# rem_bits first_diff input_index output_index
7 7 91648 134912
7 7 91776 134912
7 2 91904 134912
7 3 92032 135232
7 4 92160 135488
7 5 92288 135680
7 6 92416 135808
7 7 92544 135872
7 3 92672 135872
7 4 92800 136128
7 5 92928 136320
7 6 93056 136448
7 7 93184 136512
7 4 93312 136512
7 5 93440 136704
7 6 93568 136832
7 7 93696 136896
7 5 93824 136896
7 6 93952 137024
7 7 94080 137088
7 6 94208 137088
7 7 94336 137152
7 7 94464 137152
7 3 94592 137152
7 4 94720 137408
7 5 94848 137600
7 6 94976 137728
7 7 95104 137792
7 4 95232 137792
7 5 95360 137984
7 6 95488 138112
7 7 95616 138176
7 5 95744 138176
7 6 95872 138304
7 7 96000 138368
7 6 96128 138368
7 7 96256 138432
7 7 96384 138432
7 4 96512 138432
7 5 96640 138624
7 6 96768 138752
7 7 96896 138816
7 5 97024 138816
7 6 97152 138944
7 7 97280 139008
7 6 97408 139008
7 7 97536 139072
7 7 97664 139072
7 5 97792 139072
7 6 97920 139200
7 7 98048 139264
7 6 98176 139264
7 7 98304 139328
7 7 98432 139328
7 6 98560 139328
7 7 98688 139392
7 7 98816 139392
7 7 98944 139392
7 1 99072 139392
7 2 99200 139776
7 3 99328 140096
7 4 99456 140352
7 5 99584 140544
7 6 99712 140672
7 7 99840 140736
7 2 99968 140736
7 3 100096 141056
7 4 100224 141312
7 5 100352 141504
7 6 100480 141632
7 7 100608 141696
7 3 100736 141696
7 4 100864 141952
7 5 100992 142144
7 6 101120 142272
7 7 101248 142336
7 4 101376 142336
7 5 101504 142528
7 6 101632 142656
7 7 101760 142720
7 5 101888 142720
7 6 102016 142848
7 7 102144 142912
7 6 102272 142912
7 7 102400 142976
7 7 102528 142976
7 2 102656 142976
7 3 102784 143296
7 4 102912 143552
7 5 103040 143744
7 6 103168 143872
7 7 103296 143936
7 3 103424 143936
7 4 103552 144192
7 5 103680 144384
7 6 103808 144512
7 7 103936 144576
7 4 104064 144576
7 5 104192 144768
7 6 104320 144896
7 7 104448 144960
7 5 104576 144960
7 6 104704 145088
7 7 104832 145152
7 6 104960 145152
7 7 105088 145216
7 7 105216 145216
7 3 105344 145216
7 4 105472 145472
7 5 105600 145664
7 6 105728 145792
7 7 105856 145856
7 4 105984 145856
7 5 106112 146048
7 6 106240 146176
7 7 106368 146240
7 5 106496 146240
7 6 106624 146368
7 7 106752 146432
7 6 106880 146432
7 7 107008 146496
7 7 107136 146496
7 4 107264 146496
7 5 107392 146688
7 6 107520 146816
7 7 107648 146880
7 5 107776 146880
7 6 107904 147008
7 7 108032 147072
7 6 108160 147072
7 7 108288 147136
7 7 108416 147136
7 5 108544 147136
7 6 108672 147264
7 7 108800 147328
7 6 108928 147328
7 7 109056 147392
7 7 109184 147392
7 6 109312 147392
7 7 109440 147456
7 7 109568 147456
7 7 109696 147456
7 2 109824 147456
7 3 109952 147776
7 4 110080 148032
7 5 110208 148224
7 6 110336 148352
7 7 110464 148416
7 3 110592 148416
7 4 110720 148672
7 5 110848 148864
7 6 110976 148992
7 7 111104 149056
7 4 111232 149056
7 5 111360 149248
7 6 111488 149376
7 7 111616 149440
7 5 111744 149440
7 6 111872 149568
7 7 112000 149632
7 6 112128 149632
7 7 112256 149696
7 7 112384 149696
7 3 112512 149696
7 4 112640 149952
7 5 112768 150144
7 6 112896 150272
7 7 113024 150336
7 4 113152 150336
7 5 113280 150528
7 6 113408 150656
7 7 113536 150720
7 5 113664 150720
7 6 113792 150848
7 7 113920 150912
7 6 114048 150912
7 7 114176 150976
7 7 114304 150976
7 4 114432 150976
7 5 114560 151168
7 6 114688 151296
7 7 114816 151360
7 5 114944 151360
7 6 115072 151488
7 7 115200 151552
7 6 115328 151552
7 7 115456 151616
7 7 115584 151616
7 5 115712 151616
7 6 115840 151744
7 7 115968 151808
7 6 116096 151808
7 7 116224 151872
7 7 116352 151872
7 6 116480 151872
7 7 116608 151936
7 7 116736 151936
7 7 116864 151936
7 3 116992 151936
7 4 117120 152192
7 5 117248 152384
7 6 117376 152512
7 7 117504 152576
7 4 117632 152576
7 5 117760 152768
7 6 117888 152896
7 7 118016 152960
7 5 118144 152960
7 6 118272 153088
7 7 118400 153152
7 6 118528 153152
7 7 118656 153216
7 7 118784 153216
7 4 118912 153216
7 5 119040 153408
7 6 119168 153536
7 7 119296 153600
7 5 119424 153600
7 6 119552 153728
7 7 119680 153792
7 6 119808 153792
7 7 119936 153856
7 7 120064 153856
7 5 120192 153856
7 6 120320 153984
7 7 120448 154048
7 6 120576 154048
7 7 120704 154112
7 7 120832 154112
7 6 120960 154112
7 7 121088 154176
7 7 121216 154176
7 7 121344 154176
7 4 121472 154176
7 5 121600 154368
7 6 121728 154496
7 7 121856 154560
7 5 121984 154560
7 6 122112 154688
7 7 122240 154752
7 6 122368 154752
7 7 122496 154816
7 7 122624 154816
7 5 122752 154816
7 6 122880 154944
7 7 123008 155008
7 6 123136 155008
7 7 123264 155072
7 7 123392 155072
7 6 123520 155072
7 7 123648 155136
7 7 123776 155136
7 7 123904 155136
7 5 124032 155136
7 6 124160 155264
7 7 124288 155328
7 6 124416 155328
7 7 124544 155392
7 7 124672 155392
7 6 124800 155392
7 7 124928 155456
7 7 125056 155456
7 7 125184 155456
7 6 125312 155456
7 7 125440 155520
7 7 125568 155520
7 7 125696 155520
7 7 125824 155520
6 0 125952 155520
6 1 126016 155712
6 2 126080 155872
6 3 126144 156000
6 4 126208 156096
6 5 126272 156160
6 6 126336 156192
6 1 126400 156192
6 2 126464 156352
6 3 126528 156480
6 4 126592 156576
6 5 126656 156640
6 6 126720 156672
6 2 126784 156672
6 3 126848 156800
6 4 126912 156896
6 5 126976 156960
6 6 127040 156992
6 3 127104 156992
6 4 127168 157088
6 5 127232 157152
6 6 127296 157184
6 4 127360 157184
6 5 127424 157248
6 6 127488 157280
6 5 127552 157280
6 6 127616 157312
6 6 127680 157312
6 1 127744 157312
6 2 127808 157472
6 3 127872 157600
6 4 127936 157696
6 5 128000 157760
6 6 128064 157792
6 2 128128 157792
6 3 128192 157920
6 4 128256 158016
6 5 128320 158080
6 6 128384 158112
6 3 128448 158112
6 4 128512 158208
6 5 128576 158272
6 6 128640 158304
6 4 128704 158304
6 5 128768 158368
6 6 128832 158400
6 5 128896 158400
6 6 128960 158432
6 6 129024 158432
6 2 129088 158432
6 3 129152 158560
6 4 129216 158656
6 5 129280 158720
6 6 129344 158752
6 3 129408 158752
6 4 129472 158848
6 5 129536 158912
6 6 129600 158944
6 4 129664 158944
6 5 129728 159008
6 6 129792 159040
6 5 129856 159040
6 6 129920 159072
6 6 129984 159072
6 3 130048 159072
6 4 130112 159168
6 5 130176 159232
6 6 130240 159264
6 4 130304 159264
6 5 130368 159328
6 6 130432 159360
6 5 130496 159360
6 6 130560 159392
6 6 130624 159392
6 4 130688 159392
6 5 130752 159456
6 6 130816 159488
6 5 130880 159488
6 6 130944 159520
6 6 131008 159520
6 5 131072 159520
6 6 131136 159552
6 6 131200 159552
6 6 131264 159552
6 1 131328 159552
6 2 131392 159712
6 3 131456 159840
6 4 131520 159936
6 5 131584 160000
6 6 131648 160032
6 2 131712 160032
6 3 131776 160160
6 4 131840 160256
6 5 131904 160320
6 6 131968 160352
6 3 132032 160352
6 4 132096 160448
6 5 132160 160512
6 6 132224 160544
6 4 132288 160544
6 5 132352 160608
6 6 132416 160640
6 5 132480 160640
6 6 132544 160672
6 6 132608 160672
6 2 132672 160672
6 3 132736 160800
6 4 132800 160896
6 5 132864 160960
6 6 132928 160992
6 3 132992 160992
6 4 133056 161088
6 5 133120 161152
6 6 133184 161184
6 4 133248 161184
6 5 133312 161248
6 6 133376 161280
6 5 133440 161280
6 6 133504 161312
6 6 133568 161312
6 3 133632 161312
6 4 133696 161408
6 5 133760 161472
6 6 133824 161504
6 4 133888 161504
6 5 133952 161568
6 6 134016 161600
6 5 134080 161600
6 6 134144 161632
6 6 134208 161632
6 4 134272 161632
6 5 134336 161696
6 6 134400 161728
6 5 134464 161728
6 6 134528 161760
6 6 134592 161760
6 5 134656 161760
6 6 134720 161792
6 6 134784 161792
6 6 134848 161792
6 2 134912 161792
6 3 134976 161920
6 4 135040 162016
6 5 135104 162080
6 6 135168 162112
6 3 135232 162112
6 4 135296 162208
6 5 135360 162272
6 6 135424 162304
6 4 135488 162304
6 5 135552 162368
6 6 135616 162400
6 5 135680 162400
6 6 135744 162432
6 6 135808 162432
6 3 135872 162432
6 4 135936 162528
6 5 136000 162592
6 6 136064 162624
6 4 136128 162624
6 5 136192 162688
6 6 136256 162720
6 5 136320 162720
6 6 136384 162752
6 6 136448 162752
6 4 136512 162752
6 5 136576 162816
6 6 136640 162848
6 5 136704 162848
6 6 136768 162880
6 6 136832 162880
6 5 136896 162880
6 6 136960 162912
6 6 137024 162912
6 6 137088 162912
6 3 137152 162912
6 4 137216 163008
6 5 137280 163072
6 6 137344 163104
6 4 137408 163104
6 5 137472 163168
6 6 137536 163200
6 5 137600 163200
6 6 137664 163232
6 6 137728 163232
6 4 137792 163232
6 5 137856 163296
6 6 137920 163328
6 5 137984 163328
6 6 138048 163360
6 6 138112 163360
6 5 138176 163360
6 6 138240 163392
6 6 138304 163392
6 6 138368 163392
6 4 138432 163392
6 5 138496 163456
6 6 138560 163488
6 5 138624 163488
6 6 138688 163520
6 6 138752 163520
6 5 138816 163520
6 6 138880 163552
6 6 138944 163552
6 6 139008 163552
6 5 139072 163552
6 6 139136 163584
6 6 139200 163584
6 6 139264 163584
6 6 139328 163584
6 1 139392 163584
6 2 139456 163744
6 3 139520 163872
6 4 139584 163968
6 5 139648 164032
6 6 139712 164064
6 2 139776 164064
6 3 139840 164192
6 4 139904 164288
6 5 139968 164352
6 6 140032 164384
6 3 140096 164384
6 4 140160 164480
6 5 140224 164544
6 6 140288 164576
6 4 140352 164576
6 5 140416 164640
6 6 140480 164672
6 5 140544 164672
6 6 140608 164704
6 6 140672 164704
6 2 140736 164704
6 3 140800 164832
6 4 140864 164928
6 5 140928 164992
6 6 140992 165024
6 3 141056 165024
6 4 141120 165120
6 5 141184 165184
6 6 141248 165216
6 4 141312 165216
6 5 141376 165280
6 6 141440 165312
6 5 141504 165312
6 6 141568 165344
6 6 141632 165344
6 3 141696 165344
6 4 141760 165440
6 5 141824 165504
6 6 141888 165536
6 4 141952 165536
6 5 142016 165600
6 6 142080 165632
6 5 142144 165632
6 6 142208 165664
6 6 142272 165664
6 4 142336 165664
6 5 142400 165728
6 6 142464 165760
6 5 142528 165760
6 6 142592 165792
6 6 142656 165792
6 5 142720 165792
6 6 142784 165824
6 6 142848 165824
6 6 142912 165824
6 2 142976 165824
6 3 143040 165952
6 4 143104 166048
6 5 143168 166112
6 6 143232 166144
6 3 143296 166144
6 4 143360 166240
6 5 143424 166304
6 6 143488 166336
6 4 143552 166336
6 5 143616 166400
6 6 143680 166432
6 5 143744 166432
6 6 143808 166464
6 6 143872 166464
6 3 143936 166464
6 4 144000 166560
6 5 144064 166624
6 6 144128 166656
6 4 144192 166656
6 5 144256 166720
6 6 144320 166752
6 5 144384 166752
6 6 144448 166784
6 6 144512 166784
6 4 144576 166784
6 5 144640 166848
6 6 144704 166880
6 5 144768 166880
6 6 144832 166912
6 6 144896 166912
6 5 144960 166912
6 6 145024 166944
6 6 145088 166944
6 6 145152 166944
6 3 145216 166944
6 4 145280 167040
6 5 145344 167104
6 6 145408 167136
6 4 145472 167136
6 5 145536 167200
6 6 145600 167232
6 5 145664 167232
6 6 145728 167264
6 6 145792 167264
6 4 145856 167264
6 5 145920 167328
6 6 145984 167360
6 5 146048 167360
6 6 146112 167392
6 6 146176 167392
6 5 146240 167392
6 6 146304 167424
6 6 146368 167424
6 6 146432 167424
6 4 146496 167424
6 5 146560 167488
6 6 146624 167520
6 5 146688 167520
6 6 146752 167552
6 6 146816 167552
6 5 146880 167552
6 6 146944 167584
6 6 147008 167584
6 6 147072 167584
6 5 147136 167584
6 6 147200 167616
6 6 147264 167616
6 6 147328 167616
6 6 147392 167616
6 2 147456 167616
6 3 147520 167744
6 4 147584 167840
6 5 147648 167904
6 6 147712 167936
6 3 147776 167936
6 4 147840 168032
6 5 147904 168096
6 6 147968 168128
6 4 148032 168128
6 5 148096 168192
6 6 148160 168224
6 5 148224 168224
6 6 148288 168256
6 6 148352 168256
6 3 148416 168256
6 4 148480 168352
6 5 148544 168416
6 6 148608 168448
6 4 148672 168448
6 5 148736 168512
6 6 148800 168544
6 5 148864 168544
6 6 148928 168576
6 6 148992 168576
6 4 149056 168576
6 5 149120 168640
6 6 149184 168672
6 5 149248 168672
6 6 149312 168704
6 6 149376 168704
6 5 149440 168704
6 6 149504 168736
6 6 149568 168736
6 6 149632 168736
6 3 149696 168736
6 4 149760 168832
6 5 149824 168896
6 6 149888 168928
6 4 149952 168928
6 5 150016 168992
6 6 150080 169024
6 5 150144 169024
6 6 150208 169056
6 6 150272 169056
6 4 150336 169056
6 5 150400 169120
6 6 150464 169152
6 5 150528 169152
6 6 150592 169184
6 6 150656 169184
6 5 150720 169184
6 6 150784 169216
6 6 150848 169216
6 6 150912 169216
6 4 150976 169216
6 5 151040 169280
6 6 151104 169312
6 5 151168 169312
6 6 151232 169344
6 6 151296 169344
6 5 151360 169344
6 6 151424 169376
6 6 151488 169376
6 6 151552 169376
6 5 151616 169376
6 6 151680 169408
6 6 151744 169408
6 6 151808 169408
6 6 151872 169408
6 3 151936 169408
6 4 152000 169504
6 5 152064 169568
6 6 152128 169600
6 4 152192 169600
6 5 152256 169664
6 6 152320 169696
6 5 152384 169696
6 6 152448 169728
6 6 152512 169728
6 4 152576 169728
6 5 152640 169792
6 6 152704 169824
6 5 152768 169824
6 6 152832 169856
6 6 152896 169856
6 5 152960 169856
6 6 153024 169888
6 6 153088 169888
6 6 153152 169888
6 4 153216 169888
6 5 153280 169952
6 6 153344 169984
6 5 153408 169984
6 6 153472 170016
6 6 153536 170016
6 5 153600 170016
6 6 153664 170048
6 6 153728 170048
6 6 153792 170048
6 5 153856 170048
6 6 153920 170080
6 6 153984 170080
6 6 154048 170080
6 6 154112 170080
6 4 154176 170080
6 5 154240 170144
6 6 154304 170176
6 5 154368 170176
6 6 154432 170208
6 6 154496 170208
6 5 154560 170208
6 6 154624 170240
6 6 154688 170240
6 6 154752 170240
6 5 154816 170240
6 6 154880 170272
6 6 154944 170272
6 6 155008 170272
6 6 155072 170272
6 5 155136 170272
6 6 155200 170304
6 6 155264 170304
6 6 155328 170304
6 6 155392 170304
6 6 155456 170304
5 0 155520 170304
5 1 155552 170384
5 2 155584 170448
5 3 155616 170496
5 4 155648 170528
5 5 155680 170544
5 1 155712 170544
5 2 155744 170608
5 3 155776 170656
5 4 155808 170688
5 5 155840 170704
5 2 155872 170704
5 3 155904 170752
5 4 155936 170784
5 5 155968 170800
5 3 156000 170800
5 4 156032 170832
5 5 156064 170848
5 4 156096 170848
5 5 156128 170864
5 5 156160 170864
5 1 156192 170864
5 2 156224 170928
5 3 156256 170976
5 4 156288 171008
5 5 156320 171024
5 2 156352 171024
5 3 156384 171072
5 4 156416 171104
5 5 156448 171120
5 3 156480 171120
5 4 156512 171152
5 5 156544 171168
5 4 156576 171168
5 5 156608 171184
5 5 156640 171184
5 2 156672 171184
5 3 156704 171232
5 4 156736 171264
5 5 156768 171280
5 3 156800 171280
5 4 156832 171312
5 5 156864 171328
5 4 156896 171328
5 5 156928 171344
5 5 156960 171344
5 3 156992 171344
5 4 157024 171376
5 5 157056 171392
5 4 157088 171392
5 5 157120 171408
5 5 157152 171408
5 4 157184 171408
5 5 157216 171424
5 5 157248 171424
5 5 157280 171424
5 1 157312 171424
5 2 157344 171488
5 3 157376 171536
5 4 157408 171568
5 5 157440 171584
5 2 157472 171584
5 3 157504 171632
5 4 157536 171664
5 5 157568 171680
5 3 157600 171680
5 4 157632 171712
5 5 157664 171728
5 4 157696 171728
5 5 157728 171744
5 5 157760 171744
5 2 157792 171744
5 3 157824 171792
5 4 157856 171824
5 5 157888 171840
5 3 157920 171840
5 4 157952 171872
5 5 157984 171888
5 4 158016 171888
5 5 158048 171904
5 5 158080 171904
5 3 158112 171904
5 4 158144 171936
5 5 158176 171952
5 4 158208 171952
5 5 158240 171968
5 5 158272 171968
5 4 158304 171968
5 5 158336 171984
5 5 158368 171984
5 5 158400 171984
5 2 158432 171984
5 3 158464 172032
5 4 158496 172064
5 5 158528 172080
5 3 158560 172080
5 4 158592 172112
5 5 158624 172128
5 4 158656 172128
5 5 158688 172144
5 5 158720 172144
5 3 158752 172144
5 4 158784 172176
5 5 158816 172192
5 4 158848 172192
5 5 158880 172208
5 5 158912 172208
5 4 158944 172208
5 5 158976 172224
5 5 159008 172224
5 5 159040 172224
5 3 159072 172224
5 4 159104 172256
5 5 159136 172272
5 4 159168 172272
5 5 159200 172288
5 5 159232 172288
5 4 159264 172288
5 5 159296 172304
5 5 159328 172304
5 5 159360 172304
5 4 159392 172304
5 5 159424 172320
5 5 159456 172320
5 5 159488 172320
5 5 159520 172320
5 1 159552 172320
5 2 159584 172384
5 3 159616 172432
5 4 159648 172464
5 5 159680 172480
5 2 159712 172480
5 3 159744 172528
5 4 159776 172560
5 5 159808 172576
5 3 159840 172576
5 4 159872 172608
5 5 159904 172624
5 4 159936 172624
5 5 159968 172640
5 5 160000 172640
5 2 160032 172640
5 3 160064 172688
5 4 160096 172720
5 5 160128 172736
5 3 160160 172736
5 4 160192 172768
5 5 160224 172784
5 4 160256 172784
5 5 160288 172800
5 5 160320 172800
5 3 160352 172800
5 4 160384 172832
5 5 160416 172848
5 4 160448 172848
5 5 160480 172864
5 5 160512 172864
5 4 160544 172864
5 5 160576 172880
5 5 160608 172880
5 5 160640 172880
5 2 160672 172880
5 3 160704 172928
5 4 160736 172960
5 5 160768 172976
5 3 160800 172976
5 4 160832 173008
5 5 160864 173024
5 4 160896 173024
5 5 160928 173040
5 5 160960 173040
5 3 160992 173040
5 4 161024 173072
5 5 161056 173088
5 4 161088 173088
5 5 161120 173104
5 5 161152 173104
5 4 161184 173104
5 5 161216 173120
5 5 161248 173120
5 5 161280 173120
5 3 161312 173120
5 4 161344 173152
5 5 161376 173168
5 4 161408 173168
5 5 161440 173184
5 5 161472 173184
5 4 161504 173184
5 5 161536 173200
5 5 161568 173200
5 5 161600 173200
5 4 161632 173200
5 5 161664 173216
5 5 161696 173216
5 5 161728 173216
5 5 161760 173216
5 2 161792 173216
5 3 161824 173264
5 4 161856 173296
5 5 161888 173312
5 3 161920 173312
5 4 161952 173344
5 5 161984 173360
5 4 162016 173360
5 5 162048 173376
5 5 162080 173376
5 3 162112 173376
5 4 162144 173408
5 5 162176 173424
5 4 162208 173424
5 5 162240 173440
5 5 162272 173440
5 4 162304 173440
5 5 162336 173456
5 5 162368 173456
5 5 162400 173456
5 3 162432 173456
5 4 162464 173488
5 5 162496 173504
5 4 162528 173504
5 5 162560 173520
5 5 162592 173520
5 4 162624 173520
5 5 162656 173536
5 5 162688 173536
5 5 162720 173536
5 4 162752 173536
5 5 162784 173552
5 5 162816 173552
5 5 162848 173552
5 5 162880 173552
5 3 162912 173552
5 4 162944 173584
5 5 162976 173600
5 4 163008 173600
5 5 163040 173616
5 5 163072 173616
5 4 163104 173616
5 5 163136 173632
5 5 163168 173632
5 5 163200 173632
5 4 163232 173632
5 5 163264 173648
5 5 163296 173648
5 5 163328 173648
5 5 163360 173648
5 4 163392 173648
5 5 163424 173664
5 5 163456 173664
5 5 163488 173664
5 5 163520 173664
5 5 163552 173664
5 1 163584 173664
5 2 163616 173728
5 3 163648 173776
5 4 163680 173808
5 5 163712 173824
5 2 163744 173824
5 3 163776 173872
5 4 163808 173904
5 5 163840 173920
5 3 163872 173920
5 4 163904 173952
5 5 163936 173968
5 4 163968 173968
5 5 164000 173984
5 5 164032 173984
5 2 164064 173984
5 3 164096 174032
5 4 164128 174064
5 5 164160 174080
5 3 164192 174080
5 4 164224 174112
5 5 164256 174128
5 4 164288 174128
5 5 164320 174144
5 5 164352 174144
5 3 164384 174144
5 4 164416 174176
5 5 164448 174192
5 4 164480 174192
5 5 164512 174208
5 5 164544 174208
5 4 164576 174208
5 5 164608 174224
5 5 164640 174224
5 5 164672 174224
5 2 164704 174224
5 3 164736 174272
5 4 164768 174304
5 5 164800 174320
5 3 164832 174320
5 4 164864 174352
5 5 164896 174368
5 4 164928 174368
5 5 164960 174384
5 5 164992 174384
5 3 165024 174384
5 4 165056 174416
5 5 165088 174432
5 4 165120 174432
5 5 165152 174448
5 5 165184 174448
5 4 165216 174448
5 5 165248 174464
5 5 165280 174464
5 5 165312 174464
5 3 165344 174464
5 4 165376 174496
5 5 165408 174512
5 4 165440 174512
5 5 165472 174528
5 5 165504 174528
5 4 165536 174528
5 5 165568 174544
5 5 165600 174544
5 5 165632 174544
5 4 165664 174544
5 5 165696 174560
5 5 165728 174560
5 5 165760 174560
5 5 165792 174560
5 2 165824 174560
5 3 165856 174608
5 4 165888 174640
5 5 165920 174656
5 3 165952 174656
5 4 165984 174688
5 5 166016 174704
5 4 166048 174704
5 5 166080 174720
5 5 166112 174720
5 3 166144 174720
5 4 166176 174752
5 5 166208 174768
5 4 166240 174768
5 5 166272 174784
5 5 166304 174784
5 4 166336 174784
5 5 166368 174800
5 5 166400 174800
5 5 166432 174800
5 3 166464 174800
5 4 166496 174832
5 5 166528 174848
5 4 166560 174848
5 5 166592 174864
5 5 166624 174864
5 4 166656 174864
5 5 166688 174880
5 5 166720 174880
5 5 166752 174880
5 4 166784 174880
5 5 166816 174896
5 5 166848 174896
5 5 166880 174896
5 5 166912 174896
5 3 166944 174896
5 4 166976 174928
5 5 167008 174944
5 4 167040 174944
5 5 167072 174960
5 5 167104 174960
5 4 167136 174960
5 5 167168 174976
5 5 167200 174976
5 5 167232 174976
5 4 167264 174976
5 5 167296 174992
5 5 167328 174992
5 5 167360 174992
5 5 167392 174992
