# rem_bits first_diff input_index output_index
2 2 4782696 4782958
3 3 4780128 4782700
4 2 4764784 4780136
3 2 4780136 4782700
2 2 4782700 4782958
3 3 4780144 4782704
4 3 4764800 4780152
3 3 4780152 4782704
4 4 4764816 4780160
5 2 4701408 4764832
4 2 4764832 4780160
3 2 4780160 4782704
2 2 4782704 4782958
3 3 4780168 4782708
4 3 4764848 4780176
3 3 4780176 4782708
4 4 4764864 4780184
5 3 4701440 4764880
4 3 4764880 4780184
3 3 4780184 4782708
4 4 4764896 4780192
5 4 4701472 4764912
4 4 4764912 4780192
5 5 4701504 4764928
6 2 4509248 4701536
5 2 4701536 4764928
4 2 4764928 4780192
3 2 4780192 4782708
2 2 4782708 4782958
3 3 4780200 4782712
4 3 4764944 4780208
3 3 4780208 4782712
4 4 4764960 4780216
5 3 4701568 4764976
4 3 4764976 4780216
3 3 4780216 4782712
4 4 4764992 4780224
5 4 4701600 4765008
4 4 4765008 4780224
5 5 4701632 4765024
6 3 4509312 4701664
5 3 4701664 4765024
4 3 4765024 4780224
3 3 4780224 4782712
4 4 4765040 4780232
5 4 4701696 4765056
4 4 4765056 4780232
5 5 4701728 4765072
6 4 4509376 4701760
5 4 4701760 4765072
4 4 4765072 4780232
5 5 4701792 4765088
6 5 4509440 4701824
5 5 4701824 4765088
6 6 4509504 4701856
7 2 4069248 4509568
6 2 4509568 4701856
5 2 4701856 4765088
4 2 4765088 4780232
3 2 4780232 4782712
2 2 4782712 4782958
3 3 4780240 4782716
4 3 4765104 4780248
3 3 4780248 4782716
4 4 4765120 4780256
5 3 4701888 4765136
4 3 4765136 4780256
3 3 4780256 4782716
4 4 4765152 4780264
5 4 4701920 4765168
4 4 4765168 4780264
5 5 4701952 4765184
6 3 4509632 4701984
5 3 4701984 4765184
4 3 4765184 4780264
3 3 4780264 4782716
4 4 4765200 4780272
5 4 4702016 4765216
4 4 4765216 4780272
5 5 4702048 4765232
6 4 4509696 4702080
5 4 4702080 4765232
4 4 4765232 4780272
5 5 4702112 4765248
6 5 4509760 4702144
5 5 4702144 4765248
6 6 4509824 4702176
7 3 4069376 4509888
6 3 4509888 4702176
5 3 4702176 4765248
4 3 4765248 4780272
3 3 4780272 4782716
4 4 4765264 4780280
5 4 4702208 4765280
4 4 4765280 4780280
5 5 4702240 4765296
6 4 4509952 4702272
5 4 4702272 4765296
4 4 4765296 4780280
5 5 4702304 4765312
6 5 4510016 4702336
5 5 4702336 4765312
6 6 4510080 4702368
7 4 4069504 4510144
6 4 4510144 4702368
5 4 4702368 4765312
4 4 4765312 4780280
5 5 4702400 4765328
6 5 4510208 4702432
5 5 4702432 4765328
6 6 4510272 4702464
7 5 4069632 4510336
6 5 4510336 4702464
5 5 4702464 4765328
6 6 4510400 4702496
7 6 4069760 4510464
6 6 4510464 4702496
7 7 4069888 4510528
8 2 3299840 4070016
7 2 4070016 4510528
6 2 4510528 4702496
5 2 4702496 4765328
4 2 4765328 4780280
3 2 4780280 4782716
2 2 4782716 4782958
3 3 4780288 4782720
4 3 4765344 4780296
3 3 4780296 4782720
4 4 4765360 4780304
5 3 4702528 4765376
4 3 4765376 4780304
3 3 4780304 4782720
4 4 4765392 4780312
5 4 4702560 4765408
4 4 4765408 4780312
5 5 4702592 4765424
6 3 4510592 4702624
5 3 4702624 4765424
4 3 4765424 4780312
3 3 4780312 4782720
4 4 4765440 4780320
5 4 4702656 4765456
4 4 4765456 4780320
5 5 4702688 4765472
6 4 4510656 4702720
5 4 4702720 4765472
4 4 4765472 4780320
5 5 4702752 4765488
6 5 4510720 4702784
5 5 4702784 4765488
6 6 4510784 4702816
7 3 4070144 4510848
6 3 4510848 4702816
5 3 4702816 4765488
4 3 4765488 4780320
3 3 4780320 4782720
4 4 4765504 4780328
5 4 4702848 4765520
4 4 4765520 4780328
5 5 4702880 4765536
6 4 4510912 4702912
5 4 4702912 4765536
4 4 4765536 4780328
5 5 4702944 4765552
6 5 4510976 4702976
5 5 4702976 4765552
6 6 4511040 4703008
7 4 4070272 4511104
6 4 4511104 4703008
5 4 4703008 4765552
4 4 4765552 4780328
5 5 4703040 4765568
6 5 4511168 4703072
5 5 4703072 4765568
6 6 4511232 4703104
7 5 4070400 4511296
6 5 4511296 4703104
5 5 4703104 4765568
6 6 4511360 4703136
7 6 4070528 4511424
6 6 4511424 4703136
7 7 4070656 4511488
8 3 3300096 4070784
7 3 4070784 4511488
6 3 4511488 4703136
5 3 4703136 4765568
4 3 4765568 4780328
3 3 4780328 4782720
4 4 4765584 4780336
5 4 4703168 4765600
4 4 4765600 4780336
5 5 4703200 4765616
6 4 4511552 4703232
5 4 4703232 4765616
4 4 4765616 4780336
5 5 4703264 4765632
6 5 4511616 4703296
5 5 4703296 4765632
6 6 4511680 4703328
7 4 4070912 4511744
6 4 4511744 4703328
5 4 4703328 4765632
4 4 4765632 4780336
5 5 4703360 4765648
6 5 4511808 4703392
5 5 4703392 4765648
6 6 4511872 4703424
7 5 4071040 4511936
6 5 4511936 4703424
5 5 4703424 4765648
6 6 4512000 4703456
7 6 4071168 4512064
6 6 4512064 4703456
7 7 4071296 4512128
8 4 3300352 4071424
7 4 4071424 4512128
6 4 4512128 4703456
5 4 4703456 4765648
4 4 4765648 4780336
5 5 4703488 4765664
6 5 4512192 4703520
5 5 4703520 4765664
6 6 4512256 4703552
7 5 4071552 4512320
6 5 4512320 4703552
5 5 4703552 4765664
6 6 4512384 4703584
7 6 4071680 4512448
6 6 4512448 4703584
7 7 4071808 4512512
8 5 3300608 4071936
7 5 4071936 4512512
6 5 4512512 4703584
5 5 4703584 4765664
6 6 4512576 4703616
7 6 4072064 4512640
6 6 4512640 4703616
7 7 4072192 4512704
8 6 3300864 4072320
7 6 4072320 4512704
6 6 4512704 4703616
7 7 4072448 4512768
8 7 3301120 4072576
7 7 4072576 4512768
8 8 3301376 4072704
9 1 2274816 3301632
8 1 3301632 4072704
7 1 4072704 4512768
6 1 4512768 4703616
5 1 4703616 4765664
4 1 4765664 4780336
3 1 4780336 4782720
2 1 4782720 4782958
1 1 4782958 4782969
2 2 4782724 4782960
3 2 4780344 4782728
2 2 4782728 4782960
3 3 4780352 4782732
4 2 4765680 4780360
3 2 4780360 4782732
2 2 4782732 4782960
3 3 4780368 4782736
4 3 4765696 4780376
3 3 4780376 4782736
4 4 4765712 4780384
5 2 4703648 4765728
4 2 4765728 4780384
3 2 4780384 4782736
2 2 4782736 4782960
3 3 4780392 4782740
4 3 4765744 4780400
3 3 4780400 4782740
4 4 4765760 4780408
5 3 4703680 4765776
4 3 4765776 4780408
3 3 4780408 4782740
4 4 4765792 4780416
5 4 4703712 4765808
4 4 4765808 4780416
5 5 4703744 4765824
6 2 4512832 4703776
5 2 4703776 4765824
4 2 4765824 4780416
3 2 4780416 4782740
2 2 4782740 4782960
3 3 4780424 4782744
4 3 4765840 4780432
3 3 4780432 4782744
4 4 4765856 4780440
5 3 4703808 4765872
4 3 4765872 4780440
3 3 4780440 4782744
4 4 4765888 4780448
5 4 4703840 4765904
4 4 4765904 4780448
5 5 4703872 4765920
6 3 4512896 4703904
5 3 4703904 4765920
4 3 4765920 4780448
3 3 4780448 4782744
4 4 4765936 4780456
5 4 4703936 4765952
4 4 4765952 4780456
5 5 4703968 4765968
6 4 4512960 4704000
5 4 4704000 4765968
4 4 4765968 4780456
5 5 4704032 4765984
6 5 4513024 4704064
5 5 4704064 4765984
6 6 4513088 4704096
7 2 4072832 4513152
6 2 4513152 4704096
5 2 4704096 4765984
4 2 4765984 4780456
3 2 4780456 4782744
2 2 4782744 4782960
3 3 4780464 4782748
4 3 4766000 4780472
3 3 4780472 4782748
4 4 4766016 4780480
5 3 4704128 4766032
4 3 4766032 4780480
3 3 4780480 4782748
4 4 4766048 4780488
5 4 4704160 4766064
4 4 4766064 4780488
5 5 4704192 4766080
6 3 4513216 4704224
5 3 4704224 4766080
4 3 4766080 4780488
3 3 4780488 4782748
4 4 4766096 4780496
5 4 4704256 4766112
4 4 4766112 4780496
5 5 4704288 4766128
6 4 4513280 4704320
5 4 4704320 4766128
4 4 4766128 4780496
5 5 4704352 4766144
6 5 4513344 4704384
5 5 4704384 4766144
6 6 4513408 4704416
7 3 4072960 4513472
6 3 4513472 4704416
5 3 4704416 4766144
4 3 4766144 4780496
3 3 4780496 4782748
4 4 4766160 4780504
5 4 4704448 4766176
4 4 4766176 4780504
5 5 4704480 4766192
6 4 4513536 4704512
5 4 4704512 4766192
4 4 4766192 4780504
5 5 4704544 4766208
6 5 4513600 4704576
5 5 4704576 4766208
6 6 4513664 4704608
7 4 4073088 4513728
6 4 4513728 4704608
5 4 4704608 4766208
4 4 4766208 4780504
5 5 4704640 4766224
6 5 4513792 4704672
5 5 4704672 4766224
6 6 4513856 4704704
7 5 4073216 4513920
6 5 4513920 4704704
5 5 4704704 4766224
6 6 4513984 4704736
7 6 4073344 4514048
6 6 4514048 4704736
7 7 4073472 4514112
8 2 3301888 4073600
7 2 4073600 4514112
6 2 4514112 4704736
5 2 4704736 4766224
4 2 4766224 4780504
3 2 4780504 4782748
2 2 4782748 4782960
3 3 4780512 4782752
4 3 4766240 4780520
3 3 4780520 4782752
4 4 4766256 4780528
5 3 4704768 4766272
4 3 4766272 4780528
3 3 4780528 4782752
4 4 4766288 4780536
5 4 4704800 4766304
4 4 4766304 4780536
5 5 4704832 4766320
6 3 4514176 4704864
5 3 4704864 4766320
4 3 4766320 4780536
3 3 4780536 4782752
4 4 4766336 4780544
5 4 4704896 4766352
4 4 4766352 4780544
5 5 4704928 4766368
6 4 4514240 4704960
5 4 4704960 4766368
4 4 4766368 4780544
5 5 4704992 4766384
6 5 4514304 4705024
5 5 4705024 4766384
6 6 4514368 4705056
7 3 4073728 4514432
6 3 4514432 4705056
5 3 4705056 4766384
4 3 4766384 4780544
3 3 4780544 4782752
4 4 4766400 4780552
5 4 4705088 4766416
4 4 4766416 4780552
5 5 4705120 4766432
6 4 4514496 4705152
5 4 4705152 4766432
4 4 4766432 4780552
5 5 4705184 4766448
6 5 4514560 4705216
5 5 4705216 4766448
6 6 4514624 4705248
7 4 4073856 4514688
6 4 4514688 4705248
5 4 4705248 4766448
4 4 4766448 4780552
5 5 4705280 4766464
6 5 4514752 4705312
5 5 4705312 4766464
6 6 4514816 4705344
7 5 4073984 4514880
6 5 4514880 4705344
5 5 4705344 4766464
6 6 4514944 4705376
7 6 4074112 4515008
6 6 4515008 4705376
7 7 4074240 4515072
8 3 3302144 4074368
7 3 4074368 4515072
6 3 4515072 4705376
5 3 4705376 4766464
4 3 4766464 4780552
3 3 4780552 4782752
4 4 4766480 4780560
5 4 4705408 4766496
4 4 4766496 4780560
5 5 4705440 4766512
6 4 4515136 4705472
5 4 4705472 4766512
4 4 4766512 4780560
5 5 4705504 4766528
6 5 4515200 4705536
5 5 4705536 4766528
6 6 4515264 4705568
7 4 4074496 4515328
6 4 4515328 4705568
5 4 4705568 4766528
4 4 4766528 4780560
5 5 4705600 4766544
6 5 4515392 4705632
5 5 4705632 4766544
6 6 4515456 4705664
7 5 4074624 4515520
6 5 4515520 4705664
5 5 4705664 4766544
6 6 4515584 4705696
7 6 4074752 4515648
6 6 4515648 4705696
7 7 4074880 4515712
8 4 3302400 4075008
7 4 4075008 4515712
6 4 4515712 4705696
5 4 4705696 4766544
4 4 4766544 4780560
5 5 4705728 4766560
6 5 4515776 4705760
5 5 4705760 4766560
6 6 4515840 4705792
7 5 4075136 4515904
6 5 4515904 4705792
5 5 4705792 4766560
6 6 4515968 4705824
7 6 4075264 4516032
6 6 4516032 4705824
7 7 4075392 4516096
8 5 3302656 4075520
7 5 4075520 4516096
6 5 4516096 4705824
5 5 4705824 4766560
6 6 4516160 4705856
7 6 4075648 4516224
6 6 4516224 4705856
7 7 4075776 4516288
8 6 3302912 4075904
7 6 4075904 4516288
6 6 4516288 4705856
7 7 4076032 4516352
8 7 3303168 4076160
7 7 4076160 4516352
8 8 3303424 4076288
9 2 2275328 3303680
8 2 3303680 4076288
7 2 4076288 4516352
6 2 4516352 4705856
5 2 4705856 4766560
4 2 4766560 4780560
3 2 4780560 4782752
2 2 4782752 4782960
3 3 4780568 4782756
4 3 4766576 4780576
3 3 4780576 4782756
4 4 4766592 4780584
5 3 4705888 4766608
4 3 4766608 4780584
3 3 4780584 4782756
4 4 4766624 4780592
5 4 4705920 4766640
4 4 4766640 4780592
5 5 4705952 4766656
6 3 4516416 4705984
5 3 4705984 4766656
4 3 4766656 4780592
3 3 4780592 4782756
4 4 4766672 4780600
5 4 4706016 4766688
4 4 4766688 4780600
5 5 4706048 4766704
6 4 4516480 4706080
5 4 4706080 4766704
4 4 4766704 4780600
5 5 4706112 4766720
6 5 4516544 4706144
5 5 4706144 4766720
6 6 4516608 4706176
7 3 4076416 4516672
6 3 4516672 4706176
5 3 4706176 4766720
4 3 4766720 4780600
3 3 4780600 4782756
4 4 4766736 4780608
5 4 4706208 4766752
4 4 4766752 4780608
5 5 4706240 4766768
6 4 4516736 4706272
5 4 4706272 4766768
4 4 4766768 4780608
5 5 4706304 4766784
6 5 4516800 4706336
5 5 4706336 4766784
6 6 4516864 4706368
7 4 4076544 4516928
6 4 4516928 4706368
5 4 4706368 4766784
4 4 4766784 4780608
5 5 4706400 4766800
6 5 4516992 4706432
5 5 4706432 4766800
6 6 4517056 4706464
7 5 4076672 4517120
6 5 4517120 4706464
5 5 4706464 4766800
6 6 4517184 4706496
7 6 4076800 4517248
6 6 4517248 4706496
7 7 4076928 4517312
8 3 3303936 4077056
7 3 4077056 4517312
6 3 4517312 4706496
5 3 4706496 4766800
4 3 4766800 4780608
3 3 4780608 4782756
4 4 4766816 4780616
5 4 4706528 4766832
4 4 4766832 4780616
5 5 4706560 4766848
6 4 4517376 4706592
5 4 4706592 4766848
4 4 4766848 4780616
5 5 4706624 4766864
6 5 4517440 4706656
5 5 4706656 4766864
6 6 4517504 4706688
7 4 4077184 4517568
6 4 4517568 4706688
5 4 4706688 4766864
4 4 4766864 4780616
5 5 4706720 4766880
6 5 4517632 4706752
5 5 4706752 4766880
6 6 4517696 4706784
7 5 4077312 4517760
6 5 4517760 4706784
5 5 4706784 4766880
6 6 4517824 4706816
7 6 4077440 4517888
6 6 4517888 4706816
7 7 4077568 4517952
8 4 3304192 4077696
7 4 4077696 4517952
6 4 4517952 4706816
5 4 4706816 4766880
4 4 4766880 4780616
5 5 4706848 4766896
6 5 4518016 4706880
5 5 4706880 4766896
6 6 4518080 4706912
7 5 4077824 4518144
6 5 4518144 4706912
5 5 4706912 4766896
6 6 4518208 4706944
7 6 4077952 4518272
6 6 4518272 4706944
7 7 4078080 4518336
8 5 3304448 4078208
7 5 4078208 4518336
6 5 4518336 4706944
5 5 4706944 4766896
6 6 4518400 4706976
7 6 4078336 4518464
6 6 4518464 4706976
7 7 4078464 4518528
8 6 3304704 4078592
7 6 4078592 4518528
6 6 4518528 4706976
7 7 4078720 4518592
8 7 3304960 4078848
7 7 4078848 4518592
8 8 3305216 4078976
9 3 2275840 3305472
8 3 3305472 4078976
7 3 4078976 4518592
6 3 4518592 4706976
5 3 4706976 4766896
4 3 4766896 4780616
3 3 4780616 4782756
4 4 4766912 4780624
5 4 4707008 4766928
4 4 4766928 4780624
5 5 4707040 4766944
6 4 4518656 4707072
5 4 4707072 4766944
4 4 4766944 4780624
5 5 4707104 4766960
6 5 4518720 4707136
5 5 4707136 4766960
6 6 4518784 4707168
7 4 4079104 4518848
6 4 4518848 4707168
5 4 4707168 4766960
4 4 4766960 4780624
5 5 4707200 4766976
6 5 4518912 4707232
5 5 4707232 4766976
6 6 4518976 4707264
7 5 4079232 4519040
6 5 4519040 4707264
5 5 4707264 4766976
6 6 4519104 4707296
7 6 4079360 4519168
6 6 4519168 4707296
7 7 4079488 4519232
8 4 3305728 4079616
7 4 4079616 4519232
6 4 4519232 4707296
5 4 4707296 4766976
4 4 4766976 4780624
5 5 4707328 4766992
6 5 4519296 4707360
5 5 4707360 4766992
6 6 4519360 4707392
7 5 4079744 4519424
6 5 4519424 4707392
5 5 4707392 4766992
6 6 4519488 4707424
7 6 4079872 4519552
6 6 4519552 4707424
7 7 4080000 4519616
8 5 3305984 4080128
7 5 4080128 4519616
6 5 4519616 4707424
5 5 4707424 4766992
6 6 4519680 4707456
7 6 4080256 4519744
6 6 4519744 4707456
7 7 4080384 4519808
8 6 3306240 4080512
7 6 4080512 4519808
6 6 4519808 4707456
7 7 4080640 4519872
8 7 3306496 4080768
7 7 4080768 4519872
8 8 3306752 4080896
9 4 2276352 3307008
8 4 3307008 4080896
7 4 4080896 4519872
6 4 4519872 4707456
5 4 4707456 4766992
4 4 4766992 4780624
5 5 4707488 4767008
6 5 4519936 4707520
5 5 4707520 4767008
6 6 4520000 4707552
7 5 4081024 4520064
6 5 4520064 4707552
5 5 4707552 4767008
6 6 4520128 4707584
7 6 4081152 4520192
6 6 4520192 4707584
7 7 4081280 4520256
8 5 3307264 4081408
7 5 4081408 4520256
6 5 4520256 4707584
5 5 4707584 4767008
6 6 4520320 4707616
7 6 4081536 4520384
6 6 4520384 4707616
7 7 4081664 4520448
8 6 3307520 4081792
7 6 4081792 4520448
6 6 4520448 4707616
7 7 4081920 4520512
8 7 3307776 4082048
7 7 4082048 4520512
8 8 3308032 4082176
9 5 2276864 3308288
8 5 3308288 4082176
7 5 4082176 4520512
6 5 4520512 4707616
5 5 4707616 4767008
6 6 4520576 4707648
7 6 4082304 4520640
6 6 4520640 4707648
7 7 4082432 4520704
8 6 3308544 4082560
7 6 4082560 4520704
6 6 4520704 4707648
7 7 4082688 4520768
8 7 3308800 4082816
7 7 4082816 4520768
8 8 3309056 4082944
9 6 2277376 3309312
8 6 3309312 4082944
7 6 4082944 4520768
6 6 4520768 4707648
7 7 4083072 4520832
8 7 3309568 4083200
7 7 4083200 4520832
8 8 3309824 4083328
9 7 2277888 3310080
8 7 3310080 4083328
7 7 4083328 4520832
8 8 3310336 4083456
9 8 2278400 3310592
8 8 3310592 4083456
9 9 2278912 3310848
10 1 1250304 2279424
9 1 2279424 3310848
8 1 3310848 4083456
7 1 4083456 4520832
6 1 4520832 4707648
5 1 4707648 4767008
4 1 4767008 4780624
3 1 4780624 4782756
2 1 4782756 4782960
1 1 4782960 4782969
2 2 4782760 4782962
3 2 4780632 4782764
2 2 4782764 4782962
3 3 4780640 4782768
4 2 4767024 4780648
3 2 4780648 4782768
2 2 4782768 4782962
3 3 4780656 4782772
4 3 4767040 4780664
3 3 4780664 4782772
4 4 4767056 4780672
5 2 4707680 4767072
4 2 4767072 4780672
3 2 4780672 4782772
2 2 4782772 4782962
3 3 4780680 4782776
4 3 4767088 4780688
3 3 4780688 4782776
4 4 4767104 4780696
5 3 4707712 4767120
4 3 4767120 4780696
3 3 4780696 4782776
4 4 4767136 4780704
5 4 4707744 4767152
4 4 4767152 4780704
5 5 4707776 4767168
6 2 4520896 4707808
5 2 4707808 4767168
4 2 4767168 4780704
3 2 4780704 4782776
2 2 4782776 4782962
3 3 4780712 4782780
4 3 4767184 4780720
3 3 4780720 4782780
4 4 4767200 4780728
5 3 4707840 4767216
4 3 4767216 4780728
3 3 4780728 4782780
4 4 4767232 4780736
5 4 4707872 4767248
4 4 4767248 4780736
5 5 4707904 4767264
6 3 4520960 4707936
5 3 4707936 4767264
4 3 4767264 4780736
3 3 4780736 4782780
4 4 4767280 4780744
5 4 4707968 4767296
4 4 4767296 4780744
5 5 4708000 4767312
6 4 4521024 4708032
5 4 4708032 4767312
4 4 4767312 4780744
5 5 4708064 4767328
6 5 4521088 4708096
5 5 4708096 4767328
6 6 4521152 4708128
7 2 4083584 4521216
6 2 4521216 4708128
5 2 4708128 4767328
4 2 4767328 4780744
3 2 4780744 4782780
2 2 4782780 4782962
3 3 4780752 4782784
4 3 4767344 4780760
3 3 4780760 4782784
4 4 4767360 4780768
5 3 4708160 4767376
4 3 4767376 4780768
3 3 4780768 4782784
4 4 4767392 4780776
5 4 4708192 4767408
4 4 4767408 4780776
5 5 4708224 4767424
6 3 4521280 4708256
5 3 4708256 4767424
4 3 4767424 4780776
3 3 4780776 4782784
4 4 4767440 4780784
5 4 4708288 4767456
4 4 4767456 4780784
5 5 4708320 4767472
6 4 4521344 4708352
5 4 4708352 4767472
4 4 4767472 4780784
5 5 4708384 4767488
6 5 4521408 4708416
5 5 4708416 4767488
6 6 4521472 4708448
7 3 4083712 4521536
6 3 4521536 4708448
5 3 4708448 4767488
4 3 4767488 4780784
3 3 4780784 4782784
4 4 4767504 4780792
5 4 4708480 4767520
4 4 4767520 4780792
5 5 4708512 4767536
6 4 4521600 4708544
5 4 4708544 4767536
4 4 4767536 4780792
5 5 4708576 4767552
6 5 4521664 4708608
5 5 4708608 4767552
6 6 4521728 4708640
7 4 4083840 4521792
6 4 4521792 4708640
5 4 4708640 4767552
4 4 4767552 4780792
5 5 4708672 4767568
6 5 4521856 4708704
5 5 4708704 4767568
6 6 4521920 4708736
7 5 4083968 4521984
6 5 4521984 4708736
5 5 4708736 4767568
6 6 4522048 4708768
7 6 4084096 4522112
6 6 4522112 4708768
7 7 4084224 4522176
8 2 3311104 4084352
7 2 4084352 4522176
6 2 4522176 4708768
5 2 4708768 4767568
4 2 4767568 4780792
3 2 4780792 4782784
2 2 4782784 4782962
