# rem_bits first_diff input_index output_index
3 2 129134432 129139676
2 2 129139676 129140144
3 3 129134440 129139680
4 2 129096640 129134448
3 2 129134448 129139680
2 2 129139680 129140144
3 3 129134456 129139684
4 3 129096656 129134464
3 3 129134464 129139684
4 4 129096672 129134472
5 2 128898752 129096688
4 2 129096688 129134472
3 2 129134472 129139684
2 2 129139684 129140144
3 3 129134480 129139688
4 3 129096704 129134488
3 3 129134488 129139688
4 4 129096720 129134496
5 3 128898784 129096736
4 3 129096736 129134496
3 3 129134496 129139688
4 4 129096752 129134504
5 4 128898816 129096768
4 4 129096768 129134504
5 5 128898848 129096784
6 2 128106496 128898880
5 2 128898880 129096784
4 2 129096784 129134504
3 2 129134504 129139688
2 2 129139688 129140144
3 3 129134512 129139692
4 3 129096800 129134520
3 3 129134520 129139692
4 4 129096816 129134528
5 3 128898912 129096832
4 3 129096832 129134528
3 3 129134528 129139692
4 4 129096848 129134536
5 4 128898944 129096864
4 4 129096864 129134536
5 5 128898976 129096880
6 3 128106560 128899008
5 3 128899008 129096880
4 3 129096880 129134536
3 3 129134536 129139692
4 4 129096896 129134544
5 4 128899040 129096912
4 4 129096912 129134544
5 5 128899072 129096928
6 4 128106624 128899104
5 4 128899104 129096928
4 4 129096928 129134544
5 5 128899136 129096944
6 5 128106688 128899168
5 5 128899168 129096944
6 6 128106752 128899200
7 2 125616896 128106816
6 2 128106816 128899200
5 2 128899200 129096944
4 2 129096944 129134544
3 2 129134544 129139692
2 2 129139692 129140144
3 3 129134552 129139696
4 3 129096960 129134560
3 3 129134560 129139696
4 4 129096976 129134568
5 3 128899232 129096992
4 3 129096992 129134568
3 3 129134568 129139696
4 4 129097008 129134576
5 4 128899264 129097024
4 4 129097024 129134576
5 5 128899296 129097040
6 3 128106880 128899328
5 3 128899328 129097040
4 3 129097040 129134576
3 3 129134576 129139696
4 4 129097056 129134584
5 4 128899360 129097072
4 4 129097072 129134584
5 5 128899392 129097088
6 4 128106944 128899424
5 4 128899424 129097088
4 4 129097088 129134584
5 5 128899456 129097104
6 5 128107008 128899488
5 5 128899488 129097104
6 6 128107072 128899520
7 3 125617024 128107136
6 3 128107136 128899520
5 3 128899520 129097104
4 3 129097104 129134584
3 3 129134584 129139696
4 4 129097120 129134592
5 4 128899552 129097136
4 4 129097136 129134592
5 5 128899584 129097152
6 4 128107200 128899616
5 4 128899616 129097152
4 4 129097152 129134592
5 5 128899648 129097168
6 5 128107264 128899680
5 5 128899680 129097168
6 6 128107328 128899712
7 4 125617152 128107392
6 4 128107392 128899712
5 4 128899712 129097168
4 4 129097168 129134592
5 5 128899744 129097184
6 5 128107456 128899776
5 5 128899776 129097184
6 6 128107520 128899808
7 5 125617280 128107584
6 5 128107584 128899808
5 5 128899808 129097184
6 6 128107648 128899840
7 6 125617408 128107712
6 6 128107712 128899840
7 7 125617536 128107776
8 1 119393536 125617664
7 1 125617664 128107776
6 1 128107776 128899840
5 1 128899840 129097184
4 1 129097184 129134592
3 1 129134592 129139696
2 1 129139696 129140144
1 1 129140144 129140163
2 2 129139700 129140146
3 2 129134600 129139704
2 2 129139704 129140146
3 3 129134608 129139708
4 2 129097200 129134616
3 2 129134616 129139708
2 2 129139708 129140146
3 3 129134624 129139712
4 3 129097216 129134632
3 3 129134632 129139712
4 4 129097232 129134640
5 2 128899872 129097248
4 2 129097248 129134640
3 2 129134640 129139712
2 2 129139712 129140146
3 3 129134648 129139716
4 3 129097264 129134656
3 3 129134656 129139716
4 4 129097280 129134664
5 3 128899904 129097296
4 3 129097296 129134664
3 3 129134664 129139716
4 4 129097312 129134672
5 4 128899936 129097328
4 4 129097328 129134672
5 5 128899968 129097344
6 2 128107840 128900000
5 2 128900000 129097344
4 2 129097344 129134672
3 2 129134672 129139716
2 2 129139716 129140146
3 3 129134680 129139720
4 3 129097360 129134688
3 3 129134688 129139720
4 4 129097376 129134696
5 3 128900032 129097392
4 3 129097392 129134696
3 3 129134696 129139720
4 4 129097408 129134704
5 4 128900064 129097424
4 4 129097424 129134704
5 5 128900096 129097440
6 3 128107904 128900128
5 3 128900128 129097440
4 3 129097440 129134704
3 3 129134704 129139720
4 4 129097456 129134712
5 4 128900160 129097472
4 4 129097472 129134712
5 5 128900192 129097488
6 4 128107968 128900224
5 4 128900224 129097488
4 4 129097488 129134712
5 5 128900256 129097504
6 5 128108032 128900288
5 5 128900288 129097504
6 6 128108096 128900320
7 2 125617792 128108160
6 2 128108160 128900320
5 2 128900320 129097504
4 2 129097504 129134712
3 2 129134712 129139720
2 2 129139720 129140146
3 3 129134720 129139724
4 3 129097520 129134728
3 3 129134728 129139724
4 4 129097536 129134736
5 3 128900352 129097552
4 3 129097552 129134736
3 3 129134736 129139724
4 4 129097568 129134744
5 4 128900384 129097584
4 4 129097584 129134744
5 5 128900416 129097600
6 3 128108224 128900448
5 3 128900448 129097600
4 3 129097600 129134744
3 3 129134744 129139724
4 4 129097616 129134752
5 4 128900480 129097632
4 4 129097632 129134752
5 5 128900512 129097648
6 4 128108288 128900544
5 4 128900544 129097648
4 4 129097648 129134752
5 5 128900576 129097664
6 5 128108352 128900608
5 5 128900608 129097664
6 6 128108416 128900640
7 3 125617920 128108480
6 3 128108480 128900640
5 3 128900640 129097664
4 3 129097664 129134752
3 3 129134752 129139724
4 4 129097680 129134760
5 4 128900672 129097696
4 4 129097696 129134760
5 5 128900704 129097712
6 4 128108544 128900736
5 4 128900736 129097712
4 4 129097712 129134760
5 5 128900768 129097728
6 5 128108608 128900800
5 5 128900800 129097728
6 6 128108672 128900832
7 4 125618048 128108736
6 4 128108736 128900832
5 4 128900832 129097728
4 4 129097728 129134760
5 5 128900864 129097744
6 5 128108800 128900896
5 5 128900896 129097744
6 6 128108864 128900928
7 5 125618176 128108928
6 5 128108928 128900928
5 5 128900928 129097744
6 6 128108992 128900960
7 6 125618304 128109056
6 6 128109056 128900960
7 7 125618432 128109120
8 2 119393792 125618560
7 2 125618560 128109120
6 2 128109120 128900960
5 2 128900960 129097744
4 2 129097744 129134760
3 2 129134760 129139724
2 2 129139724 129140146
3 3 129134768 129139728
4 3 129097760 129134776
3 3 129134776 129139728
4 4 129097776 129134784
5 3 128900992 129097792
4 3 129097792 129134784
3 3 129134784 129139728
4 4 129097808 129134792
5 4 128901024 129097824
4 4 129097824 129134792
5 5 128901056 129097840
6 3 128109184 128901088
5 3 128901088 129097840
4 3 129097840 129134792
3 3 129134792 129139728
4 4 129097856 129134800
5 4 128901120 129097872
4 4 129097872 129134800
5 5 128901152 129097888
6 4 128109248 128901184
5 4 128901184 129097888
4 4 129097888 129134800
5 5 128901216 129097904
6 5 128109312 128901248
5 5 128901248 129097904
6 6 128109376 128901280
7 3 125618688 128109440
6 3 128109440 128901280
5 3 128901280 129097904
4 3 129097904 129134800
3 3 129134800 129139728
4 4 129097920 129134808
5 4 128901312 129097936
4 4 129097936 129134808
5 5 128901344 129097952
6 4 128109504 128901376
5 4 128901376 129097952
4 4 129097952 129134808
5 5 128901408 129097968
6 5 128109568 128901440
5 5 128901440 129097968
6 6 128109632 128901472
7 4 125618816 128109696
6 4 128109696 128901472
5 4 128901472 129097968
4 4 129097968 129134808
5 5 128901504 129097984
6 5 128109760 128901536
5 5 128901536 129097984
6 6 128109824 128901568
7 5 125618944 128109888
6 5 128109888 128901568
5 5 128901568 129097984
6 6 128109952 128901600
7 6 125619072 128110016
6 6 128110016 128901600
7 7 125619200 128110080
8 3 119394048 125619328
7 3 125619328 128110080
6 3 128110080 128901600
5 3 128901600 129097984
4 3 129097984 129134808
3 3 129134808 129139728
4 4 129098000 129134816
5 4 128901632 129098016
4 4 129098016 129134816
5 5 128901664 129098032
6 4 128110144 128901696
5 4 128901696 129098032
4 4 129098032 129134816
5 5 128901728 129098048
6 5 128110208 128901760
5 5 128901760 129098048
6 6 128110272 128901792
7 4 125619456 128110336
6 4 128110336 128901792
5 4 128901792 129098048
4 4 129098048 129134816
5 5 128901824 129098064
6 5 128110400 128901856
5 5 128901856 129098064
6 6 128110464 128901888
7 5 125619584 128110528
6 5 128110528 128901888
5 5 128901888 129098064
6 6 128110592 128901920
7 6 125619712 128110656
6 6 128110656 128901920
7 7 125619840 128110720
8 4 119394304 125619968
7 4 125619968 128110720
6 4 128110720 128901920
5 4 128901920 129098064
4 4 129098064 129134816
5 5 128901952 129098080
6 5 128110784 128901984
5 5 128901984 129098080
6 6 128110848 128902016
7 5 125620096 128110912
6 5 128110912 128902016
5 5 128902016 129098080
6 6 128110976 128902048
7 6 125620224 128111040
6 6 128111040 128902048
7 7 125620352 128111104
8 5 119394560 125620480
7 5 125620480 128111104
6 5 128111104 128902048
5 5 128902048 129098080
6 6 128111168 128902080
7 6 125620608 128111232
6 6 128111232 128902080
7 7 125620736 128111296
8 6 119394816 125620864
7 6 125620864 128111296
6 6 128111296 128902080
7 7 125620992 128111360
8 7 119395072 125621120
7 7 125621120 128111360
8 8 119395328 125621248
9 1 106947072 119395584
8 1 119395584 125621248
7 1 125621248 128111360
6 1 128111360 128902080
5 1 128902080 129098080
4 1 129098080 129134816
3 1 129134816 129139728
2 1 129139728 129140146
1 1 129140146 129140163
2 2 129139732 129140148
3 2 129134824 129139736
2 2 129139736 129140148
3 3 129134832 129139740
4 2 129098096 129134840
3 2 129134840 129139740
2 2 129139740 129140148
3 3 129134848 129139744
4 3 129098112 129134856
3 3 129134856 129139744
4 4 129098128 129134864
5 2 128902112 129098144
4 2 129098144 129134864
3 2 129134864 129139744
2 2 129139744 129140148
3 3 129134872 129139748
4 3 129098160 129134880
3 3 129134880 129139748
4 4 129098176 129134888
5 3 128902144 129098192
4 3 129098192 129134888
3 3 129134888 129139748
4 4 129098208 129134896
5 4 128902176 129098224
4 4 129098224 129134896
5 5 128902208 129098240
6 2 128111424 128902240
5 2 128902240 129098240
4 2 129098240 129134896
3 2 129134896 129139748
2 2 129139748 129140148
3 3 129134904 129139752
4 3 129098256 129134912
3 3 129134912 129139752
4 4 129098272 129134920
5 3 128902272 129098288
4 3 129098288 129134920
3 3 129134920 129139752
4 4 129098304 129134928
5 4 128902304 129098320
4 4 129098320 129134928
5 5 128902336 129098336
6 3 128111488 128902368
5 3 128902368 129098336
4 3 129098336 129134928
3 3 129134928 129139752
4 4 129098352 129134936
5 4 128902400 129098368
4 4 129098368 129134936
5 5 128902432 129098384
6 4 128111552 128902464
5 4 128902464 129098384
4 4 129098384 129134936
5 5 128902496 129098400
6 5 128111616 128902528
5 5 128902528 129098400
6 6 128111680 128902560
7 2 125621376 128111744
6 2 128111744 128902560
5 2 128902560 129098400
4 2 129098400 129134936
3 2 129134936 129139752
2 2 129139752 129140148
3 3 129134944 129139756
4 3 129098416 129134952
3 3 129134952 129139756
4 4 129098432 129134960
5 3 128902592 129098448
4 3 129098448 129134960
3 3 129134960 129139756
4 4 129098464 129134968
5 4 128902624 129098480
4 4 129098480 129134968
5 5 128902656 129098496
6 3 128111808 128902688
5 3 128902688 129098496
4 3 129098496 129134968
3 3 129134968 129139756
4 4 129098512 129134976
5 4 128902720 129098528
4 4 129098528 129134976
5 5 128902752 129098544
6 4 128111872 128902784
5 4 128902784 129098544
4 4 129098544 129134976
5 5 128902816 129098560
6 5 128111936 128902848
5 5 128902848 129098560
6 6 128112000 128902880
7 3 125621504 128112064
6 3 128112064 128902880
5 3 128902880 129098560
4 3 129098560 129134976
3 3 129134976 129139756
4 4 129098576 129134984
5 4 128902912 129098592
4 4 129098592 129134984
5 5 128902944 129098608
6 4 128112128 128902976
5 4 128902976 129098608
4 4 129098608 129134984
5 5 128903008 129098624
6 5 128112192 128903040
5 5 128903040 129098624
6 6 128112256 128903072
7 4 125621632 128112320
6 4 128112320 128903072
5 4 128903072 129098624
4 4 129098624 129134984
5 5 128903104 129098640
6 5 128112384 128903136
5 5 128903136 129098640
6 6 128112448 128903168
7 5 125621760 128112512
6 5 128112512 128903168
5 5 128903168 129098640
6 6 128112576 128903200
7 6 125621888 128112640
6 6 128112640 128903200
7 7 125622016 128112704
8 2 119395840 125622144
7 2 125622144 128112704
6 2 128112704 128903200
5 2 128903200 129098640
4 2 129098640 129134984
3 2 129134984 129139756
2 2 129139756 129140148
3 3 129134992 129139760
4 3 129098656 129135000
3 3 129135000 129139760
4 4 129098672 129135008
5 3 128903232 129098688
4 3 129098688 129135008
3 3 129135008 129139760
4 4 129098704 129135016
5 4 128903264 129098720
4 4 129098720 129135016
5 5 128903296 129098736
6 3 128112768 128903328
5 3 128903328 129098736
4 3 129098736 129135016
3 3 129135016 129139760
4 4 129098752 129135024
5 4 128903360 129098768
4 4 129098768 129135024
5 5 128903392 129098784
6 4 128112832 128903424
5 4 128903424 129098784
4 4 129098784 129135024
5 5 128903456 129098800
6 5 128112896 128903488
5 5 128903488 129098800
6 6 128112960 128903520
7 3 125622272 128113024
6 3 128113024 128903520
5 3 128903520 129098800
4 3 129098800 129135024
3 3 129135024 129139760
4 4 129098816 129135032
5 4 128903552 129098832
4 4 129098832 129135032
5 5 128903584 129098848
6 4 128113088 128903616
5 4 128903616 129098848
4 4 129098848 129135032
5 5 128903648 129098864
6 5 128113152 128903680
5 5 128903680 129098864
6 6 128113216 128903712
7 4 125622400 128113280
6 4 128113280 128903712
5 4 128903712 129098864
4 4 129098864 129135032
5 5 128903744 129098880
6 5 128113344 128903776
5 5 128903776 129098880
6 6 128113408 128903808
7 5 125622528 128113472
6 5 128113472 128903808
5 5 128903808 129098880
6 6 128113536 128903840
7 6 125622656 128113600
6 6 128113600 128903840
7 7 125622784 128113664
8 3 119396096 125622912
7 3 125622912 128113664
6 3 128113664 128903840
5 3 128903840 129098880
4 3 129098880 129135032
3 3 129135032 129139760
4 4 129098896 129135040
5 4 128903872 129098912
4 4 129098912 129135040
5 5 128903904 129098928
6 4 128113728 128903936
5 4 128903936 129098928
4 4 129098928 129135040
5 5 128903968 129098944
6 5 128113792 128904000
5 5 128904000 129098944
6 6 128113856 128904032
7 4 125623040 128113920
6 4 128113920 128904032
5 4 128904032 129098944
4 4 129098944 129135040
5 5 128904064 129098960
6 5 128113984 128904096
5 5 128904096 129098960
6 6 128114048 128904128
7 5 125623168 128114112
6 5 128114112 128904128
5 5 128904128 129098960
6 6 128114176 128904160
7 6 125623296 128114240
6 6 128114240 128904160
7 7 125623424 128114304
8 4 119396352 125623552
7 4 125623552 128114304
6 4 128114304 128904160
5 4 128904160 129098960
4 4 129098960 129135040
5 5 128904192 129098976
6 5 128114368 128904224
5 5 128904224 129098976
6 6 128114432 128904256
7 5 125623680 128114496
6 5 128114496 128904256
5 5 128904256 129098976
6 6 128114560 128904288
7 6 125623808 128114624
6 6 128114624 128904288
7 7 125623936 128114688
8 5 119396608 125624064
7 5 125624064 128114688
6 5 128114688 128904288
5 5 128904288 129098976
6 6 128114752 128904320
7 6 125624192 128114816
6 6 128114816 128904320
7 7 125624320 128114880
8 6 119396864 125624448
7 6 125624448 128114880
6 6 128114880 128904320
7 7 125624576 128114944
8 7 119397120 125624704
7 7 125624704 128114944
8 8 119397376 125624832
9 2 106947584 119397632
8 2 119397632 125624832
7 2 125624832 128114944
6 2 128114944 128904320
5 2 128904320 129098976
4 2 129098976 129135040
3 2 129135040 129139760
2 2 129139760 129140148
3 3 129135048 129139764
4 3 129098992 129135056
3 3 129135056 129139764
4 4 129099008 129135064
5 3 128904352 129099024
4 3 129099024 129135064
3 3 129135064 129139764
4 4 129099040 129135072
5 4 128904384 129099056
4 4 129099056 129135072
5 5 128904416 129099072
6 3 128115008 128904448
5 3 128904448 129099072
4 3 129099072 129135072
3 3 129135072 129139764
4 4 129099088 129135080
5 4 128904480 129099104
4 4 129099104 129135080
5 5 128904512 129099120
6 4 128115072 128904544
5 4 128904544 129099120
4 4 129099120 129135080
5 5 128904576 129099136
6 5 128115136 128904608
5 5 128904608 129099136
6 6 128115200 128904640
7 3 125624960 128115264
6 3 128115264 128904640
5 3 128904640 129099136
4 3 129099136 129135080
3 3 129135080 129139764
4 4 129099152 129135088
5 4 128904672 129099168
4 4 129099168 129135088
5 5 128904704 129099184
6 4 128115328 128904736
5 4 128904736 129099184
4 4 129099184 129135088
5 5 128904768 129099200
6 5 128115392 128904800
5 5 128904800 129099200
6 6 128115456 128904832
7 4 125625088 128115520
6 4 128115520 128904832
5 4 128904832 129099200
4 4 129099200 129135088
5 5 128904864 129099216
6 5 128115584 128904896
5 5 128904896 129099216
6 6 128115648 128904928
7 5 125625216 128115712
6 5 128115712 128904928
5 5 128904928 129099216
6 6 128115776 128904960
7 6 125625344 128115840
6 6 128115840 128904960
7 7 125625472 128115904
8 3 119397888 125625600
7 3 125625600 128115904
6 3 128115904 128904960
5 3 128904960 129099216
4 3 129099216 129135088
3 3 129135088 129139764
4 4 129099232 129135096
5 4 128904992 129099248
4 4 129099248 129135096
5 5 128905024 129099264
6 4 128115968 128905056
5 4 128905056 129099264
4 4 129099264 129135096
5 5 128905088 129099280
6 5 128116032 128905120
5 5 128905120 129099280
6 6 128116096 128905152
7 4 125625728 128116160
6 4 128116160 128905152
5 4 128905152 129099280
4 4 129099280 129135096
5 5 128905184 129099296
6 5 128116224 128905216
5 5 128905216 129099296
6 6 128116288 128905248
7 5 125625856 128116352
6 5 128116352 128905248
5 5 128905248 129099296
6 6 128116416 128905280
7 6 125625984 128116480
6 6 128116480 128905280
7 7 125626112 128116544
8 4 119398144 125626240
7 4 125626240 128116544
6 4 128116544 128905280
5 4 128905280 129099296
4 4 129099296 129135096
5 5 128905312 129099312
6 5 128116608 128905344
5 5 128905344 129099312
6 6 128116672 128905376
7 5 125626368 128116736
6 5 128116736 128905376
5 5 128905376 129099312
6 6 128116800 128905408
7 6 125626496 128116864
6 6 128116864 128905408
7 7 125626624 128116928
8 5 119398400 125626752
7 5 125626752 128116928
6 5 128116928 128905408
5 5 128905408 129099312
6 6 128116992 128905440
7 6 125626880 128117056
6 6 128117056 128905440
7 7 125627008 128117120
8 6 119398656 125627136
7 6 125627136 128117120
6 6 128117120 128905440
7 7 125627264 128117184
8 7 119398912 125627392
7 7 125627392 128117184
8 8 119399168 125627520
9 3 106948096 119399424
8 3 119399424 125627520
7 3 125627520 128117184
6 3 128117184 128905440
5 3 128905440 129099312
4 3 129099312 129135096
3 3 129135096 129139764
4 4 129099328 129135104
5 4 128905472 129099344
4 4 129099344 129135104
5 5 128905504 129099360
6 4 128117248 128905536
5 4 128905536 129099360
4 4 129099360 129135104
5 5 128905568 129099376
6 5 128117312 128905600
5 5 128905600 129099376
6 6 128117376 128905632
7 4 125627648 128117440
6 4 128117440 128905632
5 4 128905632 129099376
4 4 129099376 129135104
5 5 128905664 129099392
6 5 128117504 128905696
5 5 128905696 129099392
6 6 128117568 128905728
7 5 125627776 128117632
6 5 128117632 128905728
5 5 128905728 129099392
6 6 128117696 128905760
7 6 125627904 128117760
6 6 128117760 128905760
7 7 125628032 128117824
8 4 119399680 125628160
7 4 125628160 128117824
6 4 128117824 128905760
5 4 128905760 129099392
4 4 129099392 129135104
5 5 128905792 129099408
6 5 128117888 128905824
5 5 128905824 129099408
6 6 128117952 128905856
7 5 125628288 128118016
6 5 128118016 128905856
5 5 128905856 129099408
6 6 128118080 128905888
7 6 125628416 128118144
6 6 128118144 128905888
7 7 125628544 128118208
8 5 119399936 125628672
7 5 125628672 128118208
6 5 128118208 128905888
5 5 128905888 129099408
6 6 128118272 128905920
7 6 125628800 128118336
6 6 128118336 128905920
7 7 125628928 128118400
8 6 119400192 125629056
7 6 125629056 128118400
6 6 128118400 128905920
7 7 125629184 128118464
8 7 119400448 125629312
7 7 125629312 128118464
8 8 119400704 125629440
9 4 106948608 119400960
8 4 119400960 125629440
7 4 125629440 128118464
6 4 128118464 128905920
5 4 128905920 129099408
4 4 129099408 129135104
5 5 128905952 129099424
6 5 128118528 128905984
5 5 128905984 129099424
6 6 128118592 128906016
7 5 125629568 128118656
6 5 128118656 128906016
5 5 128906016 129099424
6 6 128118720 128906048
7 6 125629696 128118784
6 6 128118784 128906048
7 7 125629824 128118848
8 5 119401216 125629952
7 5 125629952 128118848
6 5 128118848 128906048
5 5 128906048 129099424
6 6 128118912 128906080
7 6 125630080 128118976
6 6 128118976 128906080
7 7 125630208 128119040
8 6 119401472 125630336
7 6 125630336 128119040
6 6 128119040 128906080
7 7 125630464 128119104
8 7 119401728 125630592
7 7 125630592 128119104
8 8 119401984 125630720
9 5 106949120 119402240
8 5 119402240 125630720
7 5 125630720 128119104
6 5 128119104 128906080
5 5 128906080 129099424
6 6 128119168 128906112
7 6 125630848 128119232
6 6 128119232 128906112
7 7 125630976 128119296
8 6 119402496 125631104
7 6 125631104 128119296
6 6 128119296 128906112
7 7 125631232 128119360
8 7 119402752 125631360
7 7 125631360 128119360
8 8 119403008 125631488
9 6 106949632 119403264
8 6 119403264 125631488
7 6 125631488 128119360
6 6 128119360 128906112
7 7 125631616 128119424
8 7 119403520 125631744
7 7 125631744 128119424
8 8 119403776 125631872
9 7 106950144 119404032
8 7 119404032 125631872
7 7 125631872 128119424
8 8 119404288 125632000
9 8 106950656 119404544
8 8 119404544 125632000
9 9 106951168 119404800
10 1 87032832 106951680
9 1 106951680 119404800
8 1 119404800 125632000
7 1 125632000 128119424
6 1 128119424 128906112
5 1 128906112 129099424
4 1 129099424 129135104
3 1 129135104 129139764
2 1 129139764 129140148
1 1 129140148 129140163
2 2 129139768 129140150
3 2 129135112 129139772
2 2 129139772 129140150
3 3 129135120 129139776
4 2 129099440 129135128
3 2 129135128 129139776
2 2 129139776 129140150
3 3 129135136 129139780
4 3 129099456 129135144
3 3 129135144 129139780
4 4 129099472 129135152
5 2 128906144 129099488
4 2 129099488 129135152
3 2 129135152 129139780
2 2 129139780 129140150
3 3 129135160 129139784
4 3 129099504 129135168
3 3 129135168 129139784
4 4 129099520 129135176
5 3 128906176 129099536
4 3 129099536 129135176
3 3 129135176 129139784
4 4 129099552 129135184
5 4 128906208 129099568
4 4 129099568 129135184
5 5 128906240 129099584
6 2 128119488 128906272
5 2 128906272 129099584
4 2 129099584 129135184
3 2 129135184 129139784
2 2 129139784 129140150
3 3 129135192 129139788
4 3 129099600 129135200
3 3 129135200 129139788
4 4 129099616 129135208
5 3 128906304 129099632
4 3 129099632 129135208
3 3 129135208 129139788
4 4 129099648 129135216
5 4 128906336 129099664
4 4 129099664 129135216
5 5 128906368 129099680
6 3 128119552 128906400
5 3 128906400 129099680
4 3 129099680 129135216
3 3 129135216 129139788
4 4 129099696 129135224
5 4 128906432 129099712
4 4 129099712 129135224
5 5 128906464 129099728
6 4 128119616 128906496
5 4 128906496 129099728
4 4 129099728 129135224
5 5 128906528 129099744
6 5 128119680 128906560
5 5 128906560 129099744
6 6 128119744 128906592
7 2 125632128 128119808
6 2 128119808 128906592
5 2 128906592 129099744
4 2 129099744 129135224
3 2 129135224 129139788
2 2 129139788 129140150
3 3 129135232 129139792
4 3 129099760 129135240
3 3 129135240 129139792
4 4 129099776 129135248
5 3 128906624 129099792
4 3 129099792 129135248
3 3 129135248 129139792
4 4 129099808 129135256
5 4 128906656 129099824
4 4 129099824 129135256
5 5 128906688 129099840
6 3 128119872 128906720
5 3 128906720 129099840
4 3 129099840 129135256
3 3 129135256 129139792
4 4 129099856 129135264
5 4 128906752 129099872
4 4 129099872 129135264
5 5 128906784 129099888
6 4 128119936 128906816
5 4 128906816 129099888
4 4 129099888 129135264
5 5 128906848 129099904
6 5 128120000 128906880
5 5 128906880 129099904
6 6 128120064 128906912
7 3 125632256 128120128
6 3 128120128 128906912
5 3 128906912 129099904
4 3 129099904 129135264
3 3 129135264 129139792
4 4 129099920 129135272
5 4 128906944 129099936
4 4 129099936 129135272
5 5 128906976 129099952
6 4 128120192 128907008
5 4 128907008 129099952
4 4 129099952 129135272
5 5 128907040 129099968
6 5 128120256 128907072
5 5 128907072 129099968
6 6 128120320 128907104
7 4 125632384 128120384
6 4 128120384 128907104
5 4 128907104 129099968
4 4 129099968 129135272
5 5 128907136 129099984
6 5 128120448 128907168
5 5 128907168 129099984
6 6 128120512 128907200
7 5 125632512 128120576
6 5 128120576 128907200
5 5 128907200 129099984
6 6 128120640 128907232
7 6 125632640 128120704
6 6 128120704 128907232
7 7 125632768 128120768
8 2 119405056 125632896
7 2 125632896 128120768
6 2 128120768 128907232
5 2 128907232 129099984
