# rem_bits first_diff input_index output_index
4 2 171584 176112
3 2 176112 177036
2 2 177036 177142
3 3 176120 177040
4 3 171600 176128
3 3 176128 177040
4 4 171616 176136
5 3 157504 171632
4 3 171632 176136
3 3 176136 177040
4 4 171648 176144
5 4 157536 171664
4 4 171664 176144
5 5 157568 171680
6 3 127872 157600
5 3 157600 171680
4 3 171680 176144
3 3 176144 177040
4 4 171696 176152
5 4 157632 171712
4 4 171712 176152
5 5 157664 171728
6 4 127936 157696
5 4 157696 171728
4 4 171728 176152
5 5 157728 171744
6 5 128000 157760
5 5 157760 171744
6 6 128064 157792
7 2 84864 128128
6 2 128128 157792
5 2 157792 171744
4 2 171744 176152
3 2 176152 177040
2 2 177040 177142
3 3 176160 177044
4 3 171760 176168
3 3 176168 177044
4 4 171776 176176
5 3 157824 171792
4 3 171792 176176
3 3 176176 177044
4 4 171808 176184
5 4 157856 171824
4 4 171824 176184
5 5 157888 171840
6 3 128192 157920
5 3 157920 171840
4 3 171840 176184
3 3 176184 177044
4 4 171856 176192
5 4 157952 171872
4 4 171872 176192
5 5 157984 171888
6 4 128256 158016
5 4 158016 171888
4 4 171888 176192
5 5 158048 171904
6 5 128320 158080
5 5 158080 171904
6 6 128384 158112
7 3 84992 128448
6 3 128448 158112
5 3 158112 171904
4 3 171904 176192
3 3 176192 177044
4 4 171920 176200
5 4 158144 171936
4 4 171936 176200
5 5 158176 171952
6 4 128512 158208
5 4 158208 171952
4 4 171952 176200
5 5 158240 171968
6 5 128576 158272
5 5 158272 171968
6 6 128640 158304
7 4 85120 128704
6 4 128704 158304
5 4 158304 171968
4 4 171968 176200
5 5 158336 171984
6 5 128768 158368
5 5 158368 171984
6 6 128832 158400
7 5 85248 128896
6 5 128896 158400
5 5 158400 171984
6 6 128960 158432
7 6 85376 129024
6 6 129024 158432
7 7 85504 129088
8 2 41984 85632
7 2 85632 129088
6 2 129088 158432
5 2 158432 171984
4 2 171984 176200
3 2 176200 177044
2 2 177044 177142
3 3 176208 177048
4 3 172000 176216
3 3 176216 177048
4 4 172016 176224
5 3 158464 172032
4 3 172032 176224
3 3 176224 177048
4 4 172048 176232
5 4 158496 172064
4 4 172064 176232
5 5 158528 172080
6 3 129152 158560
5 3 158560 172080
4 3 172080 176232
3 3 176232 177048
4 4 172096 176240
5 4 158592 172112
4 4 172112 176240
5 5 158624 172128
6 4 129216 158656
5 4 158656 172128
4 4 172128 176240
5 5 158688 172144
6 5 129280 158720
5 5 158720 172144
6 6 129344 158752
7 3 85760 129408
6 3 129408 158752
5 3 158752 172144
4 3 172144 176240
3 3 176240 177048
4 4 172160 176248
5 4 158784 172176
4 4 172176 176248
5 5 158816 172192
6 4 129472 158848
5 4 158848 172192
4 4 172192 176248
5 5 158880 172208
6 5 129536 158912
5 5 158912 172208
6 6 129600 158944
7 4 85888 129664
6 4 129664 158944
5 4 158944 172208
4 4 172208 176248
5 5 158976 172224
6 5 129728 159008
5 5 159008 172224
6 6 129792 159040
7 5 86016 129856
6 5 129856 159040
5 5 159040 172224
6 6 129920 159072
7 6 86144 129984
6 6 129984 159072
7 7 86272 130048
8 3 42240 86400
7 3 86400 130048
6 3 130048 159072
5 3 159072 172224
4 3 172224 176248
3 3 176248 177048
4 4 172240 176256
5 4 159104 172256
4 4 172256 176256
5 5 159136 172272
6 4 130112 159168
5 4 159168 172272
4 4 172272 176256
5 5 159200 172288
6 5 130176 159232
5 5 159232 172288
6 6 130240 159264
7 4 86528 130304
6 4 130304 159264
5 4 159264 172288
4 4 172288 176256
5 5 159296 172304
6 5 130368 159328
5 5 159328 172304
6 6 130432 159360
7 5 86656 130496
6 5 130496 159360
5 5 159360 172304
6 6 130560 159392
7 6 86784 130624
6 6 130624 159392
7 7 86912 130688
8 4 42496 87040
7 4 87040 130688
6 4 130688 159392
5 4 159392 172304
4 4 172304 176256
5 5 159424 172320
6 5 130752 159456
5 5 159456 172320
6 6 130816 159488
7 5 87168 130880
6 5 130880 159488
5 5 159488 172320
6 6 130944 159520
7 6 87296 131008
6 6 131008 159520
7 7 87424 131072
8 5 42752 87552
7 5 87552 131072
6 5 131072 159520
5 5 159520 172320
6 6 131136 159552
7 6 87680 131200
6 6 131200 159552
7 7 87808 131264
8 6 43008 87936
7 6 87936 131264
6 6 131264 159552
7 7 88064 131328
8 7 43264 88192
7 7 88192 131328
8 8 43520 88320
9 1 13824 43776
8 1 43776 88320
7 1 88320 131328
6 1 131328 159552
5 1 159552 172320
4 1 172320 176256
3 1 176256 177048
2 1 177048 177142
1 1 177142 177147
2 2 177052 177144
3 2 176264 177056
2 2 177056 177144
3 3 176272 177060
4 2 172336 176280
3 2 176280 177060
2 2 177060 177144
3 3 176288 177064
4 3 172352 176296
3 3 176296 177064
4 4 172368 176304
5 2 159584 172384
4 2 172384 176304
3 2 176304 177064
2 2 177064 177144
3 3 176312 177068
4 3 172400 176320
3 3 176320 177068
4 4 172416 176328
5 3 159616 172432
4 3 172432 176328
3 3 176328 177068
4 4 172448 176336
5 4 159648 172464
4 4 172464 176336
5 5 159680 172480
6 2 131392 159712
5 2 159712 172480
4 2 172480 176336
3 2 176336 177068
2 2 177068 177144
3 3 176344 177072
4 3 172496 176352
3 3 176352 177072
4 4 172512 176360
5 3 159744 172528
4 3 172528 176360
3 3 176360 177072
4 4 172544 176368
5 4 159776 172560
4 4 172560 176368
5 5 159808 172576
6 3 131456 159840
5 3 159840 172576
4 3 172576 176368
3 3 176368 177072
4 4 172592 176376
5 4 159872 172608
4 4 172608 176376
5 5 159904 172624
6 4 131520 159936
5 4 159936 172624
4 4 172624 176376
5 5 159968 172640
6 5 131584 160000
5 5 160000 172640
6 6 131648 160032
7 2 88448 131712
6 2 131712 160032
5 2 160032 172640
4 2 172640 176376
3 2 176376 177072
2 2 177072 177144
3 3 176384 177076
4 3 172656 176392
3 3 176392 177076
4 4 172672 176400
5 3 160064 172688
4 3 172688 176400
3 3 176400 177076
4 4 172704 176408
5 4 160096 172720
4 4 172720 176408
5 5 160128 172736
6 3 131776 160160
5 3 160160 172736
4 3 172736 176408
3 3 176408 177076
4 4 172752 176416
5 4 160192 172768
4 4 172768 176416
5 5 160224 172784
6 4 131840 160256
5 4 160256 172784
4 4 172784 176416
5 5 160288 172800
6 5 131904 160320
5 5 160320 172800
6 6 131968 160352
7 3 88576 132032
6 3 132032 160352
5 3 160352 172800
4 3 172800 176416
3 3 176416 177076
4 4 172816 176424
5 4 160384 172832
4 4 172832 176424
5 5 160416 172848
6 4 132096 160448
5 4 160448 172848
4 4 172848 176424
5 5 160480 172864
6 5 132160 160512
5 5 160512 172864
6 6 132224 160544
7 4 88704 132288
6 4 132288 160544
5 4 160544 172864
4 4 172864 176424
5 5 160576 172880
6 5 132352 160608
5 5 160608 172880
6 6 132416 160640
7 5 88832 132480
6 5 132480 160640
5 5 160640 172880
6 6 132544 160672
7 6 88960 132608
6 6 132608 160672
7 7 89088 132672
8 2 44032 89216
7 2 89216 132672
6 2 132672 160672
5 2 160672 172880
4 2 172880 176424
3 2 176424 177076
2 2 177076 177144
3 3 176432 177080
4 3 172896 176440
3 3 176440 177080
4 4 172912 176448
5 3 160704 172928
4 3 172928 176448
3 3 176448 177080
4 4 172944 176456
5 4 160736 172960
4 4 172960 176456
5 5 160768 172976
6 3 132736 160800
5 3 160800 172976
4 3 172976 176456
3 3 176456 177080
4 4 172992 176464
5 4 160832 173008
4 4 173008 176464
5 5 160864 173024
6 4 132800 160896
5 4 160896 173024
4 4 173024 176464
5 5 160928 173040
6 5 132864 160960
5 5 160960 173040
6 6 132928 160992
7 3 89344 132992
6 3 132992 160992
5 3 160992 173040
4 3 173040 176464
3 3 176464 177080
4 4 173056 176472
5 4 161024 173072
4 4 173072 176472
5 5 161056 173088
6 4 133056 161088
5 4 161088 173088
4 4 173088 176472
5 5 161120 173104
6 5 133120 161152
5 5 161152 173104
6 6 133184 161184
7 4 89472 133248
6 4 133248 161184
5 4 161184 173104
4 4 173104 176472
5 5 161216 173120
6 5 133312 161248
5 5 161248 173120
6 6 133376 161280
7 5 89600 133440
6 5 133440 161280
5 5 161280 173120
6 6 133504 161312
7 6 89728 133568
6 6 133568 161312
7 7 89856 133632
8 3 44288 89984
7 3 89984 133632
6 3 133632 161312
5 3 161312 173120
4 3 173120 176472
3 3 176472 177080
4 4 173136 176480
5 4 161344 173152
4 4 173152 176480
5 5 161376 173168
6 4 133696 161408
5 4 161408 173168
4 4 173168 176480
5 5 161440 173184
6 5 133760 161472
5 5 161472 173184
6 6 133824 161504
7 4 90112 133888
6 4 133888 161504
5 4 161504 173184
4 4 173184 176480
5 5 161536 173200
6 5 133952 161568
5 5 161568 173200
6 6 134016 161600
7 5 90240 134080
6 5 134080 161600
5 5 161600 173200
6 6 134144 161632
7 6 90368 134208
6 6 134208 161632
7 7 90496 134272
8 4 44544 90624
7 4 90624 134272
6 4 134272 161632
5 4 161632 173200
4 4 173200 176480
5 5 161664 173216
6 5 134336 161696
5 5 161696 173216
6 6 134400 161728
7 5 90752 134464
6 5 134464 161728
5 5 161728 173216
6 6 134528 161760
7 6 90880 134592
6 6 134592 161760
7 7 91008 134656
8 5 44800 91136
7 5 91136 134656
6 5 134656 161760
5 5 161760 173216
6 6 134720 161792
7 6 91264 134784
6 6 134784 161792
7 7 91392 134848
8 6 45056 91520
7 6 91520 134848
6 6 134848 161792
7 7 91648 134912
8 7 45312 91776
7 7 91776 134912
8 8 45568 91904
9 2 14336 45824
8 2 45824 91904
7 2 91904 134912
6 2 134912 161792
5 2 161792 173216
4 2 173216 176480
3 2 176480 177080
2 2 177080 177144
3 3 176488 177084
4 3 173232 176496
3 3 176496 177084
4 4 173248 176504
5 3 161824 173264
4 3 173264 176504
3 3 176504 177084
4 4 173280 176512
5 4 161856 173296
4 4 173296 176512
5 5 161888 173312
6 3 134976 161920
5 3 161920 173312
4 3 173312 176512
3 3 176512 177084
4 4 173328 176520
5 4 161952 173344
4 4 173344 176520
5 5 161984 173360
6 4 135040 162016
5 4 162016 173360
4 4 173360 176520
5 5 162048 173376
6 5 135104 162080
5 5 162080 173376
6 6 135168 162112
7 3 92032 135232
6 3 135232 162112
5 3 162112 173376
4 3 173376 176520
3 3 176520 177084
4 4 173392 176528
5 4 162144 173408
4 4 173408 176528
5 5 162176 173424
6 4 135296 162208
5 4 162208 173424
4 4 173424 176528
5 5 162240 173440
6 5 135360 162272
5 5 162272 173440
6 6 135424 162304
7 4 92160 135488
6 4 135488 162304
5 4 162304 173440
4 4 173440 176528
5 5 162336 173456
6 5 135552 162368
5 5 162368 173456
6 6 135616 162400
7 5 92288 135680
6 5 135680 162400
5 5 162400 173456
6 6 135744 162432
7 6 92416 135808
6 6 135808 162432
7 7 92544 135872
8 3 46080 92672
7 3 92672 135872
6 3 135872 162432
5 3 162432 173456
4 3 173456 176528
3 3 176528 177084
4 4 173472 176536
5 4 162464 173488
4 4 173488 176536
5 5 162496 173504
6 4 135936 162528
5 4 162528 173504
4 4 173504 176536
5 5 162560 173520
6 5 136000 162592
5 5 162592 173520
6 6 136064 162624
7 4 92800 136128
6 4 136128 162624
5 4 162624 173520
4 4 173520 176536
5 5 162656 173536
6 5 136192 162688
5 5 162688 173536
6 6 136256 162720
7 5 92928 136320
6 5 136320 162720
5 5 162720 173536
6 6 136384 162752
7 6 93056 136448
6 6 136448 162752
7 7 93184 136512
8 4 46336 93312
7 4 93312 136512
6 4 136512 162752
5 4 162752 173536
4 4 173536 176536
5 5 162784 173552
6 5 136576 162816
5 5 162816 173552
6 6 136640 162848
7 5 93440 136704
6 5 136704 162848
5 5 162848 173552
6 6 136768 162880
7 6 93568 136832
6 6 136832 162880
7 7 93696 136896
8 5 46592 93824
7 5 93824 136896
6 5 136896 162880
5 5 162880 173552
6 6 136960 162912
7 6 93952 137024
6 6 137024 162912
7 7 94080 137088
8 6 46848 94208
7 6 94208 137088
6 6 137088 162912
7 7 94336 137152
8 7 47104 94464
7 7 94464 137152
8 8 47360 94592
9 3 14848 47616
8 3 47616 94592
7 3 94592 137152
6 3 137152 162912
5 3 162912 173552
4 3 173552 176536
3 3 176536 177084
4 4 173568 176544
5 4 162944 173584
4 4 173584 176544
5 5 162976 173600
6 4 137216 163008
5 4 163008 173600
4 4 173600 176544
5 5 163040 173616
6 5 137280 163072
5 5 163072 173616
6 6 137344 163104
7 4 94720 137408
6 4 137408 163104
5 4 163104 173616
4 4 173616 176544
5 5 163136 173632
6 5 137472 163168
5 5 163168 173632
6 6 137536 163200
7 5 94848 137600
6 5 137600 163200
5 5 163200 173632
6 6 137664 163232
7 6 94976 137728
6 6 137728 163232
7 7 95104 137792
8 4 47872 95232
7 4 95232 137792
6 4 137792 163232
5 4 163232 173632
4 4 173632 176544
5 5 163264 173648
6 5 137856 163296
5 5 163296 173648
6 6 137920 163328
7 5 95360 137984
6 5 137984 163328
5 5 163328 173648
6 6 138048 163360
7 6 95488 138112
6 6 138112 163360
7 7 95616 138176
8 5 48128 95744
7 5 95744 138176
6 5 138176 163360
5 5 163360 173648
6 6 138240 163392
7 6 95872 138304
6 6 138304 163392
7 7 96000 138368
8 6 48384 96128
7 6 96128 138368
6 6 138368 163392
7 7 96256 138432
8 7 48640 96384
7 7 96384 138432
8 8 48896 96512
9 4 15360 49152
8 4 49152 96512
7 4 96512 138432
6 4 138432 163392
5 4 163392 173648
4 4 173648 176544
5 5 163424 173664
6 5 138496 163456
5 5 163456 173664
6 6 138560 163488
7 5 96640 138624
6 5 138624 163488
5 5 163488 173664
6 6 138688 163520
7 6 96768 138752
6 6 138752 163520
7 7 96896 138816
8 5 49408 97024
7 5 97024 138816
6 5 138816 163520
5 5 163520 173664
6 6 138880 163552
7 6 97152 138944
6 6 138944 163552
7 7 97280 139008
8 6 49664 97408
7 6 97408 139008
6 6 139008 163552
7 7 97536 139072
8 7 49920 97664
7 7 97664 139072
8 8 50176 97792
9 5 15872 50432
8 5 50432 97792
7 5 97792 139072
6 5 139072 163552
5 5 163552 173664
6 6 139136 163584
7 6 97920 139200
6 6 139200 163584
7 7 98048 139264
8 6 50688 98176
7 6 98176 139264
6 6 139264 163584
7 7 98304 139328
8 7 50944 98432
7 7 98432 139328
8 8 51200 98560
9 6 16384 51456
8 6 51456 98560
7 6 98560 139328
6 6 139328 163584
7 7 98688 139392
8 7 51712 98816
7 7 98816 139392
8 8 51968 98944
9 7 16896 52224
8 7 52224 98944
7 7 98944 139392
8 8 52480 99072
9 8 17408 52736
8 8 52736 99072
9 9 17920 52992
10 1 3072 18432
9 1 18432 52992
8 1 52992 99072
7 1 99072 139392
6 1 139392 163584
5 1 163584 173664
4 1 173664 176544
3 1 176544 177084
2 1 177084 177144
1 1 177144 177147
2 2 177088 177146
3 2 176552 177092
2 2 177092 177146
3 3 176560 177096
4 2 173680 176568
3 2 176568 177096
2 2 177096 177146
3 3 176576 177100
4 3 173696 176584
3 3 176584 177100
4 4 173712 176592
5 2 163616 173728
4 2 173728 176592
3 2 176592 177100
2 2 177100 177146
3 3 176600 177104
4 3 173744 176608
3 3 176608 177104
4 4 173760 176616
5 3 163648 173776
4 3 173776 176616
3 3 176616 177104
4 4 173792 176624
5 4 163680 173808
4 4 173808 176624
5 5 163712 173824
6 2 139456 163744
5 2 163744 173824
4 2 173824 176624
3 2 176624 177104
2 2 177104 177146
3 3 176632 177108
4 3 173840 176640
3 3 176640 177108
4 4 173856 176648
5 3 163776 173872
4 3 173872 176648
3 3 176648 177108
4 4 173888 176656
5 4 163808 173904
4 4 173904 176656
5 5 163840 173920
6 3 139520 163872
5 3 163872 173920
4 3 173920 176656
3 3 176656 177108
4 4 173936 176664
5 4 163904 173952
4 4 173952 176664
5 5 163936 173968
6 4 139584 163968
5 4 163968 173968
4 4 173968 176664
5 5 164000 173984
6 5 139648 164032
5 5 164032 173984
6 6 139712 164064
7 2 99200 139776
6 2 139776 164064
5 2 164064 173984
4 2 173984 176664
3 2 176664 177108
2 2 177108 177146
3 3 176672 177112
4 3 174000 176680
3 3 176680 177112
4 4 174016 176688
5 3 164096 174032
4 3 174032 176688
3 3 176688 177112
4 4 174048 176696
5 4 164128 174064
4 4 174064 176696
5 5 164160 174080
6 3 139840 164192
5 3 164192 174080
4 3 174080 176696
3 3 176696 177112
4 4 174096 176704
5 4 164224 174112
4 4 174112 176704
5 5 164256 174128
6 4 139904 164288
5 4 164288 174128
4 4 174128 176704
5 5 164320 174144
6 5 139968 164352
5 5 164352 174144
6 6 140032 164384
7 3 99328 140096
6 3 140096 164384
5 3 164384 174144
4 3 174144 176704
3 3 176704 177112
4 4 174160 176712
5 4 164416 174176
4 4 174176 176712
5 5 164448 174192
6 4 140160 164480
5 4 164480 174192
4 4 174192 176712
5 5 164512 174208
6 5 140224 164544
5 5 164544 174208
6 6 140288 164576
7 4 99456 140352
6 4 140352 164576
5 4 164576 174208
4 4 174208 176712
5 5 164608 174224
6 5 140416 164640
5 5 164640 174224
6 6 140480 164672
7 5 99584 140544
6 5 140544 164672
5 5 164672 174224
6 6 140608 164704
7 6 99712 140672
6 6 140672 164704
7 7 99840 140736
8 2 53248 99968
7 2 99968 140736
6 2 140736 164704
5 2 164704 174224
4 2 174224 176712
3 2 176712 177112
2 2 177112 177146
3 3 176720 177116
4 3 174240 176728
3 3 176728 177116
4 4 174256 176736
5 3 164736 174272
4 3 174272 176736
3 3 176736 177116
4 4 174288 176744
5 4 164768 174304
4 4 174304 176744
5 5 164800 174320
6 3 140800 164832
5 3 164832 174320
4 3 174320 176744
3 3 176744 177116
4 4 174336 176752
5 4 164864 174352
4 4 174352 176752
5 5 164896 174368
6 4 140864 164928
5 4 164928 174368
4 4 174368 176752
5 5 164960 174384
6 5 140928 164992
5 5 164992 174384
6 6 140992 165024
7 3 100096 141056
6 3 141056 165024
5 3 165024 174384
4 3 174384 176752
3 3 176752 177116
4 4 174400 176760
5 4 165056 174416
4 4 174416 176760
5 5 165088 174432
6 4 141120 165120
5 4 165120 174432
4 4 174432 176760
5 5 165152 174448
6 5 141184 165184
5 5 165184 174448
6 6 141248 165216
7 4 100224 141312
6 4 141312 165216
5 4 165216 174448
4 4 174448 176760
5 5 165248 174464
6 5 141376 165280
5 5 165280 174464
6 6 141440 165312
7 5 100352 141504
6 5 141504 165312
5 5 165312 174464
6 6 141568 165344
7 6 100480 141632
6 6 141632 165344
7 7 100608 141696
8 3 53504 100736
7 3 100736 141696
6 3 141696 165344
5 3 165344 174464
4 3 174464 176760
3 3 176760 177116
4 4 174480 176768
5 4 165376 174496
4 4 174496 176768
5 5 165408 174512
6 4 141760 165440
5 4 165440 174512
4 4 174512 176768
5 5 165472 174528
6 5 141824 165504
5 5 165504 174528
6 6 141888 165536
7 4 100864 141952
6 4 141952 165536
5 4 165536 174528
4 4 174528 176768
5 5 165568 174544
6 5 142016 165600
5 5 165600 174544
6 6 142080 165632
7 5 100992 142144
6 5 142144 165632
5 5 165632 174544
6 6 142208 165664
7 6 101120 142272
6 6 142272 165664
7 7 101248 142336
8 4 53760 101376
7 4 101376 142336
6 4 142336 165664
5 4 165664 174544
4 4 174544 176768
5 5 165696 174560
6 5 142400 165728
5 5 165728 174560
6 6 142464 165760
7 5 101504 142528
6 5 142528 165760
5 5 165760 174560
6 6 142592 165792
7 6 101632 142656
6 6 142656 165792
7 7 101760 142720
8 5 54016 101888
7 5 101888 142720
6 5 142720 165792
5 5 165792 174560
6 6 142784 165824
7 6 102016 142848
6 6 142848 165824
7 7 102144 142912
8 6 54272 102272
7 6 102272 142912
6 6 142912 165824
7 7 102400 142976
8 7 54528 102528
7 7 102528 142976
8 8 54784 102656
9 2 18944 55040
8 2 55040 102656
7 2 102656 142976
6 2 142976 165824
5 2 165824 174560
4 2 174560 176768
3 2 176768 177116
2 2 177116 177146
3 3 176776 177120
4 3 174576 176784
3 3 176784 177120
4 4 174592 176792
5 3 165856 174608
4 3 174608 176792
3 3 176792 177120
4 4 174624 176800
5 4 165888 174640
4 4 174640 176800
5 5 165920 174656
6 3 143040 165952
5 3 165952 174656
4 3 174656 176800
3 3 176800 177120
4 4 174672 176808
5 4 165984 174688
4 4 174688 176808
5 5 166016 174704
6 4 143104 166048
5 4 166048 174704
4 4 174704 176808
5 5 166080 174720
6 5 143168 166112
5 5 166112 174720
6 6 143232 166144
7 3 102784 143296
6 3 143296 166144
5 3 166144 174720
4 3 174720 176808
3 3 176808 177120
4 4 174736 176816
5 4 166176 174752
4 4 174752 176816
5 5 166208 174768
6 4 143360 166240
5 4 166240 174768
4 4 174768 176816
5 5 166272 174784
6 5 143424 166304
5 5 166304 174784
6 6 143488 166336
7 4 102912 143552
6 4 143552 166336
5 4 166336 174784
4 4 174784 176816
5 5 166368 174800
6 5 143616 166400
5 5 166400 174800
6 6 143680 166432
7 5 103040 143744
6 5 143744 166432
5 5 166432 174800
6 6 143808 166464
7 6 103168 143872
6 6 143872 166464
7 7 103296 143936
8 3 55296 103424
7 3 103424 143936
6 3 143936 166464
5 3 166464 174800
4 3 174800 176816
3 3 176816 177120
4 4 174816 176824
5 4 166496 174832
4 4 174832 176824
5 5 166528 174848
6 4 144000 166560
5 4 166560 174848
4 4 174848 176824
5 5 166592 174864
6 5 144064 166624
5 5 166624 174864
6 6 144128 166656
7 4 103552 144192
6 4 144192 166656
5 4 166656 174864
4 4 174864 176824
5 5 166688 174880
6 5 144256 166720
5 5 166720 174880
6 6 144320 166752
7 5 103680 144384
6 5 144384 166752
5 5 166752 174880
6 6 144448 166784
7 6 103808 144512
6 6 144512 166784
7 7 103936 144576
8 4 55552 104064
7 4 104064 144576
6 4 144576 166784
5 4 166784 174880
4 4 174880 176824
5 5 166816 174896
6 5 144640 166848
5 5 166848 174896
6 6 144704 166880
7 5 104192 144768
6 5 144768 166880
5 5 166880 174896
6 6 144832 166912
7 6 104320 144896
6 6 144896 166912
7 7 104448 144960
8 5 55808 104576
7 5 104576 144960
