# rem_bits first_diff input_index output_index
5 5 47712 55504
6 3 33920 47744
5 3 47744 55504
4 3 55504 58320
3 3 58320 58960
4 4 55520 58328
5 4 47776 55536
4 4 55536 58328
5 5 47808 55552
6 4 33984 47840
5 4 47840 55552
4 4 55552 58328
5 5 47872 55568
6 5 34048 47904
5 5 47904 55568
6 6 34112 47936
7 3 18048 34176
6 3 34176 47936
5 3 47936 55568
4 3 55568 58328
3 3 58328 58960
4 4 55584 58336
5 4 47968 55600
4 4 55600 58336
5 5 48000 55616
6 4 34240 48032
5 4 48032 55616
4 4 55616 58336
5 5 48064 55632
6 5 34304 48096
5 5 48096 55632
6 6 34368 48128
7 4 18176 34432
6 4 34432 48128
5 4 48128 55632
4 4 55632 58336
5 5 48160 55648
6 5 34496 48192
5 5 48192 55648
6 6 34560 48224
7 5 18304 34624
6 5 34624 48224
5 5 48224 55648
6 6 34688 48256
7 6 18432 34752
6 6 34752 48256
7 7 18560 34816
8 1 6400 18688
7 1 18688 34816
6 1 34816 48256
5 1 48256 55648
4 1 55648 58336
3 1 58336 58960
2 1 58960 59044
1 1 59044 59049
2 2 58964 59046
3 2 58344 58968
2 2 58968 59046
3 3 58352 58972
4 2 55664 58360
3 2 58360 58972
2 2 58972 59046
3 3 58368 58976
4 3 55680 58376
3 3 58376 58976
4 4 55696 58384
5 2 48288 55712
4 2 55712 58384
3 2 58384 58976
2 2 58976 59046
3 3 58392 58980
4 3 55728 58400
3 3 58400 58980
4 4 55744 58408
5 3 48320 55760
4 3 55760 58408
3 3 58408 58980
4 4 55776 58416
5 4 48352 55792
4 4 55792 58416
5 5 48384 55808
6 2 34880 48416
5 2 48416 55808
4 2 55808 58416
3 2 58416 58980
2 2 58980 59046
3 3 58424 58984
4 3 55824 58432
3 3 58432 58984
4 4 55840 58440
5 3 48448 55856
4 3 55856 58440
3 3 58440 58984
4 4 55872 58448
5 4 48480 55888
4 4 55888 58448
5 5 48512 55904
6 3 34944 48544
5 3 48544 55904
4 3 55904 58448
3 3 58448 58984
4 4 55920 58456
5 4 48576 55936
4 4 55936 58456
5 5 48608 55952
6 4 35008 48640
5 4 48640 55952
4 4 55952 58456
5 5 48672 55968
6 5 35072 48704
5 5 48704 55968
6 6 35136 48736
7 2 18816 35200
6 2 35200 48736
5 2 48736 55968
4 2 55968 58456
3 2 58456 58984
2 2 58984 59046
3 3 58464 58988
4 3 55984 58472
3 3 58472 58988
4 4 56000 58480
5 3 48768 56016
4 3 56016 58480
3 3 58480 58988
4 4 56032 58488
5 4 48800 56048
4 4 56048 58488
5 5 48832 56064
6 3 35264 48864
5 3 48864 56064
4 3 56064 58488
3 3 58488 58988
4 4 56080 58496
5 4 48896 56096
4 4 56096 58496
5 5 48928 56112
6 4 35328 48960
5 4 48960 56112
4 4 56112 58496
5 5 48992 56128
6 5 35392 49024
5 5 49024 56128
6 6 35456 49056
7 3 18944 35520
6 3 35520 49056
5 3 49056 56128
4 3 56128 58496
3 3 58496 58988
4 4 56144 58504
5 4 49088 56160
4 4 56160 58504
5 5 49120 56176
6 4 35584 49152
5 4 49152 56176
4 4 56176 58504
5 5 49184 56192
6 5 35648 49216
5 5 49216 56192
6 6 35712 49248
7 4 19072 35776
6 4 35776 49248
5 4 49248 56192
4 4 56192 58504
5 5 49280 56208
6 5 35840 49312
5 5 49312 56208
6 6 35904 49344
7 5 19200 35968
6 5 35968 49344
5 5 49344 56208
6 6 36032 49376
7 6 19328 36096
6 6 36096 49376
7 7 19456 36160
8 2 6656 19584
7 2 19584 36160
6 2 36160 49376
5 2 49376 56208
4 2 56208 58504
3 2 58504 58988
2 2 58988 59046
3 3 58512 58992
4 3 56224 58520
3 3 58520 58992
4 4 56240 58528
5 3 49408 56256
4 3 56256 58528
3 3 58528 58992
4 4 56272 58536
5 4 49440 56288
4 4 56288 58536
5 5 49472 56304
6 3 36224 49504
5 3 49504 56304
4 3 56304 58536
3 3 58536 58992
4 4 56320 58544
5 4 49536 56336
4 4 56336 58544
5 5 49568 56352
6 4 36288 49600
5 4 49600 56352
4 4 56352 58544
5 5 49632 56368
6 5 36352 49664
5 5 49664 56368
6 6 36416 49696
7 3 19712 36480
6 3 36480 49696
5 3 49696 56368
4 3 56368 58544
3 3 58544 58992
4 4 56384 58552
5 4 49728 56400
4 4 56400 58552
5 5 49760 56416
6 4 36544 49792
5 4 49792 56416
4 4 56416 58552
5 5 49824 56432
6 5 36608 49856
5 5 49856 56432
6 6 36672 49888
7 4 19840 36736
6 4 36736 49888
5 4 49888 56432
4 4 56432 58552
5 5 49920 56448
6 5 36800 49952
5 5 49952 56448
6 6 36864 49984
7 5 19968 36928
6 5 36928 49984
5 5 49984 56448
6 6 36992 50016
7 6 20096 37056
6 6 37056 50016
7 7 20224 37120
8 3 6912 20352
7 3 20352 37120
6 3 37120 50016
5 3 50016 56448
4 3 56448 58552
3 3 58552 58992
4 4 56464 58560
5 4 50048 56480
4 4 56480 58560
5 5 50080 56496
6 4 37184 50112
5 4 50112 56496
4 4 56496 58560
5 5 50144 56512
6 5 37248 50176
5 5 50176 56512
6 6 37312 50208
7 4 20480 37376
6 4 37376 50208
5 4 50208 56512
4 4 56512 58560
5 5 50240 56528
6 5 37440 50272
5 5 50272 56528
6 6 37504 50304
7 5 20608 37568
6 5 37568 50304
5 5 50304 56528
6 6 37632 50336
7 6 20736 37696
6 6 37696 50336
7 7 20864 37760
8 4 7168 20992
7 4 20992 37760
6 4 37760 50336
5 4 50336 56528
4 4 56528 58560
5 5 50368 56544
6 5 37824 50400
5 5 50400 56544
6 6 37888 50432
7 5 21120 37952
6 5 37952 50432
5 5 50432 56544
6 6 38016 50464
7 6 21248 38080
6 6 38080 50464
7 7 21376 38144
8 5 7424 21504
7 5 21504 38144
6 5 38144 50464
5 5 50464 56544
6 6 38208 50496
7 6 21632 38272
6 6 38272 50496
7 7 21760 38336
8 6 7680 21888
7 6 21888 38336
6 6 38336 50496
7 7 22016 38400
8 7 7936 22144
7 7 22144 38400
8 8 8192 22272
9 1 1536 8448
8 1 8448 22272
7 1 22272 38400
6 1 38400 50496
5 1 50496 56544
4 1 56544 58560
3 1 58560 58992
2 1 58992 59046
1 1 59046 59049
2 2 58996 59048
3 2 58568 59000
2 2 59000 59048
3 3 58576 59004
4 2 56560 58584
3 2 58584 59004
2 2 59004 59048
3 3 58592 59008
4 3 56576 58600
3 3 58600 59008
4 4 56592 58608
5 2 50528 56608
4 2 56608 58608
3 2 58608 59008
2 2 59008 59048
3 3 58616 59012
4 3 56624 58624
3 3 58624 59012
4 4 56640 58632
5 3 50560 56656
4 3 56656 58632
3 3 58632 59012
4 4 56672 58640
5 4 50592 56688
4 4 56688 58640
5 5 50624 56704
6 2 38464 50656
5 2 50656 56704
4 2 56704 58640
3 2 58640 59012
2 2 59012 59048
3 3 58648 59016
4 3 56720 58656
3 3 58656 59016
4 4 56736 58664
5 3 50688 56752
4 3 56752 58664
3 3 58664 59016
4 4 56768 58672
5 4 50720 56784
4 4 56784 58672
5 5 50752 56800
6 3 38528 50784
5 3 50784 56800
4 3 56800 58672
3 3 58672 59016
4 4 56816 58680
5 4 50816 56832
4 4 56832 58680
5 5 50848 56848
6 4 38592 50880
5 4 50880 56848
4 4 56848 58680
5 5 50912 56864
6 5 38656 50944
5 5 50944 56864
6 6 38720 50976
7 2 22400 38784
6 2 38784 50976
5 2 50976 56864
4 2 56864 58680
3 2 58680 59016
2 2 59016 59048
3 3 58688 59020
4 3 56880 58696
3 3 58696 59020
4 4 56896 58704
5 3 51008 56912
4 3 56912 58704
3 3 58704 59020
4 4 56928 58712
5 4 51040 56944
4 4 56944 58712
5 5 51072 56960
6 3 38848 51104
5 3 51104 56960
4 3 56960 58712
3 3 58712 59020
4 4 56976 58720
5 4 51136 56992
4 4 56992 58720
5 5 51168 57008
6 4 38912 51200
5 4 51200 57008
4 4 57008 58720
5 5 51232 57024
6 5 38976 51264
5 5 51264 57024
6 6 39040 51296
7 3 22528 39104
6 3 39104 51296
5 3 51296 57024
4 3 57024 58720
3 3 58720 59020
4 4 57040 58728
5 4 51328 57056
4 4 57056 58728
5 5 51360 57072
6 4 39168 51392
5 4 51392 57072
4 4 57072 58728
5 5 51424 57088
6 5 39232 51456
5 5 51456 57088
6 6 39296 51488
7 4 22656 39360
6 4 39360 51488
5 4 51488 57088
4 4 57088 58728
5 5 51520 57104
6 5 39424 51552
5 5 51552 57104
6 6 39488 51584
7 5 22784 39552
6 5 39552 51584
5 5 51584 57104
6 6 39616 51616
7 6 22912 39680
6 6 39680 51616
7 7 23040 39744
8 2 8704 23168
7 2 23168 39744
6 2 39744 51616
5 2 51616 57104
4 2 57104 58728
3 2 58728 59020
2 2 59020 59048
3 3 58736 59024
4 3 57120 58744
3 3 58744 59024
4 4 57136 58752
5 3 51648 57152
4 3 57152 58752
3 3 58752 59024
4 4 57168 58760
5 4 51680 57184
4 4 57184 58760
5 5 51712 57200
6 3 39808 51744
5 3 51744 57200
4 3 57200 58760
3 3 58760 59024
4 4 57216 58768
5 4 51776 57232
4 4 57232 58768
5 5 51808 57248
6 4 39872 51840
5 4 51840 57248
4 4 57248 58768
5 5 51872 57264
6 5 39936 51904
5 5 51904 57264
6 6 40000 51936
7 3 23296 40064
6 3 40064 51936
5 3 51936 57264
4 3 57264 58768
3 3 58768 59024
4 4 57280 58776
5 4 51968 57296
4 4 57296 58776
5 5 52000 57312
6 4 40128 52032
5 4 52032 57312
4 4 57312 58776
5 5 52064 57328
6 5 40192 52096
5 5 52096 57328
6 6 40256 52128
7 4 23424 40320
6 4 40320 52128
5 4 52128 57328
4 4 57328 58776
5 5 52160 57344
6 5 40384 52192
5 5 52192 57344
6 6 40448 52224
7 5 23552 40512
6 5 40512 52224
5 5 52224 57344
6 6 40576 52256
7 6 23680 40640
6 6 40640 52256
7 7 23808 40704
8 3 8960 23936
7 3 23936 40704
6 3 40704 52256
5 3 52256 57344
4 3 57344 58776
3 3 58776 59024
4 4 57360 58784
5 4 52288 57376
4 4 57376 58784
5 5 52320 57392
6 4 40768 52352
5 4 52352 57392
4 4 57392 58784
5 5 52384 57408
6 5 40832 52416
5 5 52416 57408
6 6 40896 52448
7 4 24064 40960
6 4 40960 52448
5 4 52448 57408
4 4 57408 58784
5 5 52480 57424
6 5 41024 52512
5 5 52512 57424
6 6 41088 52544
7 5 24192 41152
6 5 41152 52544
5 5 52544 57424
6 6 41216 52576
7 6 24320 41280
6 6 41280 52576
7 7 24448 41344
8 4 9216 24576
7 4 24576 41344
6 4 41344 52576
5 4 52576 57424
4 4 57424 58784
5 5 52608 57440
6 5 41408 52640
5 5 52640 57440
6 6 41472 52672
7 5 24704 41536
6 5 41536 52672
5 5 52672 57440
6 6 41600 52704
7 6 24832 41664
6 6 41664 52704
7 7 24960 41728
8 5 9472 25088
7 5 25088 41728
6 5 41728 52704
5 5 52704 57440
6 6 41792 52736
7 6 25216 41856
6 6 41856 52736
7 7 25344 41920
8 6 9728 25472
7 6 25472 41920
6 6 41920 52736
7 7 25600 41984
8 7 9984 25728
7 7 25728 41984
8 8 10240 25856
9 2 2048 10496
8 2 10496 25856
7 2 25856 41984
6 2 41984 52736
5 2 52736 57440
4 2 57440 58784
3 2 58784 59024
2 2 59024 59048
3 3 58792 59028
4 3 57456 58800
3 3 58800 59028
4 4 57472 58808
5 3 52768 57488
4 3 57488 58808
3 3 58808 59028
4 4 57504 58816
5 4 52800 57520
4 4 57520 58816
5 5 52832 57536
6 3 42048 52864
5 3 52864 57536
4 3 57536 58816
3 3 58816 59028
4 4 57552 58824
5 4 52896 57568
4 4 57568 58824
5 5 52928 57584
6 4 42112 52960
5 4 52960 57584
4 4 57584 58824
5 5 52992 57600
6 5 42176 53024
5 5 53024 57600
6 6 42240 53056
7 3 25984 42304
6 3 42304 53056
5 3 53056 57600
4 3 57600 58824
3 3 58824 59028
4 4 57616 58832
5 4 53088 57632
4 4 57632 58832
5 5 53120 57648
6 4 42368 53152
5 4 53152 57648
4 4 57648 58832
5 5 53184 57664
6 5 42432 53216
5 5 53216 57664
6 6 42496 53248
7 4 26112 42560
6 4 42560 53248
5 4 53248 57664
4 4 57664 58832
5 5 53280 57680
6 5 42624 53312
5 5 53312 57680
6 6 42688 53344
7 5 26240 42752
6 5 42752 53344
5 5 53344 57680
6 6 42816 53376
7 6 26368 42880
6 6 42880 53376
7 7 26496 42944
8 3 10752 26624
7 3 26624 42944
6 3 42944 53376
5 3 53376 57680
4 3 57680 58832
3 3 58832 59028
4 4 57696 58840
5 4 53408 57712
4 4 57712 58840
5 5 53440 57728
6 4 43008 53472
5 4 53472 57728
4 4 57728 58840
5 5 53504 57744
6 5 43072 53536
5 5 53536 57744
6 6 43136 53568
7 4 26752 43200
6 4 43200 53568
5 4 53568 57744
4 4 57744 58840
5 5 53600 57760
6 5 43264 53632
5 5 53632 57760
6 6 43328 53664
7 5 26880 43392
6 5 43392 53664
5 5 53664 57760
6 6 43456 53696
7 6 27008 43520
6 6 43520 53696
7 7 27136 43584
8 4 11008 27264
7 4 27264 43584
6 4 43584 53696
5 4 53696 57760
4 4 57760 58840
5 5 53728 57776
6 5 43648 53760
5 5 53760 57776
6 6 43712 53792
7 5 27392 43776
6 5 43776 53792
5 5 53792 57776
6 6 43840 53824
7 6 27520 43904
6 6 43904 53824
7 7 27648 43968
8 5 11264 27776
7 5 27776 43968
6 5 43968 53824
5 5 53824 57776
6 6 44032 53856
7 6 27904 44096
6 6 44096 53856
7 7 28032 44160
8 6 11520 28160
7 6 28160 44160
6 6 44160 53856
7 7 28288 44224
8 7 11776 28416
7 7 28416 44224
8 8 12032 28544
9 3 2560 12288
8 3 12288 28544
7 3 28544 44224
6 3 44224 53856
5 3 53856 57776
4 3 57776 58840
3 3 58840 59028
4 4 57792 58848
5 4 53888 57808
4 4 57808 58848
5 5 53920 57824
6 4 44288 53952
5 4 53952 57824
4 4 57824 58848
5 5 53984 57840
6 5 44352 54016
5 5 54016 57840
6 6 44416 54048
7 4 28672 44480
6 4 44480 54048
5 4 54048 57840
4 4 57840 58848
5 5 54080 57856
6 5 44544 54112
5 5 54112 57856
6 6 44608 54144
7 5 28800 44672
6 5 44672 54144
5 5 54144 57856
6 6 44736 54176
7 6 28928 44800
6 6 44800 54176
7 7 29056 44864
8 4 12544 29184
7 4 29184 44864
6 4 44864 54176
5 4 54176 57856
4 4 57856 58848
5 5 54208 57872
6 5 44928 54240
5 5 54240 57872
6 6 44992 54272
7 5 29312 45056
6 5 45056 54272
5 5 54272 57872
6 6 45120 54304
7 6 29440 45184
6 6 45184 54304
7 7 29568 45248
8 5 12800 29696
7 5 29696 45248
6 5 45248 54304
5 5 54304 57872
6 6 45312 54336
7 6 29824 45376
6 6 45376 54336
7 7 29952 45440
8 6 13056 30080
7 6 30080 45440
6 6 45440 54336
7 7 30208 45504
8 7 13312 30336
7 7 30336 45504
8 8 13568 30464
9 4 3072 13824
8 4 13824 30464
7 4 30464 45504
6 4 45504 54336
5 4 54336 57872
4 4 57872 58848
5 5 54368 57888
6 5 45568 54400
5 5 54400 57888
6 6 45632 54432
7 5 30592 45696
6 5 45696 54432
5 5 54432 57888
6 6 45760 54464
7 6 30720 45824
6 6 45824 54464
7 7 30848 45888
8 5 14080 30976
7 5 30976 45888
6 5 45888 54464
5 5 54464 57888
6 6 45952 54496
7 6 31104 46016
6 6 46016 54496
7 7 31232 46080
8 6 14336 31360
7 6 31360 46080
6 6 46080 54496
7 7 31488 46144
8 7 14592 31616
7 7 31616 46144
8 8 14848 31744
9 5 3584 15104
8 5 15104 31744
7 5 31744 46144
6 5 46144 54496
5 5 54496 57888
6 6 46208 54528
7 6 31872 46272
6 6 46272 54528
7 7 32000 46336
8 6 15360 32128
7 6 32128 46336
6 6 46336 54528
7 7 32256 46400
8 7 15616 32384
7 7 32384 46400
8 8 15872 32512
9 6 4096 16128
8 6 16128 32512
7 6 32512 46400
6 6 46400 54528
7 7 32640 46464
8 7 16384 32768
7 7 32768 46464
8 8 16640 32896
9 7 4608 16896
8 7 16896 32896
7 7 32896 46464
8 8 17152 33024
9 8 5120 17408
8 8 17408 33024
9 9 5632 17664
