# rem_bits first_diff input_index output_index
4 2 1580656 1591936
3 2 1591936 1594064
2 2 1594064 1594310
3 3 1591944 1594068
4 3 1580672 1591952
3 3 1591952 1594068
4 4 1580688 1591960
5 3 1539456 1580704
4 3 1580704 1591960
3 3 1591960 1594068
4 4 1580720 1591968
5 4 1539488 1580736
4 4 1580736 1591968
5 5 1539520 1580752
6 3 1429440 1539552
5 3 1539552 1580752
4 3 1580752 1591968
3 3 1591968 1594068
4 4 1580768 1591976
5 4 1539584 1580784
4 4 1580784 1591976
5 5 1539616 1580800
6 4 1429504 1539648
5 4 1539648 1580800
4 4 1580800 1591976
5 5 1539680 1580816
6 5 1429568 1539712
5 5 1539712 1580816
6 6 1429632 1539744
7 1 1209728 1429696
6 1 1429696 1539744
5 1 1539744 1580816
4 1 1580816 1591976
3 1 1591976 1594068
2 1 1594068 1594310
1 1 1594310 1594323
2 2 1594072 1594312
3 2 1591984 1594076
2 2 1594076 1594312
3 3 1591992 1594080
4 2 1580832 1592000
3 2 1592000 1594080
2 2 1594080 1594312
3 3 1592008 1594084
4 3 1580848 1592016
3 3 1592016 1594084
4 4 1580864 1592024
5 2 1539776 1580880
4 2 1580880 1592024
3 2 1592024 1594084
2 2 1594084 1594312
3 3 1592032 1594088
4 3 1580896 1592040
3 3 1592040 1594088
4 4 1580912 1592048
5 3 1539808 1580928
4 3 1580928 1592048
3 3 1592048 1594088
4 4 1580944 1592056
5 4 1539840 1580960
4 4 1580960 1592056
5 5 1539872 1580976
6 2 1429760 1539904
5 2 1539904 1580976
4 2 1580976 1592056
3 2 1592056 1594088
2 2 1594088 1594312
3 3 1592064 1594092
4 3 1580992 1592072
3 3 1592072 1594092
4 4 1581008 1592080
5 3 1539936 1581024
4 3 1581024 1592080
3 3 1592080 1594092
4 4 1581040 1592088
5 4 1539968 1581056
4 4 1581056 1592088
5 5 1540000 1581072
6 3 1429824 1540032
5 3 1540032 1581072
4 3 1581072 1592088
3 3 1592088 1594092
4 4 1581088 1592096
5 4 1540064 1581104
4 4 1581104 1592096
5 5 1540096 1581120
6 4 1429888 1540128
5 4 1540128 1581120
4 4 1581120 1592096
5 5 1540160 1581136
6 5 1429952 1540192
5 5 1540192 1581136
6 6 1430016 1540224
7 2 1209856 1430080
6 2 1430080 1540224
5 2 1540224 1581136
4 2 1581136 1592096
3 2 1592096 1594092
2 2 1594092 1594312
3 3 1592104 1594096
4 3 1581152 1592112
3 3 1592112 1594096
4 4 1581168 1592120
5 3 1540256 1581184
4 3 1581184 1592120
3 3 1592120 1594096
4 4 1581200 1592128
5 4 1540288 1581216
4 4 1581216 1592128
5 5 1540320 1581232
6 3 1430144 1540352
5 3 1540352 1581232
4 3 1581232 1592128
3 3 1592128 1594096
4 4 1581248 1592136
5 4 1540384 1581264
4 4 1581264 1592136
5 5 1540416 1581280
6 4 1430208 1540448
5 4 1540448 1581280
4 4 1581280 1592136
5 5 1540480 1581296
6 5 1430272 1540512
5 5 1540512 1581296
6 6 1430336 1540544
7 3 1209984 1430400
6 3 1430400 1540544
5 3 1540544 1581296
4 3 1581296 1592136
3 3 1592136 1594096
4 4 1581312 1592144
5 4 1540576 1581328
4 4 1581328 1592144
5 5 1540608 1581344
6 4 1430464 1540640
5 4 1540640 1581344
4 4 1581344 1592144
5 5 1540672 1581360
6 5 1430528 1540704
5 5 1540704 1581360
6 6 1430592 1540736
7 4 1210112 1430656
6 4 1430656 1540736
5 4 1540736 1581360
4 4 1581360 1592144
5 5 1540768 1581376
6 5 1430720 1540800
5 5 1540800 1581376
6 6 1430784 1540832
7 5 1210240 1430848
6 5 1430848 1540832
5 5 1540832 1581376
6 6 1430912 1540864
7 6 1210368 1430976
6 6 1430976 1540864
7 7 1210496 1431040
8 1 880384 1210624
7 1 1210624 1431040
6 1 1431040 1540864
5 1 1540864 1581376
4 1 1581376 1592144
3 1 1592144 1594096
2 1 1594096 1594312
1 1 1594312 1594323
2 2 1594100 1594314
3 2 1592152 1594104
2 2 1594104 1594314
3 3 1592160 1594108
4 2 1581392 1592168
3 2 1592168 1594108
2 2 1594108 1594314
3 3 1592176 1594112
4 3 1581408 1592184
3 3 1592184 1594112
4 4 1581424 1592192
5 2 1540896 1581440
4 2 1581440 1592192
3 2 1592192 1594112
2 2 1594112 1594314
3 3 1592200 1594116
4 3 1581456 1592208
3 3 1592208 1594116
4 4 1581472 1592216
5 3 1540928 1581488
4 3 1581488 1592216
3 3 1592216 1594116
4 4 1581504 1592224
5 4 1540960 1581520
4 4 1581520 1592224
5 5 1540992 1581536
6 2 1431104 1541024
5 2 1541024 1581536
4 2 1581536 1592224
3 2 1592224 1594116
2 2 1594116 1594314
3 3 1592232 1594120
4 3 1581552 1592240
3 3 1592240 1594120
4 4 1581568 1592248
5 3 1541056 1581584
4 3 1581584 1592248
3 3 1592248 1594120
4 4 1581600 1592256
5 4 1541088 1581616
4 4 1581616 1592256
5 5 1541120 1581632
6 3 1431168 1541152
5 3 1541152 1581632
4 3 1581632 1592256
3 3 1592256 1594120
4 4 1581648 1592264
5 4 1541184 1581664
4 4 1581664 1592264
5 5 1541216 1581680
6 4 1431232 1541248
5 4 1541248 1581680
4 4 1581680 1592264
5 5 1541280 1581696
6 5 1431296 1541312
5 5 1541312 1581696
6 6 1431360 1541344
7 2 1210752 1431424
6 2 1431424 1541344
5 2 1541344 1581696
4 2 1581696 1592264
3 2 1592264 1594120
2 2 1594120 1594314
3 3 1592272 1594124
4 3 1581712 1592280
3 3 1592280 1594124
4 4 1581728 1592288
5 3 1541376 1581744
4 3 1581744 1592288
3 3 1592288 1594124
4 4 1581760 1592296
5 4 1541408 1581776
4 4 1581776 1592296
5 5 1541440 1581792
6 3 1431488 1541472
5 3 1541472 1581792
4 3 1581792 1592296
3 3 1592296 1594124
4 4 1581808 1592304
5 4 1541504 1581824
4 4 1581824 1592304
5 5 1541536 1581840
6 4 1431552 1541568
5 4 1541568 1581840
4 4 1581840 1592304
5 5 1541600 1581856
6 5 1431616 1541632
5 5 1541632 1581856
6 6 1431680 1541664
7 3 1210880 1431744
6 3 1431744 1541664
5 3 1541664 1581856
4 3 1581856 1592304
3 3 1592304 1594124
4 4 1581872 1592312
5 4 1541696 1581888
4 4 1581888 1592312
5 5 1541728 1581904
6 4 1431808 1541760
5 4 1541760 1581904
4 4 1581904 1592312
5 5 1541792 1581920
6 5 1431872 1541824
5 5 1541824 1581920
6 6 1431936 1541856
7 4 1211008 1432000
6 4 1432000 1541856
5 4 1541856 1581920
4 4 1581920 1592312
5 5 1541888 1581936
6 5 1432064 1541920
5 5 1541920 1581936
6 6 1432128 1541952
7 5 1211136 1432192
6 5 1432192 1541952
5 5 1541952 1581936
6 6 1432256 1541984
7 6 1211264 1432320
6 6 1432320 1541984
7 7 1211392 1432384
8 2 880640 1211520
7 2 1211520 1432384
6 2 1432384 1541984
5 2 1541984 1581936
4 2 1581936 1592312
3 2 1592312 1594124
2 2 1594124 1594314
3 3 1592320 1594128
4 3 1581952 1592328
3 3 1592328 1594128
4 4 1581968 1592336
5 3 1542016 1581984
4 3 1581984 1592336
3 3 1592336 1594128
4 4 1582000 1592344
5 4 1542048 1582016
4 4 1582016 1592344
5 5 1542080 1582032
6 3 1432448 1542112
5 3 1542112 1582032
4 3 1582032 1592344
3 3 1592344 1594128
4 4 1582048 1592352
5 4 1542144 1582064
4 4 1582064 1592352
5 5 1542176 1582080
6 4 1432512 1542208
5 4 1542208 1582080
4 4 1582080 1592352
5 5 1542240 1582096
6 5 1432576 1542272
5 5 1542272 1582096
6 6 1432640 1542304
7 3 1211648 1432704
6 3 1432704 1542304
5 3 1542304 1582096
4 3 1582096 1592352
3 3 1592352 1594128
4 4 1582112 1592360
5 4 1542336 1582128
4 4 1582128 1592360
5 5 1542368 1582144
6 4 1432768 1542400
5 4 1542400 1582144
4 4 1582144 1592360
5 5 1542432 1582160
6 5 1432832 1542464
5 5 1542464 1582160
6 6 1432896 1542496
7 4 1211776 1432960
6 4 1432960 1542496
5 4 1542496 1582160
4 4 1582160 1592360
5 5 1542528 1582176
6 5 1433024 1542560
5 5 1542560 1582176
6 6 1433088 1542592
7 5 1211904 1433152
6 5 1433152 1542592
5 5 1542592 1582176
6 6 1433216 1542624
7 6 1212032 1433280
6 6 1433280 1542624
7 7 1212160 1433344
8 3 880896 1212288
7 3 1212288 1433344
6 3 1433344 1542624
5 3 1542624 1582176
4 3 1582176 1592360
3 3 1592360 1594128
4 4 1582192 1592368
5 4 1542656 1582208
4 4 1582208 1592368
5 5 1542688 1582224
6 4 1433408 1542720
5 4 1542720 1582224
4 4 1582224 1592368
5 5 1542752 1582240
6 5 1433472 1542784
5 5 1542784 1582240
6 6 1433536 1542816
7 4 1212416 1433600
6 4 1433600 1542816
5 4 1542816 1582240
4 4 1582240 1592368
5 5 1542848 1582256
6 5 1433664 1542880
5 5 1542880 1582256
6 6 1433728 1542912
7 5 1212544 1433792
6 5 1433792 1542912
5 5 1542912 1582256
6 6 1433856 1542944
7 6 1212672 1433920
6 6 1433920 1542944
7 7 1212800 1433984
8 4 881152 1212928
7 4 1212928 1433984
6 4 1433984 1542944
5 4 1542944 1582256
4 4 1582256 1592368
5 5 1542976 1582272
6 5 1434048 1543008
5 5 1543008 1582272
6 6 1434112 1543040
7 5 1213056 1434176
6 5 1434176 1543040
5 5 1543040 1582272
6 6 1434240 1543072
7 6 1213184 1434304
6 6 1434304 1543072
7 7 1213312 1434368
8 5 881408 1213440
7 5 1213440 1434368
6 5 1434368 1543072
5 5 1543072 1582272
6 6 1434432 1543104
7 6 1213568 1434496
6 6 1434496 1543104
7 7 1213696 1434560
8 6 881664 1213824
7 6 1213824 1434560
6 6 1434560 1543104
7 7 1213952 1434624
8 7 881920 1214080
7 7 1214080 1434624
8 8 882176 1214208
9 1 514560 882432
8 1 882432 1214208
7 1 1214208 1434624
6 1 1434624 1543104
5 1 1543104 1582272
4 1 1582272 1592368
3 1 1592368 1594128
2 1 1594128 1594314
1 1 1594314 1594323
2 2 1594132 1594316
3 2 1592376 1594136
2 2 1594136 1594316
3 3 1592384 1594140
4 2 1582288 1592392
3 2 1592392 1594140
2 2 1594140 1594316
3 3 1592400 1594144
4 3 1582304 1592408
3 3 1592408 1594144
4 4 1582320 1592416
5 2 1543136 1582336
4 2 1582336 1592416
3 2 1592416 1594144
2 2 1594144 1594316
3 3 1592424 1594148
4 3 1582352 1592432
3 3 1592432 1594148
4 4 1582368 1592440
5 3 1543168 1582384
4 3 1582384 1592440
3 3 1592440 1594148
4 4 1582400 1592448
5 4 1543200 1582416
4 4 1582416 1592448
5 5 1543232 1582432
6 2 1434688 1543264
5 2 1543264 1582432
4 2 1582432 1592448
3 2 1592448 1594148
2 2 1594148 1594316
3 3 1592456 1594152
4 3 1582448 1592464
3 3 1592464 1594152
4 4 1582464 1592472
5 3 1543296 1582480
4 3 1582480 1592472
3 3 1592472 1594152
4 4 1582496 1592480
5 4 1543328 1582512
4 4 1582512 1592480
5 5 1543360 1582528
6 3 1434752 1543392
5 3 1543392 1582528
4 3 1582528 1592480
3 3 1592480 1594152
4 4 1582544 1592488
5 4 1543424 1582560
4 4 1582560 1592488
5 5 1543456 1582576
6 4 1434816 1543488
5 4 1543488 1582576
4 4 1582576 1592488
5 5 1543520 1582592
6 5 1434880 1543552
5 5 1543552 1582592
6 6 1434944 1543584
7 2 1214336 1435008
6 2 1435008 1543584
5 2 1543584 1582592
4 2 1582592 1592488
3 2 1592488 1594152
2 2 1594152 1594316
3 3 1592496 1594156
4 3 1582608 1592504
3 3 1592504 1594156
4 4 1582624 1592512
5 3 1543616 1582640
4 3 1582640 1592512
3 3 1592512 1594156
4 4 1582656 1592520
5 4 1543648 1582672
4 4 1582672 1592520
5 5 1543680 1582688
6 3 1435072 1543712
5 3 1543712 1582688
4 3 1582688 1592520
3 3 1592520 1594156
4 4 1582704 1592528
5 4 1543744 1582720
4 4 1582720 1592528
5 5 1543776 1582736
6 4 1435136 1543808
5 4 1543808 1582736
4 4 1582736 1592528
5 5 1543840 1582752
6 5 1435200 1543872
5 5 1543872 1582752
6 6 1435264 1543904
7 3 1214464 1435328
6 3 1435328 1543904
5 3 1543904 1582752
4 3 1582752 1592528
3 3 1592528 1594156
4 4 1582768 1592536
5 4 1543936 1582784
4 4 1582784 1592536
5 5 1543968 1582800
6 4 1435392 1544000
5 4 1544000 1582800
4 4 1582800 1592536
5 5 1544032 1582816
6 5 1435456 1544064
5 5 1544064 1582816
6 6 1435520 1544096
7 4 1214592 1435584
6 4 1435584 1544096
5 4 1544096 1582816
4 4 1582816 1592536
5 5 1544128 1582832
6 5 1435648 1544160
5 5 1544160 1582832
6 6 1435712 1544192
7 5 1214720 1435776
6 5 1435776 1544192
5 5 1544192 1582832
6 6 1435840 1544224
7 6 1214848 1435904
6 6 1435904 1544224
7 7 1214976 1435968
8 2 882688 1215104
7 2 1215104 1435968
6 2 1435968 1544224
5 2 1544224 1582832
4 2 1582832 1592536
3 2 1592536 1594156
2 2 1594156 1594316
3 3 1592544 1594160
4 3 1582848 1592552
3 3 1592552 1594160
4 4 1582864 1592560
5 3 1544256 1582880
4 3 1582880 1592560
3 3 1592560 1594160
4 4 1582896 1592568
5 4 1544288 1582912
4 4 1582912 1592568
5 5 1544320 1582928
6 3 1436032 1544352
5 3 1544352 1582928
4 3 1582928 1592568
3 3 1592568 1594160
4 4 1582944 1592576
5 4 1544384 1582960
4 4 1582960 1592576
5 5 1544416 1582976
6 4 1436096 1544448
5 4 1544448 1582976
4 4 1582976 1592576
5 5 1544480 1582992
6 5 1436160 1544512
5 5 1544512 1582992
6 6 1436224 1544544
7 3 1215232 1436288
6 3 1436288 1544544
5 3 1544544 1582992
4 3 1582992 1592576
3 3 1592576 1594160
4 4 1583008 1592584
5 4 1544576 1583024
4 4 1583024 1592584
5 5 1544608 1583040
6 4 1436352 1544640
5 4 1544640 1583040
4 4 1583040 1592584
5 5 1544672 1583056
6 5 1436416 1544704
5 5 1544704 1583056
6 6 1436480 1544736
7 4 1215360 1436544
6 4 1436544 1544736
5 4 1544736 1583056
4 4 1583056 1592584
5 5 1544768 1583072
6 5 1436608 1544800
5 5 1544800 1583072
6 6 1436672 1544832
7 5 1215488 1436736
6 5 1436736 1544832
5 5 1544832 1583072
6 6 1436800 1544864
7 6 1215616 1436864
6 6 1436864 1544864
7 7 1215744 1436928
8 3 882944 1215872
7 3 1215872 1436928
6 3 1436928 1544864
5 3 1544864 1583072
4 3 1583072 1592584
3 3 1592584 1594160
4 4 1583088 1592592
5 4 1544896 1583104
4 4 1583104 1592592
5 5 1544928 1583120
6 4 1436992 1544960
5 4 1544960 1583120
4 4 1583120 1592592
5 5 1544992 1583136
6 5 1437056 1545024
5 5 1545024 1583136
6 6 1437120 1545056
7 4 1216000 1437184
6 4 1437184 1545056
5 4 1545056 1583136
4 4 1583136 1592592
5 5 1545088 1583152
6 5 1437248 1545120
5 5 1545120 1583152
6 6 1437312 1545152
7 5 1216128 1437376
6 5 1437376 1545152
5 5 1545152 1583152
6 6 1437440 1545184
7 6 1216256 1437504
6 6 1437504 1545184
7 7 1216384 1437568
8 4 883200 1216512
7 4 1216512 1437568
6 4 1437568 1545184
5 4 1545184 1583152
4 4 1583152 1592592
5 5 1545216 1583168
6 5 1437632 1545248
5 5 1545248 1583168
6 6 1437696 1545280
7 5 1216640 1437760
6 5 1437760 1545280
5 5 1545280 1583168
6 6 1437824 1545312
7 6 1216768 1437888
6 6 1437888 1545312
7 7 1216896 1437952
8 5 883456 1217024
7 5 1217024 1437952
6 5 1437952 1545312
5 5 1545312 1583168
6 6 1438016 1545344
7 6 1217152 1438080
6 6 1438080 1545344
7 7 1217280 1438144
8 6 883712 1217408
7 6 1217408 1438144
6 6 1438144 1545344
7 7 1217536 1438208
8 7 883968 1217664
7 7 1217664 1438208
8 8 884224 1217792
9 2 515072 884480
8 2 884480 1217792
7 2 1217792 1438208
6 2 1438208 1545344
5 2 1545344 1583168
4 2 1583168 1592592
3 2 1592592 1594160
2 2 1594160 1594316
3 3 1592600 1594164
4 3 1583184 1592608
3 3 1592608 1594164
4 4 1583200 1592616
5 3 1545376 1583216
4 3 1583216 1592616
3 3 1592616 1594164
4 4 1583232 1592624
5 4 1545408 1583248
4 4 1583248 1592624
5 5 1545440 1583264
6 3 1438272 1545472
5 3 1545472 1583264
4 3 1583264 1592624
3 3 1592624 1594164
4 4 1583280 1592632
5 4 1545504 1583296
4 4 1583296 1592632
5 5 1545536 1583312
6 4 1438336 1545568
5 4 1545568 1583312
4 4 1583312 1592632
5 5 1545600 1583328
6 5 1438400 1545632
5 5 1545632 1583328
6 6 1438464 1545664
7 3 1217920 1438528
6 3 1438528 1545664
5 3 1545664 1583328
4 3 1583328 1592632
3 3 1592632 1594164
4 4 1583344 1592640
5 4 1545696 1583360
4 4 1583360 1592640
5 5 1545728 1583376
6 4 1438592 1545760
5 4 1545760 1583376
4 4 1583376 1592640
5 5 1545792 1583392
6 5 1438656 1545824
5 5 1545824 1583392
6 6 1438720 1545856
7 4 1218048 1438784
6 4 1438784 1545856
5 4 1545856 1583392
4 4 1583392 1592640
5 5 1545888 1583408
6 5 1438848 1545920
5 5 1545920 1583408
6 6 1438912 1545952
7 5 1218176 1438976
6 5 1438976 1545952
5 5 1545952 1583408
6 6 1439040 1545984
7 6 1218304 1439104
6 6 1439104 1545984
7 7 1218432 1439168
8 3 884736 1218560
7 3 1218560 1439168
6 3 1439168 1545984
5 3 1545984 1583408
4 3 1583408 1592640
3 3 1592640 1594164
4 4 1583424 1592648
5 4 1546016 1583440
4 4 1583440 1592648
5 5 1546048 1583456
6 4 1439232 1546080
5 4 1546080 1583456
4 4 1583456 1592648
5 5 1546112 1583472
6 5 1439296 1546144
5 5 1546144 1583472
6 6 1439360 1546176
7 4 1218688 1439424
6 4 1439424 1546176
5 4 1546176 1583472
4 4 1583472 1592648
5 5 1546208 1583488
6 5 1439488 1546240
5 5 1546240 1583488
6 6 1439552 1546272
7 5 1218816 1439616
6 5 1439616 1546272
5 5 1546272 1583488
6 6 1439680 1546304
7 6 1218944 1439744
6 6 1439744 1546304
7 7 1219072 1439808
8 4 884992 1219200
7 4 1219200 1439808
6 4 1439808 1546304
5 4 1546304 1583488
4 4 1583488 1592648
5 5 1546336 1583504
6 5 1439872 1546368
5 5 1546368 1583504
6 6 1439936 1546400
7 5 1219328 1440000
6 5 1440000 1546400
5 5 1546400 1583504
6 6 1440064 1546432
7 6 1219456 1440128
6 6 1440128 1546432
7 7 1219584 1440192
8 5 885248 1219712
7 5 1219712 1440192
6 5 1440192 1546432
5 5 1546432 1583504
6 6 1440256 1546464
7 6 1219840 1440320
6 6 1440320 1546464
7 7 1219968 1440384
8 6 885504 1220096
7 6 1220096 1440384
6 6 1440384 1546464
7 7 1220224 1440448
8 7 885760 1220352
7 7 1220352 1440448
8 8 886016 1220480
9 3 515584 886272
8 3 886272 1220480
7 3 1220480 1440448
6 3 1440448 1546464
5 3 1546464 1583504
4 3 1583504 1592648
3 3 1592648 1594164
4 4 1583520 1592656
5 4 1546496 1583536
4 4 1583536 1592656
5 5 1546528 1583552
6 4 1440512 1546560
5 4 1546560 1583552
4 4 1583552 1592656
5 5 1546592 1583568
6 5 1440576 1546624
5 5 1546624 1583568
6 6 1440640 1546656
7 4 1220608 1440704
6 4 1440704 1546656
5 4 1546656 1583568
4 4 1583568 1592656
5 5 1546688 1583584
6 5 1440768 1546720
5 5 1546720 1583584
6 6 1440832 1546752
7 5 1220736 1440896
6 5 1440896 1546752
5 5 1546752 1583584
6 6 1440960 1546784
7 6 1220864 1441024
6 6 1441024 1546784
7 7 1220992 1441088
8 4 886528 1221120
7 4 1221120 1441088
6 4 1441088 1546784
5 4 1546784 1583584
4 4 1583584 1592656
5 5 1546816 1583600
6 5 1441152 1546848
5 5 1546848 1583600
6 6 1441216 1546880
7 5 1221248 1441280
6 5 1441280 1546880
5 5 1546880 1583600
6 6 1441344 1546912
7 6 1221376 1441408
6 6 1441408 1546912
7 7 1221504 1441472
8 5 886784 1221632
7 5 1221632 1441472
6 5 1441472 1546912
5 5 1546912 1583600
6 6 1441536 1546944
7 6 1221760 1441600
6 6 1441600 1546944
7 7 1221888 1441664
8 6 887040 1222016
7 6 1222016 1441664
6 6 1441664 1546944
7 7 1222144 1441728
8 7 887296 1222272
7 7 1222272 1441728
8 8 887552 1222400
9 4 516096 887808
8 4 887808 1222400
7 4 1222400 1441728
6 4 1441728 1546944
5 4 1546944 1583600
4 4 1583600 1592656
5 5 1546976 1583616
6 5 1441792 1547008
5 5 1547008 1583616
6 6 1441856 1547040
7 5 1222528 1441920
6 5 1441920 1547040
5 5 1547040 1583616
6 6 1441984 1547072
7 6 1222656 1442048
6 6 1442048 1547072
7 7 1222784 1442112
8 5 888064 1222912
7 5 1222912 1442112
6 5 1442112 1547072
5 5 1547072 1583616
6 6 1442176 1547104
7 6 1223040 1442240
6 6 1442240 1547104
7 7 1223168 1442304
8 6 888320 1223296
7 6 1223296 1442304
6 6 1442304 1547104
7 7 1223424 1442368
8 7 888576 1223552
7 7 1223552 1442368
8 8 888832 1223680
9 5 516608 889088
8 5 889088 1223680
7 5 1223680 1442368
6 5 1442368 1547104
5 5 1547104 1583616
6 6 1442432 1547136
7 6 1223808 1442496
6 6 1442496 1547136
7 7 1223936 1442560
8 6 889344 1224064
7 6 1224064 1442560
6 6 1442560 1547136
7 7 1224192 1442624
8 7 889600 1224320
7 7 1224320 1442624
8 8 889856 1224448
9 6 517120 890112
8 6 890112 1224448
7 6 1224448 1442624
6 6 1442624 1547136
7 7 1224576 1442688
8 7 890368 1224704
7 7 1224704 1442688
8 8 890624 1224832
9 7 517632 890880
8 7 890880 1224832
7 7 1224832 1442688
8 8 891136 1224960
9 8 518144 891392
8 8 891392 1224960
9 9 518656 891648
10 1 222208 519168
9 1 519168 891648
8 1 891648 1224960
7 1 1224960 1442688
6 1 1442688 1547136
5 1 1547136 1583616
4 1 1583616 1592656
3 1 1592656 1594164
2 1 1594164 1594316
1 1 1594316 1594323
2 2 1594168 1594318
3 2 1592664 1594172
2 2 1594172 1594318
3 3 1592672 1594176
4 2 1583632 1592680
3 2 1592680 1594176
2 2 1594176 1594318
3 3 1592688 1594180
4 3 1583648 1592696
3 3 1592696 1594180
4 4 1583664 1592704
5 2 1547168 1583680
4 2 1583680 1592704
3 2 1592704 1594180
2 2 1594180 1594318
3 3 1592712 1594184
4 3 1583696 1592720
3 3 1592720 1594184
4 4 1583712 1592728
5 3 1547200 1583728
4 3 1583728 1592728
3 3 1592728 1594184
4 4 1583744 1592736
5 4 1547232 1583760
4 4 1583760 1592736
5 5 1547264 1583776
6 2 1442752 1547296
5 2 1547296 1583776
4 2 1583776 1592736
3 2 1592736 1594184
2 2 1594184 1594318
3 3 1592744 1594188
4 3 1583792 1592752
3 3 1592752 1594188
4 4 1583808 1592760
5 3 1547328 1583824
4 3 1583824 1592760
3 3 1592760 1594188
4 4 1583840 1592768
5 4 1547360 1583856
4 4 1583856 1592768
5 5 1547392 1583872
6 3 1442816 1547424
5 3 1547424 1583872
4 3 1583872 1592768
3 3 1592768 1594188
4 4 1583888 1592776
5 4 1547456 1583904
4 4 1583904 1592776
5 5 1547488 1583920
6 4 1442880 1547520
5 4 1547520 1583920
4 4 1583920 1592776
5 5 1547552 1583936
6 5 1442944 1547584
5 5 1547584 1583936
6 6 1443008 1547616
7 2 1225088 1443072
6 2 1443072 1547616
5 2 1547616 1583936
4 2 1583936 1592776
3 2 1592776 1594188
2 2 1594188 1594318
3 3 1592784 1594192
4 3 1583952 1592792
3 3 1592792 1594192
4 4 1583968 1592800
5 3 1547648 1583984
4 3 1583984 1592800
3 3 1592800 1594192
4 4 1584000 1592808
5 4 1547680 1584016
4 4 1584016 1592808
5 5 1547712 1584032
6 3 1443136 1547744
5 3 1547744 1584032
4 3 1584032 1592808
3 3 1592808 1594192
4 4 1584048 1592816
5 4 1547776 1584064
4 4 1584064 1592816
5 5 1547808 1584080
6 4 1443200 1547840
5 4 1547840 1584080
4 4 1584080 1592816
5 5 1547872 1584096
6 5 1443264 1547904
5 5 1547904 1584096
6 6 1443328 1547936
7 3 1225216 1443392
6 3 1443392 1547936
5 3 1547936 1584096
4 3 1584096 1592816
3 3 1592816 1594192
4 4 1584112 1592824
5 4 1547968 1584128
4 4 1584128 1592824
5 5 1548000 1584144
6 4 1443456 1548032
5 4 1548032 1584144
4 4 1584144 1592824
5 5 1548064 1584160
6 5 1443520 1548096
5 5 1548096 1584160
6 6 1443584 1548128
7 4 1225344 1443648
6 4 1443648 1548128
5 4 1548128 1584160
4 4 1584160 1592824
5 5 1548160 1584176
6 5 1443712 1548192
5 5 1548192 1584176
6 6 1443776 1548224
7 5 1225472 1443840
6 5 1443840 1548224
5 5 1548224 1584176
6 6 1443904 1548256
7 6 1225600 1443968
6 6 1443968 1548256
7 7 1225728 1444032
8 2 891904 1225856
7 2 1225856 1444032
6 2 1444032 1548256
5 2 1548256 1584176
4 2 1584176 1592824
3 2 1592824 1594192
2 2 1594192 1594318
3 3 1592832 1594196
4 3 1584192 1592840
3 3 1592840 1594196
4 4 1584208 1592848
5 3 1548288 1584224
4 3 1584224 1592848
3 3 1592848 1594196
