# rem_bits first_diff input_index output_index
5 5 42873472 43013168
6 6 42360704 42873504
7 1 40896128 42360768
6 1 42360768 42873504
5 1 42873504 43013168
4 1 43013168 43042008
3 1 43042008 43046292
2 1 43046292 43046702
1 1 43046702 43046721
2 2 43046296 43046704
3 2 43042016 43046300
2 2 43046300 43046704
3 3 43042024 43046304
4 2 43013184 43042032
3 2 43042032 43046304
2 2 43046304 43046704
3 3 43042040 43046308
4 3 43013200 43042048
3 3 43042048 43046308
4 4 43013216 43042056
5 2 42873536 43013232
4 2 43013232 43042056
3 2 43042056 43046308
2 2 43046308 43046704
3 3 43042064 43046312
4 3 43013248 43042072
3 3 43042072 43046312
4 4 43013264 43042080
5 3 42873568 43013280
4 3 43013280 43042080
3 3 43042080 43046312
4 4 43013296 43042088
5 4 42873600 43013312
4 4 43013312 43042088
5 5 42873632 43013328
6 2 42360832 42873664
5 2 42873664 43013328
4 2 43013328 43042088
3 2 43042088 43046312
2 2 43046312 43046704
3 3 43042096 43046316
4 3 43013344 43042104
3 3 43042104 43046316
4 4 43013360 43042112
5 3 42873696 43013376
4 3 43013376 43042112
3 3 43042112 43046316
4 4 43013392 43042120
5 4 42873728 43013408
4 4 43013408 43042120
5 5 42873760 43013424
6 3 42360896 42873792
5 3 42873792 43013424
4 3 43013424 43042120
3 3 43042120 43046316
4 4 43013440 43042128
5 4 42873824 43013456
4 4 43013456 43042128
5 5 42873856 43013472
6 4 42360960 42873888
5 4 42873888 43013472
4 4 43013472 43042128
5 5 42873920 43013488
6 5 42361024 42873952
5 5 42873952 43013488
6 6 42361088 42873984
7 2 40896256 42361152
6 2 42361152 42873984
5 2 42873984 43013488
4 2 43013488 43042128
3 2 43042128 43046316
2 2 43046316 43046704
3 3 43042136 43046320
4 3 43013504 43042144
3 3 43042144 43046320
4 4 43013520 43042152
5 3 42874016 43013536
4 3 43013536 43042152
3 3 43042152 43046320
4 4 43013552 43042160
5 4 42874048 43013568
4 4 43013568 43042160
5 5 42874080 43013584
6 3 42361216 42874112
5 3 42874112 43013584
4 3 43013584 43042160
3 3 43042160 43046320
4 4 43013600 43042168
5 4 42874144 43013616
4 4 43013616 43042168
5 5 42874176 43013632
6 4 42361280 42874208
5 4 42874208 43013632
4 4 43013632 43042168
5 5 42874240 43013648
6 5 42361344 42874272
5 5 42874272 43013648
6 6 42361408 42874304
7 3 40896384 42361472
6 3 42361472 42874304
5 3 42874304 43013648
4 3 43013648 43042168
3 3 43042168 43046320
4 4 43013664 43042176
5 4 42874336 43013680
4 4 43013680 43042176
5 5 42874368 43013696
6 4 42361536 42874400
5 4 42874400 43013696
4 4 43013696 43042176
5 5 42874432 43013712
6 5 42361600 42874464
5 5 42874464 43013712
6 6 42361664 42874496
7 4 40896512 42361728
6 4 42361728 42874496
5 4 42874496 43013712
4 4 43013712 43042176
5 5 42874528 43013728
6 5 42361792 42874560
5 5 42874560 43013728
6 6 42361856 42874592
7 5 40896640 42361920
6 5 42361920 42874592
5 5 42874592 43013728
6 6 42361984 42874624
7 6 40896768 42362048
6 6 42362048 42874624
7 7 40896896 42362112
8 1 37601536 40897024
7 1 40897024 42362112
6 1 42362112 42874624
5 1 42874624 43013728
4 1 43013728 43042176
3 1 43042176 43046320
2 1 43046320 43046704
1 1 43046704 43046721
2 2 43046324 43046706
3 2 43042184 43046328
2 2 43046328 43046706
3 3 43042192 43046332
4 2 43013744 43042200
3 2 43042200 43046332
2 2 43046332 43046706
3 3 43042208 43046336
4 3 43013760 43042216
3 3 43042216 43046336
4 4 43013776 43042224
5 2 42874656 43013792
4 2 43013792 43042224
3 2 43042224 43046336
2 2 43046336 43046706
3 3 43042232 43046340
4 3 43013808 43042240
3 3 43042240 43046340
4 4 43013824 43042248
5 3 42874688 43013840
4 3 43013840 43042248
3 3 43042248 43046340
4 4 43013856 43042256
5 4 42874720 43013872
4 4 43013872 43042256
5 5 42874752 43013888
6 2 42362176 42874784
5 2 42874784 43013888
4 2 43013888 43042256
3 2 43042256 43046340
2 2 43046340 43046706
3 3 43042264 43046344
4 3 43013904 43042272
3 3 43042272 43046344
4 4 43013920 43042280
5 3 42874816 43013936
4 3 43013936 43042280
3 3 43042280 43046344
4 4 43013952 43042288
5 4 42874848 43013968
4 4 43013968 43042288
5 5 42874880 43013984
6 3 42362240 42874912
5 3 42874912 43013984
4 3 43013984 43042288
3 3 43042288 43046344
4 4 43014000 43042296
5 4 42874944 43014016
4 4 43014016 43042296
5 5 42874976 43014032
6 4 42362304 42875008
5 4 42875008 43014032
4 4 43014032 43042296
5 5 42875040 43014048
6 5 42362368 42875072
5 5 42875072 43014048
6 6 42362432 42875104
7 2 40897152 42362496
6 2 42362496 42875104
5 2 42875104 43014048
4 2 43014048 43042296
3 2 43042296 43046344
2 2 43046344 43046706
3 3 43042304 43046348
4 3 43014064 43042312
3 3 43042312 43046348
4 4 43014080 43042320
5 3 42875136 43014096
4 3 43014096 43042320
3 3 43042320 43046348
4 4 43014112 43042328
5 4 42875168 43014128
4 4 43014128 43042328
5 5 42875200 43014144
6 3 42362560 42875232
5 3 42875232 43014144
4 3 43014144 43042328
3 3 43042328 43046348
4 4 43014160 43042336
5 4 42875264 43014176
4 4 43014176 43042336
5 5 42875296 43014192
6 4 42362624 42875328
5 4 42875328 43014192
4 4 43014192 43042336
5 5 42875360 43014208
6 5 42362688 42875392
5 5 42875392 43014208
6 6 42362752 42875424
7 3 40897280 42362816
6 3 42362816 42875424
5 3 42875424 43014208
4 3 43014208 43042336
3 3 43042336 43046348
4 4 43014224 43042344
5 4 42875456 43014240
4 4 43014240 43042344
5 5 42875488 43014256
6 4 42362880 42875520
5 4 42875520 43014256
4 4 43014256 43042344
5 5 42875552 43014272
6 5 42362944 42875584
5 5 42875584 43014272
6 6 42363008 42875616
7 4 40897408 42363072
6 4 42363072 42875616
5 4 42875616 43014272
4 4 43014272 43042344
5 5 42875648 43014288
6 5 42363136 42875680
5 5 42875680 43014288
6 6 42363200 42875712
7 5 40897536 42363264
6 5 42363264 42875712
5 5 42875712 43014288
6 6 42363328 42875744
7 6 40897664 42363392
6 6 42363392 42875744
7 7 40897792 42363456
8 2 37601792 40897920
7 2 40897920 42363456
6 2 42363456 42875744
5 2 42875744 43014288
4 2 43014288 43042344
3 2 43042344 43046348
2 2 43046348 43046706
3 3 43042352 43046352
4 3 43014304 43042360
3 3 43042360 43046352
4 4 43014320 43042368
5 3 42875776 43014336
4 3 43014336 43042368
3 3 43042368 43046352
4 4 43014352 43042376
5 4 42875808 43014368
4 4 43014368 43042376
5 5 42875840 43014384
6 3 42363520 42875872
5 3 42875872 43014384
4 3 43014384 43042376
3 3 43042376 43046352
4 4 43014400 43042384
5 4 42875904 43014416
4 4 43014416 43042384
5 5 42875936 43014432
6 4 42363584 42875968
5 4 42875968 43014432
4 4 43014432 43042384
5 5 42876000 43014448
6 5 42363648 42876032
5 5 42876032 43014448
6 6 42363712 42876064
7 3 40898048 42363776
6 3 42363776 42876064
5 3 42876064 43014448
4 3 43014448 43042384
3 3 43042384 43046352
4 4 43014464 43042392
5 4 42876096 43014480
4 4 43014480 43042392
5 5 42876128 43014496
6 4 42363840 42876160
5 4 42876160 43014496
4 4 43014496 43042392
5 5 42876192 43014512
6 5 42363904 42876224
5 5 42876224 43014512
6 6 42363968 42876256
7 4 40898176 42364032
6 4 42364032 42876256
5 4 42876256 43014512
4 4 43014512 43042392
5 5 42876288 43014528
6 5 42364096 42876320
5 5 42876320 43014528
6 6 42364160 42876352
7 5 40898304 42364224
6 5 42364224 42876352
5 5 42876352 43014528
6 6 42364288 42876384
7 6 40898432 42364352
6 6 42364352 42876384
7 7 40898560 42364416
8 3 37602048 40898688
7 3 40898688 42364416
6 3 42364416 42876384
5 3 42876384 43014528
4 3 43014528 43042392
3 3 43042392 43046352
4 4 43014544 43042400
5 4 42876416 43014560
4 4 43014560 43042400
5 5 42876448 43014576
6 4 42364480 42876480
5 4 42876480 43014576
4 4 43014576 43042400
5 5 42876512 43014592
6 5 42364544 42876544
5 5 42876544 43014592
6 6 42364608 42876576
7 4 40898816 42364672
6 4 42364672 42876576
5 4 42876576 43014592
4 4 43014592 43042400
5 5 42876608 43014608
6 5 42364736 42876640
5 5 42876640 43014608
6 6 42364800 42876672
7 5 40898944 42364864
6 5 42364864 42876672
5 5 42876672 43014608
6 6 42364928 42876704
7 6 40899072 42364992
6 6 42364992 42876704
7 7 40899200 42365056
8 4 37602304 40899328
7 4 40899328 42365056
6 4 42365056 42876704
5 4 42876704 43014608
4 4 43014608 43042400
5 5 42876736 43014624
6 5 42365120 42876768
5 5 42876768 43014624
6 6 42365184 42876800
7 5 40899456 42365248
6 5 42365248 42876800
5 5 42876800 43014624
6 6 42365312 42876832
7 6 40899584 42365376
6 6 42365376 42876832
7 7 40899712 42365440
8 5 37602560 40899840
7 5 40899840 42365440
6 5 42365440 42876832
5 5 42876832 43014624
6 6 42365504 42876864
7 6 40899968 42365568
6 6 42365568 42876864
7 7 40900096 42365632
8 6 37602816 40900224
7 6 40900224 42365632
6 6 42365632 42876864
7 7 40900352 42365696
8 7 37603072 40900480
7 7 40900480 42365696
8 8 37603328 40900608
9 1 31744512 37603584
8 1 37603584 40900608
7 1 40900608 42365696
6 1 42365696 42876864
5 1 42876864 43014624
4 1 43014624 43042400
3 1 43042400 43046352
2 1 43046352 43046706
1 1 43046706 43046721
2 2 43046356 43046708
3 2 43042408 43046360
2 2 43046360 43046708
3 3 43042416 43046364
4 2 43014640 43042424
3 2 43042424 43046364
2 2 43046364 43046708
3 3 43042432 43046368
4 3 43014656 43042440
3 3 43042440 43046368
4 4 43014672 43042448
5 2 42876896 43014688
4 2 43014688 43042448
3 2 43042448 43046368
2 2 43046368 43046708
3 3 43042456 43046372
4 3 43014704 43042464
3 3 43042464 43046372
4 4 43014720 43042472
5 3 42876928 43014736
4 3 43014736 43042472
3 3 43042472 43046372
4 4 43014752 43042480
5 4 42876960 43014768
4 4 43014768 43042480
5 5 42876992 43014784
6 2 42365760 42877024
5 2 42877024 43014784
4 2 43014784 43042480
3 2 43042480 43046372
2 2 43046372 43046708
3 3 43042488 43046376
4 3 43014800 43042496
3 3 43042496 43046376
4 4 43014816 43042504
5 3 42877056 43014832
4 3 43014832 43042504
3 3 43042504 43046376
4 4 43014848 43042512
5 4 42877088 43014864
4 4 43014864 43042512
5 5 42877120 43014880
6 3 42365824 42877152
5 3 42877152 43014880
4 3 43014880 43042512
3 3 43042512 43046376
4 4 43014896 43042520
5 4 42877184 43014912
4 4 43014912 43042520
5 5 42877216 43014928
6 4 42365888 42877248
5 4 42877248 43014928
4 4 43014928 43042520
5 5 42877280 43014944
6 5 42365952 42877312
5 5 42877312 43014944
6 6 42366016 42877344
7 2 40900736 42366080
6 2 42366080 42877344
5 2 42877344 43014944
4 2 43014944 43042520
3 2 43042520 43046376
2 2 43046376 43046708
3 3 43042528 43046380
4 3 43014960 43042536
3 3 43042536 43046380
4 4 43014976 43042544
5 3 42877376 43014992
4 3 43014992 43042544
3 3 43042544 43046380
4 4 43015008 43042552
5 4 42877408 43015024
4 4 43015024 43042552
5 5 42877440 43015040
6 3 42366144 42877472
5 3 42877472 43015040
4 3 43015040 43042552
3 3 43042552 43046380
4 4 43015056 43042560
5 4 42877504 43015072
4 4 43015072 43042560
5 5 42877536 43015088
6 4 42366208 42877568
5 4 42877568 43015088
4 4 43015088 43042560
5 5 42877600 43015104
6 5 42366272 42877632
5 5 42877632 43015104
6 6 42366336 42877664
7 3 40900864 42366400
6 3 42366400 42877664
5 3 42877664 43015104
4 3 43015104 43042560
3 3 43042560 43046380
4 4 43015120 43042568
5 4 42877696 43015136
4 4 43015136 43042568
5 5 42877728 43015152
6 4 42366464 42877760
5 4 42877760 43015152
4 4 43015152 43042568
5 5 42877792 43015168
6 5 42366528 42877824
5 5 42877824 43015168
6 6 42366592 42877856
7 4 40900992 42366656
6 4 42366656 42877856
5 4 42877856 43015168
4 4 43015168 43042568
5 5 42877888 43015184
6 5 42366720 42877920
5 5 42877920 43015184
6 6 42366784 42877952
7 5 40901120 42366848
6 5 42366848 42877952
5 5 42877952 43015184
6 6 42366912 42877984
7 6 40901248 42366976
6 6 42366976 42877984
7 7 40901376 42367040
8 2 37603840 40901504
7 2 40901504 42367040
6 2 42367040 42877984
5 2 42877984 43015184
4 2 43015184 43042568
3 2 43042568 43046380
2 2 43046380 43046708
3 3 43042576 43046384
4 3 43015200 43042584
3 3 43042584 43046384
4 4 43015216 43042592
5 3 42878016 43015232
4 3 43015232 43042592
3 3 43042592 43046384
4 4 43015248 43042600
5 4 42878048 43015264
4 4 43015264 43042600
5 5 42878080 43015280
6 3 42367104 42878112
5 3 42878112 43015280
4 3 43015280 43042600
3 3 43042600 43046384
4 4 43015296 43042608
5 4 42878144 43015312
4 4 43015312 43042608
5 5 42878176 43015328
6 4 42367168 42878208
5 4 42878208 43015328
4 4 43015328 43042608
5 5 42878240 43015344
6 5 42367232 42878272
5 5 42878272 43015344
6 6 42367296 42878304
7 3 40901632 42367360
6 3 42367360 42878304
5 3 42878304 43015344
4 3 43015344 43042608
3 3 43042608 43046384
4 4 43015360 43042616
5 4 42878336 43015376
4 4 43015376 43042616
5 5 42878368 43015392
6 4 42367424 42878400
5 4 42878400 43015392
4 4 43015392 43042616
5 5 42878432 43015408
6 5 42367488 42878464
5 5 42878464 43015408
6 6 42367552 42878496
7 4 40901760 42367616
6 4 42367616 42878496
5 4 42878496 43015408
4 4 43015408 43042616
5 5 42878528 43015424
6 5 42367680 42878560
5 5 42878560 43015424
6 6 42367744 42878592
7 5 40901888 42367808
6 5 42367808 42878592
5 5 42878592 43015424
6 6 42367872 42878624
7 6 40902016 42367936
6 6 42367936 42878624
7 7 40902144 42368000
8 3 37604096 40902272
7 3 40902272 42368000
6 3 42368000 42878624
5 3 42878624 43015424
4 3 43015424 43042616
3 3 43042616 43046384
4 4 43015440 43042624
5 4 42878656 43015456
4 4 43015456 43042624
5 5 42878688 43015472
6 4 42368064 42878720
5 4 42878720 43015472
4 4 43015472 43042624
5 5 42878752 43015488
6 5 42368128 42878784
5 5 42878784 43015488
6 6 42368192 42878816
7 4 40902400 42368256
6 4 42368256 42878816
5 4 42878816 43015488
4 4 43015488 43042624
5 5 42878848 43015504
6 5 42368320 42878880
5 5 42878880 43015504
6 6 42368384 42878912
7 5 40902528 42368448
6 5 42368448 42878912
5 5 42878912 43015504
6 6 42368512 42878944
7 6 40902656 42368576
6 6 42368576 42878944
7 7 40902784 42368640
8 4 37604352 40902912
7 4 40902912 42368640
6 4 42368640 42878944
5 4 42878944 43015504
4 4 43015504 43042624
5 5 42878976 43015520
6 5 42368704 42879008
5 5 42879008 43015520
6 6 42368768 42879040
7 5 40903040 42368832
6 5 42368832 42879040
5 5 42879040 43015520
6 6 42368896 42879072
7 6 40903168 42368960
6 6 42368960 42879072
7 7 40903296 42369024
8 5 37604608 40903424
7 5 40903424 42369024
6 5 42369024 42879072
5 5 42879072 43015520
6 6 42369088 42879104
7 6 40903552 42369152
6 6 42369152 42879104
7 7 40903680 42369216
8 6 37604864 40903808
7 6 40903808 42369216
6 6 42369216 42879104
7 7 40903936 42369280
8 7 37605120 40904064
7 7 40904064 42369280
8 8 37605376 40904192
9 2 31745024 37605632
8 2 37605632 40904192
7 2 40904192 42369280
6 2 42369280 42879104
5 2 42879104 43015520
4 2 43015520 43042624
3 2 43042624 43046384
2 2 43046384 43046708
3 3 43042632 43046388
4 3 43015536 43042640
3 3 43042640 43046388
4 4 43015552 43042648
5 3 42879136 43015568
4 3 43015568 43042648
3 3 43042648 43046388
4 4 43015584 43042656
5 4 42879168 43015600
4 4 43015600 43042656
5 5 42879200 43015616
6 3 42369344 42879232
5 3 42879232 43015616
4 3 43015616 43042656
3 3 43042656 43046388
4 4 43015632 43042664
5 4 42879264 43015648
4 4 43015648 43042664
5 5 42879296 43015664
6 4 42369408 42879328
5 4 42879328 43015664
4 4 43015664 43042664
5 5 42879360 43015680
6 5 42369472 42879392
5 5 42879392 43015680
6 6 42369536 42879424
7 3 40904320 42369600
6 3 42369600 42879424
5 3 42879424 43015680
4 3 43015680 43042664
3 3 43042664 43046388
4 4 43015696 43042672
5 4 42879456 43015712
4 4 43015712 43042672
5 5 42879488 43015728
6 4 42369664 42879520
5 4 42879520 43015728
4 4 43015728 43042672
5 5 42879552 43015744
6 5 42369728 42879584
5 5 42879584 43015744
6 6 42369792 42879616
7 4 40904448 42369856
6 4 42369856 42879616
5 4 42879616 43015744
4 4 43015744 43042672
5 5 42879648 43015760
6 5 42369920 42879680
5 5 42879680 43015760
6 6 42369984 42879712
7 5 40904576 42370048
6 5 42370048 42879712
5 5 42879712 43015760
6 6 42370112 42879744
7 6 40904704 42370176
6 6 42370176 42879744
7 7 40904832 42370240
8 3 37605888 40904960
7 3 40904960 42370240
6 3 42370240 42879744
5 3 42879744 43015760
4 3 43015760 43042672
3 3 43042672 43046388
4 4 43015776 43042680
5 4 42879776 43015792
4 4 43015792 43042680
5 5 42879808 43015808
6 4 42370304 42879840
5 4 42879840 43015808
4 4 43015808 43042680
5 5 42879872 43015824
6 5 42370368 42879904
5 5 42879904 43015824
6 6 42370432 42879936
7 4 40905088 42370496
6 4 42370496 42879936
5 4 42879936 43015824
4 4 43015824 43042680
5 5 42879968 43015840
6 5 42370560 42880000
5 5 42880000 43015840
6 6 42370624 42880032
7 5 40905216 42370688
6 5 42370688 42880032
5 5 42880032 43015840
6 6 42370752 42880064
7 6 40905344 42370816
6 6 42370816 42880064
7 7 40905472 42370880
8 4 37606144 40905600
7 4 40905600 42370880
6 4 42370880 42880064
5 4 42880064 43015840
4 4 43015840 43042680
5 5 42880096 43015856
6 5 42370944 42880128
5 5 42880128 43015856
6 6 42371008 42880160
7 5 40905728 42371072
6 5 42371072 42880160
5 5 42880160 43015856
6 6 42371136 42880192
7 6 40905856 42371200
6 6 42371200 42880192
7 7 40905984 42371264
8 5 37606400 40906112
7 5 40906112 42371264
6 5 42371264 42880192
5 5 42880192 43015856
6 6 42371328 42880224
7 6 40906240 42371392
6 6 42371392 42880224
7 7 40906368 42371456
8 6 37606656 40906496
7 6 40906496 42371456
6 6 42371456 42880224
7 7 40906624 42371520
8 7 37606912 40906752
7 7 40906752 42371520
8 8 37607168 40906880
9 3 31745536 37607424
8 3 37607424 40906880
7 3 40906880 42371520
6 3 42371520 42880224
5 3 42880224 43015856
4 3 43015856 43042680
3 3 43042680 43046388
4 4 43015872 43042688
5 4 42880256 43015888
4 4 43015888 43042688
5 5 42880288 43015904
6 4 42371584 42880320
5 4 42880320 43015904
4 4 43015904 43042688
5 5 42880352 43015920
6 5 42371648 42880384
5 5 42880384 43015920
6 6 42371712 42880416
7 4 40907008 42371776
6 4 42371776 42880416
5 4 42880416 43015920
4 4 43015920 43042688
5 5 42880448 43015936
6 5 42371840 42880480
5 5 42880480 43015936
6 6 42371904 42880512
7 5 40907136 42371968
6 5 42371968 42880512
5 5 42880512 43015936
6 6 42372032 42880544
7 6 40907264 42372096
6 6 42372096 42880544
7 7 40907392 42372160
8 4 37607680 40907520
7 4 40907520 42372160
6 4 42372160 42880544
5 4 42880544 43015936
4 4 43015936 43042688
5 5 42880576 43015952
6 5 42372224 42880608
5 5 42880608 43015952
6 6 42372288 42880640
7 5 40907648 42372352
6 5 42372352 42880640
5 5 42880640 43015952
6 6 42372416 42880672
7 6 40907776 42372480
6 6 42372480 42880672
7 7 40907904 42372544
8 5 37607936 40908032
7 5 40908032 42372544
6 5 42372544 42880672
5 5 42880672 43015952
6 6 42372608 42880704
7 6 40908160 42372672
6 6 42372672 42880704
7 7 40908288 42372736
8 6 37608192 40908416
7 6 40908416 42372736
6 6 42372736 42880704
7 7 40908544 42372800
8 7 37608448 40908672
7 7 40908672 42372800
8 8 37608704 40908800
9 4 31746048 37608960
8 4 37608960 40908800
7 4 40908800 42372800
6 4 42372800 42880704
5 4 42880704 43015952
4 4 43015952 43042688
5 5 42880736 43015968
6 5 42372864 42880768
5 5 42880768 43015968
6 6 42372928 42880800
7 5 40908928 42372992
6 5 42372992 42880800
5 5 42880800 43015968
6 6 42373056 42880832
7 6 40909056 42373120
6 6 42373120 42880832
7 7 40909184 42373184
8 5 37609216 40909312
7 5 40909312 42373184
6 5 42373184 42880832
5 5 42880832 43015968
6 6 42373248 42880864
7 6 40909440 42373312
6 6 42373312 42880864
7 7 40909568 42373376
8 6 37609472 40909696
7 6 40909696 42373376
6 6 42373376 42880864
7 7 40909824 42373440
8 7 37609728 40909952
7 7 40909952 42373440
8 8 37609984 40910080
9 5 31746560 37610240
8 5 37610240 40910080
7 5 40910080 42373440
6 5 42373440 42880864
5 5 42880864 43015968
6 6 42373504 42880896
7 6 40910208 42373568
6 6 42373568 42880896
7 7 40910336 42373632
8 6 37610496 40910464
7 6 40910464 42373632
6 6 42373632 42880896
7 7 40910592 42373696
8 7 37610752 40910720
7 7 40910720 42373696
8 8 37611008 40910848
9 6 31747072 37611264
8 6 37611264 40910848
7 6 40910848 42373696
6 6 42373696 42880896
7 7 40910976 42373760
8 7 37611520 40911104
7 7 40911104 42373760
8 8 37611776 40911232
9 7 31747584 37612032
8 7 37612032 40911232
7 7 40911232 42373760
8 8 37612288 40911360
9 8 31748096 37612544
8 8 37612544 40911360
9 9 31748608 37612800
10 1 23544832 31749120
9 1 31749120 37612800
8 1 37612800 40911360
7 1 40911360 42373760
6 1 42373760 42880896
5 1 42880896 43015968
4 1 43015968 43042688
3 1 43042688 43046388
2 1 43046388 43046708
1 1 43046708 43046721
2 2 43046392 43046710
3 2 43042696 43046396
2 2 43046396 43046710
3 3 43042704 43046400
4 2 43015984 43042712
3 2 43042712 43046400
2 2 43046400 43046710
3 3 43042720 43046404
4 3 43016000 43042728
3 3 43042728 43046404
4 4 43016016 43042736
5 2 42880928 43016032
4 2 43016032 43042736
3 2 43042736 43046404
2 2 43046404 43046710
3 3 43042744 43046408
4 3 43016048 43042752
3 3 43042752 43046408
4 4 43016064 43042760
5 3 42880960 43016080
4 3 43016080 43042760
3 3 43042760 43046408
4 4 43016096 43042768
5 4 42880992 43016112
4 4 43016112 43042768
5 5 42881024 43016128
6 2 42373824 42881056
5 2 42881056 43016128
4 2 43016128 43042768
3 2 43042768 43046408
2 2 43046408 43046710
3 3 43042776 43046412
4 3 43016144 43042784
3 3 43042784 43046412
4 4 43016160 43042792
5 3 42881088 43016176
4 3 43016176 43042792
3 3 43042792 43046412
4 4 43016192 43042800
5 4 42881120 43016208
4 4 43016208 43042800
5 5 42881152 43016224
6 3 42373888 42881184
5 3 42881184 43016224
4 3 43016224 43042800
3 3 43042800 43046412
4 4 43016240 43042808
5 4 42881216 43016256
4 4 43016256 43042808
5 5 42881248 43016272
6 4 42373952 42881280
5 4 42881280 43016272
4 4 43016272 43042808
5 5 42881312 43016288
6 5 42374016 42881344
5 5 42881344 43016288
6 6 42374080 42881376
7 2 40911488 42374144
6 2 42374144 42881376
5 2 42881376 43016288
4 2 43016288 43042808
3 2 43042808 43046412
2 2 43046412 43046710
3 3 43042816 43046416
4 3 43016304 43042824
3 3 43042824 43046416
4 4 43016320 43042832
5 3 42881408 43016336
4 3 43016336 43042832
3 3 43042832 43046416
4 4 43016352 43042840
5 4 42881440 43016368
4 4 43016368 43042840
5 5 42881472 43016384
6 3 42374208 42881504
5 3 42881504 43016384
4 3 43016384 43042840
3 3 43042840 43046416
4 4 43016400 43042848
5 4 42881536 43016416
4 4 43016416 43042848
5 5 42881568 43016432
6 4 42374272 42881600
5 4 42881600 43016432
4 4 43016432 43042848
5 5 42881632 43016448
6 5 42374336 42881664
5 5 42881664 43016448
6 6 42374400 42881696
7 3 40911616 42374464
6 3 42374464 42881696
5 3 42881696 43016448
4 3 43016448 43042848
3 3 43042848 43046416
4 4 43016464 43042856
5 4 42881728 43016480
4 4 43016480 43042856
5 5 42881760 43016496
6 4 42374528 42881792
5 4 42881792 43016496
4 4 43016496 43042856
5 5 42881824 43016512
6 5 42374592 42881856
5 5 42881856 43016512
6 6 42374656 42881888
7 4 40911744 42374720
6 4 42374720 42881888
5 4 42881888 43016512
4 4 43016512 43042856
5 5 42881920 43016528
6 5 42374784 42881952
5 5 42881952 43016528
6 6 42374848 42881984
7 5 40911872 42374912
6 5 42374912 42881984
5 5 42881984 43016528
6 6 42374976 42882016
7 6 40912000 42375040
6 6 42375040 42882016
7 7 40912128 42375104
8 2 37613056 40912256
7 2 40912256 42375104
6 2 42375104 42882016
5 2 42882016 43016528
4 2 43016528 43042856
