# rem_bits first_diff input_index output_index
6 6 438336 497792
7 4 336128 438400
6 4 438400 497792
5 4 497792 522576
4 4 522576 529840
5 5 497824 522592
6 5 438464 497856
5 5 497856 522592
6 6 438528 497888
7 5 336256 438592
6 5 438592 497888
5 5 497888 522592
6 6 438656 497920
7 6 336384 438720
6 6 438720 497920
7 7 336512 438784
8 1 209152 336640
7 1 336640 438784
6 1 438784 497920
5 1 497920 522592
4 1 522592 529840
3 1 529840 531264
2 1 531264 531432
1 1 531432 531441
2 2 531268 531434
3 2 529848 531272
2 2 531272 531434
3 3 529856 531276
4 2 522608 529864
3 2 529864 531276
2 2 531276 531434
3 3 529872 531280
4 3 522624 529880
3 3 529880 531280
4 4 522640 529888
5 2 497952 522656
4 2 522656 529888
3 2 529888 531280
2 2 531280 531434
3 3 529896 531284
4 3 522672 529904
3 3 529904 531284
4 4 522688 529912
5 3 497984 522704
4 3 522704 529912
3 3 529912 531284
4 4 522720 529920
5 4 498016 522736
4 4 522736 529920
5 5 498048 522752
6 2 438848 498080
5 2 498080 522752
4 2 522752 529920
3 2 529920 531284
2 2 531284 531434
3 3 529928 531288
4 3 522768 529936
3 3 529936 531288
4 4 522784 529944
5 3 498112 522800
4 3 522800 529944
3 3 529944 531288
4 4 522816 529952
5 4 498144 522832
4 4 522832 529952
5 5 498176 522848
6 3 438912 498208
5 3 498208 522848
4 3 522848 529952
3 3 529952 531288
4 4 522864 529960
5 4 498240 522880
4 4 522880 529960
5 5 498272 522896
6 4 438976 498304
5 4 498304 522896
4 4 522896 529960
5 5 498336 522912
6 5 439040 498368
5 5 498368 522912
6 6 439104 498400
7 2 336768 439168
6 2 439168 498400
5 2 498400 522912
4 2 522912 529960
3 2 529960 531288
2 2 531288 531434
3 3 529968 531292
4 3 522928 529976
3 3 529976 531292
4 4 522944 529984
5 3 498432 522960
4 3 522960 529984
3 3 529984 531292
4 4 522976 529992
5 4 498464 522992
4 4 522992 529992
5 5 498496 523008
6 3 439232 498528
5 3 498528 523008
4 3 523008 529992
3 3 529992 531292
4 4 523024 530000
5 4 498560 523040
4 4 523040 530000
5 5 498592 523056
6 4 439296 498624
5 4 498624 523056
4 4 523056 530000
5 5 498656 523072
6 5 439360 498688
5 5 498688 523072
6 6 439424 498720
7 3 336896 439488
6 3 439488 498720
5 3 498720 523072
4 3 523072 530000
3 3 530000 531292
4 4 523088 530008
5 4 498752 523104
4 4 523104 530008
5 5 498784 523120
6 4 439552 498816
5 4 498816 523120
4 4 523120 530008
5 5 498848 523136
6 5 439616 498880
5 5 498880 523136
6 6 439680 498912
7 4 337024 439744
6 4 439744 498912
5 4 498912 523136
4 4 523136 530008
5 5 498944 523152
6 5 439808 498976
5 5 498976 523152
6 6 439872 499008
7 5 337152 439936
6 5 439936 499008
5 5 499008 523152
6 6 440000 499040
7 6 337280 440064
6 6 440064 499040
7 7 337408 440128
8 2 209408 337536
7 2 337536 440128
6 2 440128 499040
5 2 499040 523152
4 2 523152 530008
3 2 530008 531292
2 2 531292 531434
3 3 530016 531296
4 3 523168 530024
3 3 530024 531296
4 4 523184 530032
5 3 499072 523200
4 3 523200 530032
3 3 530032 531296
4 4 523216 530040
5 4 499104 523232
4 4 523232 530040
5 5 499136 523248
6 3 440192 499168
5 3 499168 523248
4 3 523248 530040
3 3 530040 531296
4 4 523264 530048
5 4 499200 523280
4 4 523280 530048
5 5 499232 523296
6 4 440256 499264
5 4 499264 523296
4 4 523296 530048
5 5 499296 523312
6 5 440320 499328
5 5 499328 523312
6 6 440384 499360
7 3 337664 440448
6 3 440448 499360
5 3 499360 523312
4 3 523312 530048
3 3 530048 531296
4 4 523328 530056
5 4 499392 523344
4 4 523344 530056
5 5 499424 523360
6 4 440512 499456
5 4 499456 523360
4 4 523360 530056
5 5 499488 523376
6 5 440576 499520
5 5 499520 523376
6 6 440640 499552
7 4 337792 440704
6 4 440704 499552
5 4 499552 523376
4 4 523376 530056
5 5 499584 523392
6 5 440768 499616
5 5 499616 523392
6 6 440832 499648
7 5 337920 440896
6 5 440896 499648
5 5 499648 523392
6 6 440960 499680
7 6 338048 441024
6 6 441024 499680
7 7 338176 441088
8 3 209664 338304
7 3 338304 441088
6 3 441088 499680
5 3 499680 523392
4 3 523392 530056
3 3 530056 531296
4 4 523408 530064
5 4 499712 523424
4 4 523424 530064
5 5 499744 523440
6 4 441152 499776
5 4 499776 523440
4 4 523440 530064
5 5 499808 523456
6 5 441216 499840
5 5 499840 523456
6 6 441280 499872
7 4 338432 441344
6 4 441344 499872
5 4 499872 523456
4 4 523456 530064
5 5 499904 523472
6 5 441408 499936
5 5 499936 523472
6 6 441472 499968
7 5 338560 441536
6 5 441536 499968
5 5 499968 523472
6 6 441600 500000
7 6 338688 441664
6 6 441664 500000
7 7 338816 441728
8 4 209920 338944
7 4 338944 441728
6 4 441728 500000
5 4 500000 523472
4 4 523472 530064
5 5 500032 523488
6 5 441792 500064
5 5 500064 523488
6 6 441856 500096
7 5 339072 441920
6 5 441920 500096
5 5 500096 523488
6 6 441984 500128
7 6 339200 442048
6 6 442048 500128
7 7 339328 442112
8 5 210176 339456
7 5 339456 442112
6 5 442112 500128
5 5 500128 523488
6 6 442176 500160
7 6 339584 442240
6 6 442240 500160
7 7 339712 442304
8 6 210432 339840
7 6 339840 442304
6 6 442304 500160
7 7 339968 442368
8 7 210688 340096
7 7 340096 442368
8 8 210944 340224
9 1 96768 211200
8 1 211200 340224
7 1 340224 442368
6 1 442368 500160
5 1 500160 523488
4 1 523488 530064
3 1 530064 531296
2 1 531296 531434
1 1 531434 531441
2 2 531300 531436
3 2 530072 531304
2 2 531304 531436
3 3 530080 531308
4 2 523504 530088
3 2 530088 531308
2 2 531308 531436
3 3 530096 531312
4 3 523520 530104
3 3 530104 531312
4 4 523536 530112
5 2 500192 523552
4 2 523552 530112
3 2 530112 531312
2 2 531312 531436
3 3 530120 531316
4 3 523568 530128
3 3 530128 531316
4 4 523584 530136
5 3 500224 523600
4 3 523600 530136
3 3 530136 531316
4 4 523616 530144
5 4 500256 523632
4 4 523632 530144
5 5 500288 523648
6 2 442432 500320
5 2 500320 523648
4 2 523648 530144
3 2 530144 531316
2 2 531316 531436
3 3 530152 531320
4 3 523664 530160
3 3 530160 531320
4 4 523680 530168
5 3 500352 523696
4 3 523696 530168
3 3 530168 531320
4 4 523712 530176
5 4 500384 523728
4 4 523728 530176
5 5 500416 523744
6 3 442496 500448
5 3 500448 523744
4 3 523744 530176
3 3 530176 531320
4 4 523760 530184
5 4 500480 523776
4 4 523776 530184
5 5 500512 523792
6 4 442560 500544
5 4 500544 523792
4 4 523792 530184
5 5 500576 523808
6 5 442624 500608
5 5 500608 523808
6 6 442688 500640
7 2 340352 442752
6 2 442752 500640
5 2 500640 523808
4 2 523808 530184
3 2 530184 531320
2 2 531320 531436
3 3 530192 531324
4 3 523824 530200
3 3 530200 531324
4 4 523840 530208
5 3 500672 523856
4 3 523856 530208
3 3 530208 531324
4 4 523872 530216
5 4 500704 523888
4 4 523888 530216
5 5 500736 523904
6 3 442816 500768
5 3 500768 523904
4 3 523904 530216
3 3 530216 531324
4 4 523920 530224
5 4 500800 523936
4 4 523936 530224
5 5 500832 523952
6 4 442880 500864
5 4 500864 523952
4 4 523952 530224
5 5 500896 523968
6 5 442944 500928
5 5 500928 523968
6 6 443008 500960
7 3 340480 443072
6 3 443072 500960
5 3 500960 523968
4 3 523968 530224
3 3 530224 531324
4 4 523984 530232
5 4 500992 524000
4 4 524000 530232
5 5 501024 524016
6 4 443136 501056
5 4 501056 524016
4 4 524016 530232
5 5 501088 524032
6 5 443200 501120
5 5 501120 524032
6 6 443264 501152
7 4 340608 443328
6 4 443328 501152
5 4 501152 524032
4 4 524032 530232
5 5 501184 524048
6 5 443392 501216
5 5 501216 524048
6 6 443456 501248
7 5 340736 443520
6 5 443520 501248
5 5 501248 524048
6 6 443584 501280
7 6 340864 443648
6 6 443648 501280
7 7 340992 443712
8 2 211456 341120
7 2 341120 443712
6 2 443712 501280
5 2 501280 524048
4 2 524048 530232
3 2 530232 531324
2 2 531324 531436
3 3 530240 531328
4 3 524064 530248
3 3 530248 531328
4 4 524080 530256
5 3 501312 524096
4 3 524096 530256
3 3 530256 531328
4 4 524112 530264
5 4 501344 524128
4 4 524128 530264
5 5 501376 524144
6 3 443776 501408
5 3 501408 524144
4 3 524144 530264
3 3 530264 531328
4 4 524160 530272
5 4 501440 524176
4 4 524176 530272
5 5 501472 524192
6 4 443840 501504
5 4 501504 524192
4 4 524192 530272
5 5 501536 524208
6 5 443904 501568
5 5 501568 524208
6 6 443968 501600
7 3 341248 444032
6 3 444032 501600
5 3 501600 524208
4 3 524208 530272
3 3 530272 531328
4 4 524224 530280
5 4 501632 524240
4 4 524240 530280
5 5 501664 524256
6 4 444096 501696
5 4 501696 524256
4 4 524256 530280
5 5 501728 524272
6 5 444160 501760
5 5 501760 524272
6 6 444224 501792
7 4 341376 444288
6 4 444288 501792
5 4 501792 524272
4 4 524272 530280
5 5 501824 524288
6 5 444352 501856
5 5 501856 524288
6 6 444416 501888
7 5 341504 444480
6 5 444480 501888
5 5 501888 524288
6 6 444544 501920
7 6 341632 444608
6 6 444608 501920
7 7 341760 444672
8 3 211712 341888
7 3 341888 444672
6 3 444672 501920
5 3 501920 524288
4 3 524288 530280
3 3 530280 531328
4 4 524304 530288
5 4 501952 524320
4 4 524320 530288
5 5 501984 524336
6 4 444736 502016
5 4 502016 524336
4 4 524336 530288
5 5 502048 524352
6 5 444800 502080
5 5 502080 524352
6 6 444864 502112
7 4 342016 444928
6 4 444928 502112
5 4 502112 524352
4 4 524352 530288
5 5 502144 524368
6 5 444992 502176
5 5 502176 524368
6 6 445056 502208
7 5 342144 445120
6 5 445120 502208
5 5 502208 524368
6 6 445184 502240
7 6 342272 445248
6 6 445248 502240
7 7 342400 445312
8 4 211968 342528
7 4 342528 445312
6 4 445312 502240
5 4 502240 524368
4 4 524368 530288
5 5 502272 524384
6 5 445376 502304
5 5 502304 524384
6 6 445440 502336
7 5 342656 445504
6 5 445504 502336
5 5 502336 524384
6 6 445568 502368
7 6 342784 445632
6 6 445632 502368
7 7 342912 445696
8 5 212224 343040
7 5 343040 445696
6 5 445696 502368
5 5 502368 524384
6 6 445760 502400
7 6 343168 445824
6 6 445824 502400
7 7 343296 445888
8 6 212480 343424
7 6 343424 445888
6 6 445888 502400
7 7 343552 445952
8 7 212736 343680
7 7 343680 445952
8 8 212992 343808
9 2 97280 213248
8 2 213248 343808
7 2 343808 445952
6 2 445952 502400
5 2 502400 524384
4 2 524384 530288
3 2 530288 531328
2 2 531328 531436
3 3 530296 531332
4 3 524400 530304
3 3 530304 531332
4 4 524416 530312
5 3 502432 524432
4 3 524432 530312
3 3 530312 531332
4 4 524448 530320
5 4 502464 524464
4 4 524464 530320
5 5 502496 524480
6 3 446016 502528
5 3 502528 524480
4 3 524480 530320
3 3 530320 531332
4 4 524496 530328
5 4 502560 524512
4 4 524512 530328
5 5 502592 524528
6 4 446080 502624
5 4 502624 524528
4 4 524528 530328
5 5 502656 524544
6 5 446144 502688
5 5 502688 524544
6 6 446208 502720
7 3 343936 446272
6 3 446272 502720
5 3 502720 524544
4 3 524544 530328
3 3 530328 531332
4 4 524560 530336
5 4 502752 524576
4 4 524576 530336
5 5 502784 524592
6 4 446336 502816
5 4 502816 524592
4 4 524592 530336
5 5 502848 524608
6 5 446400 502880
5 5 502880 524608
6 6 446464 502912
7 4 344064 446528
6 4 446528 502912
5 4 502912 524608
4 4 524608 530336
5 5 502944 524624
6 5 446592 502976
5 5 502976 524624
6 6 446656 503008
7 5 344192 446720
6 5 446720 503008
5 5 503008 524624
6 6 446784 503040
7 6 344320 446848
6 6 446848 503040
7 7 344448 446912
8 3 213504 344576
7 3 344576 446912
6 3 446912 503040
5 3 503040 524624
4 3 524624 530336
3 3 530336 531332
4 4 524640 530344
5 4 503072 524656
4 4 524656 530344
5 5 503104 524672
6 4 446976 503136
5 4 503136 524672
4 4 524672 530344
5 5 503168 524688
6 5 447040 503200
5 5 503200 524688
6 6 447104 503232
7 4 344704 447168
6 4 447168 503232
5 4 503232 524688
4 4 524688 530344
5 5 503264 524704
6 5 447232 503296
5 5 503296 524704
6 6 447296 503328
7 5 344832 447360
6 5 447360 503328
5 5 503328 524704
6 6 447424 503360
7 6 344960 447488
6 6 447488 503360
7 7 345088 447552
8 4 213760 345216
7 4 345216 447552
6 4 447552 503360
5 4 503360 524704
4 4 524704 530344
5 5 503392 524720
6 5 447616 503424
5 5 503424 524720
6 6 447680 503456
7 5 345344 447744
6 5 447744 503456
5 5 503456 524720
6 6 447808 503488
7 6 345472 447872
6 6 447872 503488
7 7 345600 447936
8 5 214016 345728
7 5 345728 447936
6 5 447936 503488
5 5 503488 524720
6 6 448000 503520
7 6 345856 448064
6 6 448064 503520
7 7 345984 448128
8 6 214272 346112
7 6 346112 448128
6 6 448128 503520
7 7 346240 448192
8 7 214528 346368
7 7 346368 448192
8 8 214784 346496
9 3 97792 215040
8 3 215040 346496
7 3 346496 448192
6 3 448192 503520
5 3 503520 524720
4 3 524720 530344
3 3 530344 531332
4 4 524736 530352
5 4 503552 524752
4 4 524752 530352
5 5 503584 524768
6 4 448256 503616
5 4 503616 524768
4 4 524768 530352
5 5 503648 524784
6 5 448320 503680
5 5 503680 524784
6 6 448384 503712
7 4 346624 448448
6 4 448448 503712
5 4 503712 524784
4 4 524784 530352
5 5 503744 524800
6 5 448512 503776
5 5 503776 524800
6 6 448576 503808
7 5 346752 448640
6 5 448640 503808
5 5 503808 524800
6 6 448704 503840
7 6 346880 448768
6 6 448768 503840
7 7 347008 448832
8 4 215296 347136
7 4 347136 448832
6 4 448832 503840
5 4 503840 524800
4 4 524800 530352
5 5 503872 524816
6 5 448896 503904
5 5 503904 524816
6 6 448960 503936
7 5 347264 449024
6 5 449024 503936
5 5 503936 524816
6 6 449088 503968
7 6 347392 449152
6 6 449152 503968
7 7 347520 449216
8 5 215552 347648
7 5 347648 449216
6 5 449216 503968
5 5 503968 524816
6 6 449280 504000
7 6 347776 449344
6 6 449344 504000
7 7 347904 449408
8 6 215808 348032
7 6 348032 449408
6 6 449408 504000
7 7 348160 449472
8 7 216064 348288
7 7 348288 449472
8 8 216320 348416
9 4 98304 216576
8 4 216576 348416
7 4 348416 449472
6 4 449472 504000
5 4 504000 524816
4 4 524816 530352
5 5 504032 524832
6 5 449536 504064
5 5 504064 524832
6 6 449600 504096
7 5 348544 449664
6 5 449664 504096
5 5 504096 524832
6 6 449728 504128
7 6 348672 449792
6 6 449792 504128
7 7 348800 449856
8 5 216832 348928
7 5 348928 449856
6 5 449856 504128
5 5 504128 524832
6 6 449920 504160
7 6 349056 449984
6 6 449984 504160
7 7 349184 450048
8 6 217088 349312
7 6 349312 450048
6 6 450048 504160
7 7 349440 450112
8 7 217344 349568
7 7 349568 450112
8 8 217600 349696
9 5 98816 217856
8 5 217856 349696
7 5 349696 450112
6 5 450112 504160
5 5 504160 524832
6 6 450176 504192
7 6 349824 450240
6 6 450240 504192
7 7 349952 450304
8 6 218112 350080
7 6 350080 450304
6 6 450304 504192
7 7 350208 450368
8 7 218368 350336
7 7 350336 450368
8 8 218624 350464
9 6 99328 218880
8 6 218880 350464
7 6 350464 450368
6 6 450368 504192
7 7 350592 450432
8 7 219136 350720
7 7 350720 450432
8 8 219392 350848
9 7 99840 219648
8 7 219648 350848
7 7 350848 450432
8 8 219904 350976
9 8 100352 220160
8 8 220160 350976
9 9 100864 220416
10 1 29696 101376
9 1 101376 220416
8 1 220416 350976
7 1 350976 450432
6 1 450432 504192
5 1 504192 524832
4 1 524832 530352
3 1 530352 531332
2 1 531332 531436
1 1 531436 531441
2 2 531336 531438
3 2 530360 531340
2 2 531340 531438
3 3 530368 531344
4 2 524848 530376
3 2 530376 531344
2 2 531344 531438
3 3 530384 531348
4 3 524864 530392
3 3 530392 531348
4 4 524880 530400
5 2 504224 524896
4 2 524896 530400
3 2 530400 531348
2 2 531348 531438
3 3 530408 531352
4 3 524912 530416
3 3 530416 531352
4 4 524928 530424
5 3 504256 524944
4 3 524944 530424
3 3 530424 531352
4 4 524960 530432
5 4 504288 524976
4 4 524976 530432
5 5 504320 524992
6 2 450496 504352
5 2 504352 524992
4 2 524992 530432
3 2 530432 531352
2 2 531352 531438
3 3 530440 531356
4 3 525008 530448
3 3 530448 531356
4 4 525024 530456
5 3 504384 525040
4 3 525040 530456
3 3 530456 531356
4 4 525056 530464
5 4 504416 525072
4 4 525072 530464
5 5 504448 525088
6 3 450560 504480
5 3 504480 525088
4 3 525088 530464
3 3 530464 531356
4 4 525104 530472
5 4 504512 525120
4 4 525120 530472
5 5 504544 525136
6 4 450624 504576
5 4 504576 525136
4 4 525136 530472
5 5 504608 525152
6 5 450688 504640
5 5 504640 525152
6 6 450752 504672
7 2 351104 450816
6 2 450816 504672
5 2 504672 525152
4 2 525152 530472
3 2 530472 531356
2 2 531356 531438
3 3 530480 531360
4 3 525168 530488
3 3 530488 531360
4 4 525184 530496
5 3 504704 525200
4 3 525200 530496
3 3 530496 531360
4 4 525216 530504
5 4 504736 525232
4 4 525232 530504
5 5 504768 525248
6 3 450880 504800
5 3 504800 525248
4 3 525248 530504
3 3 530504 531360
4 4 525264 530512
5 4 504832 525280
4 4 525280 530512
5 5 504864 525296
6 4 450944 504896
5 4 504896 525296
4 4 525296 530512
5 5 504928 525312
6 5 451008 504960
5 5 504960 525312
6 6 451072 504992
7 3 351232 451136
6 3 451136 504992
5 3 504992 525312
4 3 525312 530512
3 3 530512 531360
4 4 525328 530520
5 4 505024 525344
4 4 525344 530520
5 5 505056 525360
6 4 451200 505088
5 4 505088 525360
4 4 525360 530520
5 5 505120 525376
6 5 451264 505152
5 5 505152 525376
6 6 451328 505184
7 4 351360 451392
6 4 451392 505184
5 4 505184 525376
4 4 525376 530520
5 5 505216 525392
6 5 451456 505248
5 5 505248 525392
6 6 451520 505280
7 5 351488 451584
6 5 451584 505280
5 5 505280 525392
6 6 451648 505312
7 6 351616 451712
6 6 451712 505312
7 7 351744 451776
8 2 220672 351872
7 2 351872 451776
6 2 451776 505312
5 2 505312 525392
4 2 525392 530520
3 2 530520 531360
2 2 531360 531438
3 3 530528 531364
4 3 525408 530536
3 3 530536 531364
4 4 525424 530544
5 3 505344 525440
4 3 525440 530544
3 3 530544 531364
4 4 525456 530552
5 4 505376 525472
4 4 525472 530552
5 5 505408 525488
6 3 451840 505440
5 3 505440 525488
4 3 525488 530552
3 3 530552 531364
4 4 525504 530560
5 4 505472 525520
4 4 525520 530560
5 5 505504 525536
6 4 451904 505536
5 4 505536 525536
4 4 525536 530560
5 5 505568 525552
6 5 451968 505600
5 5 505600 525552
6 6 452032 505632
7 3 352000 452096
6 3 452096 505632
5 3 505632 525552
4 3 525552 530560
3 3 530560 531364
4 4 525568 530568
5 4 505664 525584
4 4 525584 530568
5 5 505696 525600
6 4 452160 505728
5 4 505728 525600
4 4 525600 530568
5 5 505760 525616
6 5 452224 505792
5 5 505792 525616
6 6 452288 505824
7 4 352128 452352
6 4 452352 505824
5 4 505824 525616
4 4 525616 530568
5 5 505856 525632
6 5 452416 505888
5 5 505888 525632
6 6 452480 505920
7 5 352256 452544
6 5 452544 505920
5 5 505920 525632
6 6 452608 505952
7 6 352384 452672
6 6 452672 505952
7 7 352512 452736
8 3 220928 352640
7 3 352640 452736
6 3 452736 505952
5 3 505952 525632
4 3 525632 530568
3 3 530568 531364
4 4 525648 530576
5 4 505984 525664
4 4 525664 530576
5 5 506016 525680
6 4 452800 506048
5 4 506048 525680
4 4 525680 530576
5 5 506080 525696
6 5 452864 506112
5 5 506112 525696
6 6 452928 506144
7 4 352768 452992
6 4 452992 506144
5 4 506144 525696
4 4 525696 530576
5 5 506176 525712
6 5 453056 506208
5 5 506208 525712
6 6 453120 506240
7 5 352896 453184
6 5 453184 506240
5 5 506240 525712
6 6 453248 506272
7 6 353024 453312
6 6 453312 506272
7 7 353152 453376
8 4 221184 353280
7 4 353280 453376
6 4 453376 506272
5 4 506272 525712
4 4 525712 530576
5 5 506304 525728
6 5 453440 506336
5 5 506336 525728
6 6 453504 506368
7 5 353408 453568
6 5 453568 506368
5 5 506368 525728
6 6 453632 506400
7 6 353536 453696
6 6 453696 506400
7 7 353664 453760
8 5 221440 353792
7 5 353792 453760
6 5 453760 506400
5 5 506400 525728
6 6 453824 506432
7 6 353920 453888
6 6 453888 506432
7 7 354048 453952
8 6 221696 354176
7 6 354176 453952
6 6 453952 506432
7 7 354304 454016
8 7 221952 354432
7 7 354432 454016
8 8 222208 354560
9 2 101888 222464
8 2 222464 354560
7 2 354560 454016
6 2 454016 506432
5 2 506432 525728
4 2 525728 530576
3 2 530576 531364
2 2 531364 531438
3 3 530584 531368
4 3 525744 530592
3 3 530592 531368
4 4 525760 530600
5 3 506464 525776
4 3 525776 530600
3 3 530600 531368
4 4 525792 530608
5 4 506496 525808
4 4 525808 530608
5 5 506528 525824
6 3 454080 506560
5 3 506560 525824
4 3 525824 530608
3 3 530608 531368
4 4 525840 530616
5 4 506592 525856
4 4 525856 530616
5 5 506624 525872
6 4 454144 506656
5 4 506656 525872
4 4 525872 530616
5 5 506688 525888
6 5 454208 506720
5 5 506720 525888
6 6 454272 506752
7 3 354688 454336
6 3 454336 506752
5 3 506752 525888
4 3 525888 530616
3 3 530616 531368
4 4 525904 530624
5 4 506784 525920
4 4 525920 530624
5 5 506816 525936
6 4 454400 506848
5 4 506848 525936
4 4 525936 530624
5 5 506880 525952
6 5 454464 506912
5 5 506912 525952
6 6 454528 506944
7 4 354816 454592
6 4 454592 506944
5 4 506944 525952
4 4 525952 530624
5 5 506976 525968
6 5 454656 507008
5 5 507008 525968
6 6 454720 507040
7 5 354944 454784
6 5 454784 507040
5 5 507040 525968
6 6 454848 507072
7 6 355072 454912
6 6 454912 507072
7 7 355200 454976
8 3 222720 355328
7 3 355328 454976
6 3 454976 507072
5 3 507072 525968
4 3 525968 530624
3 3 530624 531368
4 4 525984 530632
5 4 507104 526000
4 4 526000 530632
5 5 507136 526016
6 4 455040 507168
5 4 507168 526016
4 4 526016 530632
5 5 507200 526032
6 5 455104 507232
5 5 507232 526032
6 6 455168 507264
7 4 355456 455232
6 4 455232 507264
5 4 507264 526032
4 4 526032 530632
5 5 507296 526048
6 5 455296 507328
5 5 507328 526048
6 6 455360 507360
7 5 355584 455424
6 5 455424 507360
5 5 507360 526048
6 6 455488 507392
7 6 355712 455552
6 6 455552 507392
7 7 355840 455616
8 4 222976 355968
7 4 355968 455616
6 4 455616 507392
5 4 507392 526048
4 4 526048 530632
5 5 507424 526064
6 5 455680 507456
5 5 507456 526064
6 6 455744 507488
7 5 356096 455808
6 5 455808 507488
5 5 507488 526064
6 6 455872 507520
7 6 356224 455936
6 6 455936 507520
7 7 356352 456000
8 5 223232 356480
